seed,update,parameter_id,parameter_name,shape,quantizer,bits,codebook,block_size,update_direction_error,effective_condition_number,effective_rank,log_effective_condition_number,tail_relative_spectral_perturbation,tail_subspace_distortion,source_sigma_max,source_sigma_min,source_naive_condition_number,source_effective_rank,source_effective_condition_number,source_effective_rank_entropy,source_stable_rank,source_sigma_p10,source_sigma_p25,source_sigma_median,source_sigma_p75,source_sigma_p90,source_tail_energy_fraction_10pct,source_tail_energy_fraction_25pct,quantized_sigma_max,quantized_sigma_min,quantized_naive_condition_number,quantized_effective_rank,quantized_effective_condition_number,quantized_effective_rank_entropy,quantized_stable_rank,quantized_sigma_p10,quantized_sigma_p25,quantized_sigma_median,quantized_sigma_p75,quantized_sigma_p90,quantized_tail_energy_fraction_10pct,quantized_tail_energy_fraction_25pct,spectral_norm_error,frobenius_error,relative_singular_value_l2,effective_rank_change,condition_number_change,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,muon_update_relative_l2,muon_update_cosine,muon_update_norm_ratio
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,4,linear,2048,0.47030019760131836,73493.0859375,384,4.866246483568109,6.2032952308654785,1.2855113744735718,0.41703182458877563,5.674436124536442e-06,73493.0859375,384,73493.0859375,113.26963806152344,2.33543062210083,0.0002455408393871039,0.0008031798060983419,0.00288913631811738,0.00983627513051033,0.029009776189923286,1.797669256120571e-06,3.9989168726606295e-05,0.41732192039489746,8.7269881987595e-06,47819.6953125,384,47819.6953125,160.74246215820312,2.4106335639953613,0.00119237310718745,0.0029716722201555967,0.006467889994382858,0.01273904275149107,0.030420612543821335,4.2798339563887566e-05,0.0006712262984365225,0.012810002081096172,0.11639704555273056,0.07767639309167862,0,-25673.390625,0.18263736367225647,0.9837322235107422,1.0166796445846558,1.0111933946609497,0.5296998023986816,1.0802395343780518,,,
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,4,dynamic,2048,0.4786723852157593,73493.0859375,384,4.866246483568109,5.4834699630737305,1.2877489924430847,0.41703182458877563,5.674436124536442e-06,73493.0859375,384,73493.0859375,113.26963806152344,2.33543062210083,0.0002455408393871039,0.0008031798060983419,0.00288913631811738,0.00983627513051033,0.029009776189923286,1.797669256120571e-06,3.9989168726606295e-05,0.4112979471683502,1.117379179049749e-05,36809.1640625,384,36809.1640625,163.80038452148438,2.4079999923706055,0.0012203088263049722,0.003053816268220544,0.006644546054303646,0.01285887137055397,0.029568644240498543,4.51628839073237e-05,0.0007244152366183698,0.014314242638647556,0.12233278900384903,0.0814284011721611,0,-36683.921875,0.19195111095905304,0.9816052317619324,1.001456379890442,1.0201685428619385,0.5213276147842407,1.0803680419921875,,,
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,8,linear,2048,0.0004569888114929199,70.298095703125,384,1.8469435606268478,0.0018586168298497796,0.12148093059659004,0.08149301260709763,0.0011592492228373885,70.298095703125,384,70.298095703125,257.7504577636719,5.325411796569824,0.0017208540812134743,0.0024377191439270973,0.0040097348392009735,0.007207720540463924,0.012575827538967133,0.002437400398775935,0.009410703554749489,0.08149627596139908,0.0011573886731639504,70.41392517089844,384,70.41392517089844,257.7938537597656,5.325629711151123,0.0017196289263665676,0.0024401971604675055,0.00400915602222085,0.007209479808807373,0.012577679939568043,0.0024412130005657673,0.00942530483007431,0.00021813406783621758,0.0020772202406078577,0.0003663323586806655,0,0.1158294677734375,0.011045523919165134,0.9999391436576843,1.0000605583190918,0.03023085556924343,0.9995430111885071,1.000011920928955,,,
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,4,linear,2048,0.10817527770996094,70.298095703125,384,1.8469435606268478,0.0345587357878685,1.064706027507782,0.08149301260709763,0.0011592492228373885,70.298095703125,384,70.298095703125,257.7504577636719,5.325411796569824,0.0017208540812134743,0.0024377191439270973,0.0040097348392009735,0.007207720540463924,0.012575827538967133,0.002437400398775935,0.009410703554749489,0.08151601254940033,0.0014849863946437836,54.89344024658203,384,54.89344024658203,270.601806640625,5.523658752441406,0.0021106961648911238,0.0028670458123087883,0.004457348026335239,0.007585912477225065,0.012815102934837341,0.0036323964595794678,0.013341392390429974,0.0040723164565861225,0.03760308399796486,0.03937887027859688,0,-15.404655456542969,0.1999530792236328,0.9805492162704468,1.018730640411377,0.46748989820480347,0.8918247222900391,1.0097147226333618,,,
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,4,dynamic,2048,0.09959250688552856,70.298095703125,384,1.8469435606268478,0.044756073504686356,1.0357156991958618,0.08149301260709763,0.0011592492228373885,70.298095703125,384,70.298095703125,257.7504577636719,5.325411796569824,0.0017208540812134743,0.0024377191439270973,0.0040097348392009735,0.007207720540463924,0.012575827538967133,0.002437400398775935,0.009410703554749489,0.08031120896339417,0.001352609833702445,59.375,384,59.375,268.2560119628906,5.488420486450195,0.002005107933655381,0.0027364548295736313,0.004316787701100111,0.00738199008628726,0.012650197371840477,0.0033224206417798996,0.012456520460546017,0.00416915025562048,0.03572693467140198,0.028335269540548325,0,-10.923095703125,0.1899770200252533,0.9819629192352295,1.000467300415039,0.44784051179885864,0.9004074931144714,1.0066847801208496,,,
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,8,linear,2048,0.0005728602409362793,82.08075714111328,384,1.9142413538677767,0.002425046870484948,0.12556474283337593,0.0869990810751915,0.0010599205270409584,82.08075714111328,384,82.08075714111328,252.6300506591797,4.5823774337768555,0.0016207885928452015,0.002302752807736397,0.0038098825607448816,0.006885985843837261,0.01221904531121254,0.0021933959797024727,0.008533540181815624,0.08700377494096756,0.001055062166415155,82.46317291259766,384,82.46317291259766,252.6918487548828,4.582681655883789,0.001626508543267846,0.002303722547367215,0.003809914458543062,0.006892043631523848,0.01221866812556982,0.0021964258048683405,0.008549490012228489,0.0002636342542245984,0.002172486623749137,0.0004077393969055265,0,0.382415771484375,0.011665353551506996,0.9999319314956665,1.0000872611999512,0.03384754806756973,0.9994271397590637,0.9999752044677734,,,
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,4,linear,2048,0.12560498714447021,82.08075714111328,384,1.9142413538677767,0.036255594342947006,1.0953923165798187,0.0869990810751915,0.0010599205270409584,82.08075714111328,384,82.08075714111328,252.6300506591797,4.5823774337768555,0.0016207885928452015,0.002302752807736397,0.0038098825607448816,0.006885985843837261,0.01221904531121254,0.0021933959797024727,0.008533540181815624,0.08702673017978668,0.0014396035112440586,60.451873779296875,384,60.451873779296875,267.85772705078125,4.7730278968811035,0.002065816894173622,0.002785040996968746,0.004309933632612228,0.007208170834928751,0.01242215558886528,0.003503786865621805,0.012871919199824333,0.0044227042235434055,0.03915267065167427,0.04513026773929596,0,-21.628883361816406,0.21023373305797577,0.9785676598548889,1.0209150314331055,0.5034063458442688,0.8743950128555298,1.0085031986236572,,,
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,4,dynamic,2048,0.1083686351776123,82.08075714111328,384,1.9142413538677767,0.04428250342607498,1.0632328391075134,0.0869990810751915,0.0010599205270409584,82.08075714111328,384,82.08075714111328,252.6300506591797,4.5823774337768555,0.0016207885928452015,0.002302752807736397,0.0038098825607448816,0.006885985843837261,0.01221904531121254,0.0021933959797024727,0.008533540181815624,0.08550655841827393,0.0013396096182987094,63.82946014404297,384,63.82946014404297,263.84698486328125,4.727222442626953,0.0019057556055486202,0.0026041450910270214,0.004084523301571608,0.007059111725538969,0.012225828133523464,0.0030987330246716738,0.011521317064762115,0.005157143343240023,0.035787079483270645,0.029303112998604774,0,-18.251296997070312,0.19216246902942657,0.9815061092376709,0.9982569813728333,0.46622800827026367,0.8916313648223877,1.0028748512268066,,,
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,8,linear,2048,0.0008636713027954102,48.016544342041016,384,1.6813909015105648,0.00243326835334301,0.1909550502896309,0.19153240323066711,0.0039888834580779076,48.016544342041016,384,48.016544342041016,266.5495910644531,9.052472114562988,0.005864676088094711,0.008183116093277931,0.01320234127342701,0.02323208376765251,0.0410945862531662,0.003020175499841571,0.011505656875669956,0.1915329098701477,0.0039780656807124615,48.147247314453125,384,48.147247314453125,266.6493835449219,9.05470085144043,0.005874993279576302,0.008198700845241547,0.013203335925936699,0.023273199796676636,0.04109182581305504,0.0030281455256044865,0.011538524180650711,0.0009467241470701993,0.009568735957145691,0.000574380683247,0,0.13070297241210938,0.01660466007888317,0.9998620748519897,1.0001256465911865,0.04156072437763214,0.9991363286972046,1.0000734329223633,,,
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,4,linear,2048,0.17599231004714966,48.016544342041016,384,1.6813909015105648,0.04402533173561096,1.176902711391449,0.19153240323066711,0.0039888834580779076,48.016544342041016,384,48.016544342041016,266.5495910644531,9.052472114562988,0.005864676088094711,0.008183116093277931,0.01320234127342701,0.02323208376765251,0.0410945862531662,0.003020175499841571,0.011505656875669956,0.19176681339740753,0.005662804469466209,33.86428451538086,384,33.86428451538086,287.92352294921875,9.812482833862305,0.008013426326215267,0.010679484345018864,0.015924766659736633,0.02535475417971611,0.042333994060754776,0.005351143889129162,0.0194231066852808,0.016987640410661697,0.17290835082530975,0.07850658148527145,0,-14.152259826660156,0.30004823207855225,0.9576792120933533,1.0424062013626099,0.6016794443130493,0.8240076899528503,1.0265088081359863,,,
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,4,dynamic,2048,0.11540263891220093,48.016544342041016,384,1.6813909015105648,0.054110221564769745,1.07487753033638,0.19153240323066711,0.0039888834580779076,48.016544342041016,384,48.016544342041016,266.5495910644531,9.052472114562988,0.005864676088094711,0.008183116093277931,0.01320234127342701,0.02323208376765251,0.0410945862531662,0.003020175499841571,0.011505656875669956,0.18691731989383698,0.004831788595765829,38.684913635253906,384,38.684913635253906,278.1377868652344,9.324714660644531,0.00679739797487855,0.00918697752058506,0.014133583754301071,0.02368061989545822,0.04047863557934761,0.004212598782032728,0.015391478314995766,0.012107512913644314,0.1281699240207672,0.03466662019491196,0,-9.33163070678711,0.22241385281085968,0.9750738739967346,0.990470290184021,0.48381128907203674,0.8845973610877991,1.0133843421936035,,,
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,8,linear,2048,0.00862663984298706,995.7538452148438,384,2.9981519921613193,0.015416545793414116,0.5435441881418228,0.1318318247795105,0.00013239399413578212,995.7538452148438,384,995.7538452148438,116.47549438476562,2.4416260719299316,0.00021989177912473679,0.0003700644592754543,0.0009371323976665735,0.00302599323913455,0.00921301543712616,2.9990698749315925e-05,0.00014352123253047466,0.13182981312274933,0.0001389869867125526,948.5046997070312,384,948.5046997070312,116.91179656982422,2.4419357776641846,0.00022672749764751643,0.0003766476584132761,0.0009397321846336126,0.003036517184227705,0.009212188422679901,3.2164443837245926e-05,0.00015144949429668486,0.0002312309661647305,0.0020868622232228518,0.0006231408333405852,0,-47.2491455078125,0.010130587965250015,0.9999486207962036,1.0000481605529785,0.1316847801208496,0.9913733601570129,1.0041007995605469,,,
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,4,linear,2048,0.4722669720649719,995.7538452148438,384,2.9981519921613193,0.24671496450901031,1.3267040848731995,0.1318318247795105,0.00013239399413578212,995.7538452148438,384,995.7538452148438,116.47549438476562,2.4416260719299316,0.00021989177912473679,0.0003700644592754543,0.0009371323976665735,0.00302599323913455,0.00921301543712616,2.9990698749315925e-05,0.00014352123253047466,0.1320389211177826,0.0004290684883017093,307.7339172363281,384,307.7339172363281,168.3351593017578,2.518120288848877,0.00068642821861431,0.0011357952607795596,0.00211755046620965,0.003969844430685043,0.009737284854054451,0.00028445120551623404,0.0013560372171923518,0.0042516193352639675,0.0378490686416626,0.08144588023424149,0,-688.0199279785156,0.183736652135849,0.983549177646637,1.0171394348144531,1.0065823793411255,0.5277330279350281,1.0678349733352661,,,
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,4,dynamic,2048,0.48167216777801514,995.7538452148438,384,2.9981519921613193,0.30155298113822937,1.3231861591339111,0.1318318247795105,0.00013239399413578212,995.7538452148438,384,995.7538452148438,116.47549438476562,2.4416260719299316,0.00021989177912473679,0.0003700644592754543,0.0009371323976665735,0.00302599323913455,0.00921301543712616,2.9990698749315925e-05,0.00014352123253047466,0.13020114600658417,0.000383081118343398,339.8787841796875,384,339.8787841796875,169.7412872314453,2.5122618675231934,0.0006517355795949697,0.0011277728481218219,0.002135849092155695,0.004004431422799826,0.00942508690059185,0.0002571665681898594,0.001332164159975946,0.004717002622783184,0.03934669494628906,0.08292614668607712,0,-655.8750610351562,0.19100700318813324,0.9817928671836853,1.001814842224121,1.0144671201705933,0.5183278322219849,1.0640450716018677,,,
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,8,linear,2048,0.00942075252532959,51808.6953125,383,4.714402655678043,0.36763930320739746,0.6218353807926178,0.31811684370040894,7.257037282215606e-08,4383563.5,383,51808.6953125,113.07940673828125,2.8338093757629395,0.000208241879590787,0.0006748715532012284,0.00245879334397614,0.008600310422480106,0.024640275165438652,1.869941684162768e-06,3.968057717429474e-05,0.3181215524673462,2.994437863890198e-06,106237.484375,384,106237.484375,113.5931396484375,2.833984613418579,0.00021982780890539289,0.0006912040989845991,0.0024624806828796864,0.008604675531387329,0.024629803374409676,2.2284816623141523e-06,4.43811368313618e-05,0.0006142481579445302,0.005615117494016886,0.0007217257516458631,1,54428.7890625,0.010485450737178326,0.9999449253082275,1.0000455379486084,0.13764119148254395,0.9905792474746704,1.0044389963150024,,,
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,4,linear,2048,0.4757431745529175,51808.6953125,383,4.714402655678043,4.366313934326172,1.2817389369010925,0.31811684370040894,7.257037282215606e-08,4383563.5,383,51808.6953125,113.07940673828125,2.8338093757629395,0.000208241879590787,0.0006748715532012284,0.00245879334397614,0.008600310422480106,0.024640275165438652,1.869941684162768e-06,3.968057717429474e-05,0.3176225423812866,9.878858691081405e-06,32151.744140625,384,32151.744140625,162.335693359375,2.9413650035858154,0.0010705330641940236,0.002601519227027893,0.005628031678497791,0.010994833894073963,0.025560515001416206,4.919671482639387e-05,0.000719146803021431,0.011421995237469673,0.1017833724617958,0.08247900754213333,1,-19656.951171875,0.19006621837615967,0.9823886752128601,1.0172172784805298,1.0193899869918823,0.5242568254470825,1.084614634513855,,,
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,4,dynamic,2048,0.4848911166191101,51808.6953125,383,4.714402655678043,5.661617279052734,1.284807026386261,0.31811684370040894,7.257037282215606e-08,4383563.5,383,51808.6953125,113.07940673828125,2.8338093757629395,0.000208241879590787,0.0006748715532012284,0.00245879334397614,0.008600310422480106,0.024640275165438652,1.869941684162768e-06,3.968057717429474e-05,0.3133734464645386,8.18447551864665e-06,38288.76171875,384,38288.76171875,163.69334411621094,2.923788547515869,0.0010228235041722655,0.0026032286696135998,0.005640767514705658,0.010939288884401321,0.025154171511530876,4.849594188272022e-05,0.0007347077480517328,0.011615629307925701,0.10407767444849014,0.0826820582151413,1,-13519.93359375,0.19435064494609833,0.9811253547668457,1.0006059408187866,1.0279788970947266,0.5151088833808899,1.0826280117034912,,,
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,8,linear,2048,0.0006767511367797852,75.44353485107422,384,1.8776220287530099,0.0023936096113175154,0.13903721794486046,0.07332555949687958,0.0009719263180159032,75.44353485107422,384,75.44353485107422,248.2354278564453,5.553351402282715,0.001429836847819388,0.002030044561251998,0.0034387409687042236,0.0063106403686106205,0.011377807706594467,0.0019882256165146828,0.007755942642688751,0.07332944869995117,0.000978228054009378,74.96150970458984,384,74.96150970458984,248.29627990722656,5.553722858428955,0.0014354691375046968,0.00203592237085104,0.0034396909177303314,0.00631445087492466,0.011379285715520382,0.0019929229747503996,0.007766303140670061,0.00036384351551532745,0.0020938937086611986,0.00041525354026816785,0,-0.482025146484375,0.012117773294448853,0.9999265670776367,1.0000866651535034,0.03678546100854874,0.9993232488632202,0.9999269843101501,,,
