seed,update,parameter_id,parameter_name,shape,sigma_max,sigma_min,naive_condition_number,effective_rank,effective_condition_number,effective_rank_entropy,stable_rank,sigma_p10,sigma_p25,sigma_median,sigma_p75,sigma_p90,tail_energy_fraction_10pct,tail_energy_fraction_25pct
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",0.17918060719966888,0.00265736342407763,67.42796325683594,384,67.42796325683594,278.8385314941406,3.078150749206543,0.003788481466472149,0.005122081376612186,0.007671484723687172,0.011868108995258808,0.018566884100437164,0.004269313532859087,0.01580577716231346
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.16857661306858063,0.0025443348567932844,66.25566864013672,384,66.25566864013672,278.2854309082031,3.2616450786590576,0.0036346912384033203,0.0049351113848388195,0.007445357274264097,0.011721642687916756,0.018438583239912987,0.004219285678118467,0.015546172857284546
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.5655650496482849,0.006964065600186586,81.21190643310547,384,81.21190643310547,260.10260009765625,3.426386833190918,0.00986279547214508,0.01375309657305479,0.022159073501825333,0.038622308522462845,0.06747061759233475,0.0026348738465458155,0.009985305368900299
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.17038722336292267,0.00025144475512206554,677.6328125,384,677.6328125,123.53193664550781,2.71958589553833,0.00038832452264614403,0.0006259010406211019,0.0014806815888732672,0.004383663181215525,0.012237763963639736,5.157859777682461e-05,0.0002321746142115444
1,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.5028340816497803,4.002951754955575e-06,125615.8203125,384,125615.8203125,114.02527618408203,2.4686508178710938,0.00032884752727113664,0.0010859048925340176,0.0038188628386706114,0.012510962784290314,0.03498027101159096,2.245914402010385e-06,4.611122494679876e-05
1,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.09454963356256485,0.0016821074532344937,56.20903396606445,384,56.20903396606445,269.2588195800781,5.569958209991455,0.0023499808739870787,0.0032876275945454836,0.0052223363891243935,0.00872125942260027,0.01464826613664627,0.003249669447541237,0.012401314452290535
1,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",0.10014404356479645,0.0015579729806631804,64.2784194946289,384,64.2784194946289,263.8199462890625,5.0038886070251465,0.0022303566802293062,0.0031108539551496506,0.0050185443833470345,0.008533340878784657,0.01419004239141941,0.002917138859629631,0.011046874336898327
1,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",0.2560065984725952,0.004783371929079294,53.520111083984375,384,53.520111083984375,265.0549011230469,7.509863376617432,0.006944345775991678,0.009734369814395905,0.01590847223997116,0.02823408506810665,0.04872480779886246,0.0028668525628745556,0.010996470227837563
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",0.14756572246551514,0.00017491616017650813,843.6369018554688,384,843.6369018554688,118.57018280029297,2.517733097076416,0.00028063703211955726,0.0004634214274119586,0.0011191228404641151,0.0034850346855819225,0.010288260877132416,3.853764428640716e-05,0.00017946427396964282
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",0.4164614975452423,7.265205681505904e-07,573227.375,384,573227.375,110.65202331542969,2.411863327026367,0.0002408382570138201,0.0007962482050061226,0.002806650009006262,0.009861661121249199,0.027767488732933998,1.6515141396666877e-06,3.7531623092945665e-05
