seed,update,parameter_id,method,t,model_residual,sigma_min_active_over_max,condition_active,tail_spectral_mass,error_norm,state_error_relative_l2,shape
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.05,7.742888214978816e-05,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.1,0.00031071426903628296,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.2,0.0012436626582668087,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.4,0.004867940368064261,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.6,0.010405009861922276,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,0.8,0.017097865882369057,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,1.0,0.024108675855087913,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,1.25,0.03227785259463667,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,direct_scalar_int4,1.5,0.03908599328056139,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.055772680789232254,0.189488485455513,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.05,5.13273298317074e-05,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.1,0.00020815139034358054,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.2,0.0008523902244317316,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.4,0.0035189815796149437,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.6,0.008020231518227061,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,0.8,0.01419899356133425,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,1.0,0.021748589258037576,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,1.25,0.03248129586652182,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,1.5,0.043853042141571374,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.04661266505718231,0.15836720168590546,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.05,3.171632734655372e-05,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.1,0.0001273711605720429,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.2,0.0005124239877422054,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.4,0.0020550642319429047,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.6,0.004582964074417273,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,0.8,0.007986424612964171,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,1.0,0.012103768186118802,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,1.25,0.01795525534828768,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_int4_k8,1.5,0.024214797586774695,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.035362858325242996,0.12014581263065338,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.05,3.15004137716457e-05,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.1,0.00012785731082853857,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
1,128,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,0.2,0.0005252794850770792,0.014884362319954879,67.18460478883529,0.0034894618308887633,0.038315948098897934,0.13017898797988892,"(1024, 384)"
