seed,update,parameter_id,parameter_name,shape,method,state_error_relative_l2,s_perp,s_full,local_cosine_coefficient,derivative_radial_fraction,sigma_min_active_over_max,condition_active,tail_spectral_mass,active_rank,matrix_norm,error_norm,tail_angle_prior,raw_relative_l2_prior,gram_fro_prior,cached_update_distortion_prior
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1332000494003296,0.2799390544713639,0.2799481883527418,0.039182937109160626,0.00807793414354575,0.016657633022958213,60.03253875396103,0.004665529528145756,384,0.31571266055107117,0.042052943259477615,0.5031489211799547,0.1332000494003296,0.022301049903035164,0.03769540786743164
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.1416574865579605,0.27480031810717964,0.27480243627661516,0.03775760741590356,0.003926306691410093,0.016657633022958213,60.03253875396103,0.004665529528145756,384,0.31571266055107117,0.044723059982061386,0.48943925286867335,0.1416574865579605,0.02908209338784218,0.0389174222946167
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22570236027240753,0.515631417682243,0.5156339319274138,0.13293787945049984,0.003122824200877949,0.016404418694970144,60.95918536306416,0.003228402875674919,384,0.8787460327148438,0.19833505153656006,0.730164962408214,0.22570236027240753,0.0975380539894104,0.11008936166763306
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.19657231867313385,0.43416438348819236,0.43416505454435833,0.09424935594484109,0.0017581941616674553,0.016404418694970144,60.95918536306416,0.003228402875674919,384,0.8787460327148438,0.17273715138435364,0.6749980965331634,0.19657231867313385,0.07248995453119278,0.08674699068069458
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.1534801572561264,0.3580052954717127,0.35800647989651463,0.06408389579289417,0.0025723078382627104,0.016404418694970144,60.95918536306416,0.003228402875674919,384,0.8787460327148438,0.13487008213996887,0.5947494027810832,0.1534801572561264,0.051384951919317245,0.0584409236907959
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.1610531061887741,0.33566059006667814,0.3356609197229083,0.05633401586195527,0.0014015065928694532,0.016404418694970144,60.95918536306416,0.003228402875674919,384,0.8787460327148438,0.1415247768163681,0.5830085410982938,0.1610531061887741,0.06565586477518082,0.05558651685714722
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.19039571285247803,2.215535419790754,2.21553584225911,2.454298598173697,0.0006175507844957407,0.0009286722966549179,1076.8061065264947,3.186228174383044e-05,384,0.2963227927684784,0.05641859024763107,0.9299219052297796,0.19039571285247803,0.040823932737112045,0.4404277801513672
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.11034233123064041,1.2762855283483185,1.2762923479599602,0.8144523749356734,0.0032690318863967944,0.0009286722966549179,1076.8061065264947,3.186228174383044e-05,384,0.2963227927684784,0.03269694745540619,0.9020578719338341,0.11034233123064041,0.015870338305830956,0.32765716314315796
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0788150206208229,0.9271725231175282,0.9271735805058576,0.42982444381206164,0.0015102596072952106,0.0009286722966549179,1076.8061065264947,3.186228174383044e-05,384,0.2963227927684784,0.02335468679666519,0.8730894064445651,0.0788150206208229,0.01105027087032795,0.23654073476791382
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.08226821571588516,0.9219541246986755,0.9219608846095845,0.4249997040244505,0.0038293797809982634,0.0009286722966549179,1076.8061065264947,3.186228174383044e-05,384,0.2963227927684784,0.02437794767320156,0.8720380810465223,0.08226821571588516,0.01228572428226471,0.242467999458313
