seed,update,parameter_id,method,n_t,monotone_non_decreasing,monotone_step_fraction,minimum_step_change,t1_distortion
0,512,transformer.h.5.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.009484349634101719,0.4000476989898505
0,512,transformer.h.5.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.005256587532629142,0.31496402513163557
0,512,transformer.h.5.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.005088993567951561,0.3151247442375218
0,512,transformer.h.5.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0020516477215254403,0.1624660180699441
0,512,transformer.h.5.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.001560623337854894,0.14143234377829528
0,512,transformer.h.5.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0009705731288154329,0.09637022397948325
0,512,transformer.h.5.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0009357267240692746,0.09872733521030685
0,512,transformer.h.5.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.002056615035554543,0.16173823786988262
0,512,transformer.h.5.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.001596731663586315,0.14253168229161228
0,512,transformer.h.5.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0010036581641866826,0.09846226936100788
0,512,transformer.h.5.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0009631013360166252,0.10063158159507879
0,512,transformer.h.5.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0017288827378251215,0.15848175695423095
0,512,transformer.h.5.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008193477544738981,0.09422354179576697
0,512,transformer.h.5.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0005754129295960642,0.06644089776002338
0,512,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0004887621965864453,0.06126849115873301
0,1024,transformer.h.0.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.01211571926814381,0.40784448671685136
0,1024,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.005445467067528131,0.3150877301807601
0,1024,transformer.h.0.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0029908620595848756,0.22843751326380057
0,1024,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.0029355291393222682,0.23069401785817356
0,1024,transformer.h.0.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.016623411951322886,0.446557215576353
0,1024,transformer.h.0.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.007066508068764299,0.356606658566358
0,1024,transformer.h.0.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.003970882508294693,0.26831458033305255
0,1024,transformer.h.0.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0038103730763650034,0.2701536348648036
0,1024,transformer.h.0.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0006439542567427958,0.07628758440608241
0,1024,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0005188032944086762,0.06668563870527144
0,1024,transformer.h.0.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.00031220520004171526,0.03967724256041383
0,1024,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0003027586195460952,0.041013639932240165
0,1024,transformer.h.0.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0006471419995528471,0.07650316979226934
0,1024,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0005317627600165409,0.06822723406393372
0,1024,transformer.h.0.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0003238899157163022,0.04108415400857368
0,1024,transformer.h.0.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0003182627879025901,0.042900353361688404
0,1024,transformer.h.0.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0010783816222897924,0.11491475480353575
0,1024,transformer.h.0.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008132264513285303,0.09572023946577357
0,1024,transformer.h.0.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0005535498232267511,0.06502787302091939
0,1024,transformer.h.0.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0004897862646512374,0.06223046243507313
0,1024,transformer.h.1.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.015034684194803583,0.42201478049460994
0,1024,transformer.h.1.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.007241960830078775,0.34788343832554014
0,1024,transformer.h.1.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.00406991567491044,0.2626447239758226
0,1024,transformer.h.1.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.003919986290568334,0.26363911270482676
0,1024,transformer.h.1.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.022598151039772474,0.4876100795902265
0,1024,transformer.h.1.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.007449071217825565,0.371510487248616
0,1024,transformer.h.1.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.004124700773823986,0.28242253018723307
0,1024,transformer.h.1.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.004008208539225455,0.2806074302772824
0,1024,transformer.h.1.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0011413570324160238,0.11328675359530826
0,1024,transformer.h.1.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007946622966604755,0.09079007762765212
0,1024,transformer.h.1.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.000498413002277931,0.05833384343110615
0,1024,transformer.h.1.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0004952976423621136,0.06163980051616502
0,1024,transformer.h.1.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0011719679930728422,0.1153569239047535
0,1024,transformer.h.1.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008303379640171027,0.09398728262677292
0,1024,transformer.h.1.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0005235666421736784,0.06077999913922749
0,1024,transformer.h.1.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0005280140461917382,0.0653697918582713
0,1024,transformer.h.1.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0014245797086017697,0.13859517185008952
0,1024,transformer.h.1.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0009582884816318193,0.10667231391382681
0,1024,transformer.h.1.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0007069193012516628,0.07808218271919043
0,1024,transformer.h.1.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0006243832592387477,0.07555896319876032
0,1024,transformer.h.2.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.030811768105963644,0.4958048992896342
0,1024,transformer.h.2.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0042501970607168316,0.2982546608995895
0,1024,transformer.h.2.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0023836353273161137,0.20688739831866954
0,1024,transformer.h.2.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.0022558264927436955,0.20425764367162058
0,1024,transformer.h.2.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.024223619979470312,0.4883404908410326
0,1024,transformer.h.2.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.006052805953840834,0.3453520961538509
0,1024,transformer.h.2.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.004371853234126588,0.2920116582258433
0,1024,transformer.h.2.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00344289147196164,0.26232857899215534
0,1024,transformer.h.2.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0012332293308742193,0.1185396932078665
0,1024,transformer.h.2.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0009799859953191215,0.1049060835308051
0,1024,transformer.h.2.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0005911832585686616,0.06653011213614168
0,1024,transformer.h.2.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0005928402734871607,0.07043154140904995
0,1024,transformer.h.2.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0012730880223339458,0.12133033791481407
0,1024,transformer.h.2.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.001010391435481317,0.10734975595878471
0,1024,transformer.h.2.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0006327622341423256,0.06988120425907063
0,1024,transformer.h.2.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0006199818660890255,0.07351746041552842
0,1024,transformer.h.2.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.000954230341109974,0.10612835723479275
0,1024,transformer.h.2.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007967986814049199,0.0960446693712903
0,1024,transformer.h.2.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0005548864762450201,0.06635685439724215
0,1024,transformer.h.2.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0004959796179272447,0.06396056031968345
0,1024,transformer.h.3.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.023323571739115923,0.4879323020368109
0,1024,transformer.h.3.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.007373897686672737,0.36489033784908265
0,1024,transformer.h.3.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.004185207390291157,0.28099263838675903
0,1024,transformer.h.3.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.004013666187856257,0.28140281134277767
0,1024,transformer.h.3.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.019898913715994837,0.4640476557665377
0,1024,transformer.h.3.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.007599376221320453,0.3679282607669967
0,1024,transformer.h.3.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.00446755493810691,0.2895348902810979
0,1024,transformer.h.3.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0040804555547447885,0.2836377214290208
0,1024,transformer.h.3.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0010325199898877369,0.1051116437214592
0,1024,transformer.h.3.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0009880272939494228,0.10681183645567027
0,1024,transformer.h.3.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0006037316111239255,0.06777906358376717
0,1024,transformer.h.3.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0005890348140796808,0.07074818799995708
0,1024,transformer.h.3.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0011026114872656478,0.10921721280674257
0,1024,transformer.h.3.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.001036465326088476,0.11029311378728057
0,1024,transformer.h.3.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0006463139644845572,0.0713303621163448
0,1024,transformer.h.3.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0006238495933010846,0.0736264523808603
0,1024,transformer.h.3.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0008549235039303493,0.09827950176749722
0,1024,transformer.h.3.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007125585051828143,0.08818129410378539
0,1024,transformer.h.3.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0004915198985417923,0.06028926825669889
0,1024,transformer.h.3.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0004336449644676277,0.05715500823825348
0,1024,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.0191390904257438,0.45609133756824893
0,1024,transformer.h.4.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.009980851353274311,0.3867847960875531
0,1024,transformer.h.4.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.005604783337368802,0.3096395776245996
0,1024,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.005336213491014874,0.30923290140096893
0,1024,transformer.h.4.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.017890083835263026,0.4421183956991135
0,1024,transformer.h.4.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.009607150621998795,0.3856092324986935
0,1024,transformer.h.4.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.005332459526821265,0.30633380914606834
0,1024,transformer.h.4.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.005146122637843864,0.3071421466624005
0,1024,transformer.h.4.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.001115403869842102,0.11156358773122776
0,1024,transformer.h.4.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0010501359294908807,0.11185231377680838
0,1024,transformer.h.4.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0006702203852687605,0.07389508268591027
0,1024,transformer.h.4.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0006357763969137009,0.07531414119325441
0,1024,transformer.h.4.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0011462214025005357,0.11277754146275043
0,1024,transformer.h.4.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0011235716016662067,0.11676944880363926
0,1024,transformer.h.4.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0007064061780026609,0.07674180455214596
0,1024,transformer.h.4.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0006783341500635753,0.07893698080462175
0,1024,transformer.h.4.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.000946356022669792,0.10489937225097601
0,1024,transformer.h.4.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007156615476415773,0.08832752972643543
0,1024,transformer.h.4.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0004990158406465994,0.061035379147183155
0,1024,transformer.h.4.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00044098342767073806,0.05787116958859728
0,1024,transformer.h.5.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.026307955021012464,0.4922413390501672
0,1024,transformer.h.5.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.012078264727960808,0.4153866097627743
0,1024,transformer.h.5.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.006765287316865098,0.3368103383097162
0,1024,transformer.h.5.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.00651349536700252,0.3355629844777327
0,1024,transformer.h.5.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.018887862346289808,0.4622909660054385
0,1024,transformer.h.5.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.00988708954985884,0.38916571835744385
0,1024,transformer.h.5.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.005619126412028219,0.3141654095004539
0,1024,transformer.h.5.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.005276365812365902,0.30893726372370023
0,1024,transformer.h.5.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0015191335803997896,0.13411998225988597
0,1024,transformer.h.5.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0013323361453503324,0.12678263234165277
0,1024,transformer.h.5.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0008361336055419111,0.0856311875043998
0,1024,transformer.h.5.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0007993572038645924,0.087589945599714
0,1024,transformer.h.5.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.001575804464201802,0.136652084772664
0,1024,transformer.h.5.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0013613058762488306,0.12924891842315744
0,1024,transformer.h.5.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0008561485839206906,0.0871400692010339
0,1024,transformer.h.5.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0008193801573934678,0.08860336424521853
0,1024,transformer.h.5.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0016346908167129692,0.15028681481956063
0,1024,transformer.h.5.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007997583653720497,0.09320315488209652
0,1024,transformer.h.5.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0005762116546982332,0.06671355686437941
0,1024,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00048730057146484373,0.06131365234850028
0,2048,transformer.h.0.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.016479806635576688,0.45078807613473393
0,2048,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.004754389376143919,0.30346520353888573
0,2048,transformer.h.0.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0026371444848241055,0.21496770818127675
0,2048,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.0025757213200959805,0.21730968592783406
0,2048,transformer.h.0.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.024006116098697072,0.5028435397386648
0,2048,transformer.h.0.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0055650762378570695,0.332612841780238
0,2048,transformer.h.0.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.003126927907673993,0.2410933622761111
0,2048,transformer.h.0.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0030304919142007947,0.24238130517998235
0,2048,transformer.h.0.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0005976838039151167,0.07149179785731907
0,2048,transformer.h.0.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0004748867464027251,0.061765556422062384
0,2048,transformer.h.0.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.00028182967825662875,0.03610126817320636
0,2048,transformer.h.0.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.000277224068344184,0.037723436468810934
0,2048,transformer.h.0.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.000634327974712412,0.07570990376838171
0,2048,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0004857063170514708,0.06292711226702297
0,2048,transformer.h.0.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.00029468638230467636,0.037702760468596885
0,2048,transformer.h.0.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.00028625569643880855,0.03892497862105038
0,2048,transformer.h.0.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0010025017134843717,0.11009479564874558
0,2048,transformer.h.0.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007147552528280476,0.08675298289344424
0,2048,transformer.h.0.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0004822566626122571,0.058447381510523755
0,2048,transformer.h.0.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00042733749104184593,0.05559320467176132
0,2048,transformer.h.1.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.017265606313207837,0.44042875378415636
0,2048,transformer.h.1.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.006040785420182937,0.32765854334894096
0,2048,transformer.h.1.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0031927516666936384,0.23654223169248323
0,2048,transformer.h.1.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.003177220313628548,0.24246930689530388
0,2048,transformer.h.1.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.023032983813764396,0.4926791563890882
0,2048,transformer.h.1.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.006231630893061113,0.34826607723058134
0,2048,transformer.h.1.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.003475584462883985,0.2566400026662845
0,2048,transformer.h.1.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.003324207776689958,0.2564795388347376
0,2048,transformer.h.1.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0009167073830608219,0.09922761063721153
0,2048,transformer.h.1.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0006392303999397386,0.07784180861988454
0,2048,transformer.h.1.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.00039093973355441847,0.04805966790276961
0,2048,transformer.h.1.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.00039286259144966085,0.05125947773774042
0,2048,transformer.h.1.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0009485563594043844,0.10132867288614356
0,2048,transformer.h.1.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0006480081128131809,0.0788466406619126
0,2048,transformer.h.1.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.00040053774909198925,0.049250570265436666
0,2048,transformer.h.1.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.000402890602945738,0.05253170722770162
0,2048,transformer.h.1.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0012248552423477221,0.12557412636693455
0,2048,transformer.h.1.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008177357962887433,0.09542972786645976
0,2048,transformer.h.1.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.0006020541586946315,0.0697438421343296
0,2048,transformer.h.1.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0005176039284823242,0.06566086660748138
0,2048,transformer.h.2.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.015698218030053335,0.43976645416567894
0,2048,transformer.h.2.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0031778744882430265,0.25761142897866884
0,2048,transformer.h.2.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0018236424697807285,0.1745505823799831
0,2048,transformer.h.2.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.0017087210427824129,0.17241737122855294
0,2048,transformer.h.2.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.019059442455569564,0.44160104141887646
0,2048,transformer.h.2.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.004192043872412787,0.29689663833437585
0,2048,transformer.h.2.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.003293719576775489,0.25274016882436035
0,2048,transformer.h.2.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0027020062766575093,0.2301565198550215
0,2048,transformer.h.2.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0008997214520507502,0.09633653129141351
0,2048,transformer.h.2.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008076594411293714,0.09283792586322626
0,2048,transformer.h.2.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0004914637817520218,0.0578783166931488
0,2048,transformer.h.2.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0004832951687092635,0.060333528529737945
0,2048,transformer.h.2.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.000931306227084816,0.0987135210154777
0,2048,transformer.h.2.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008460930947775669,0.09646269203376301
0,2048,transformer.h.2.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0005229900478129768,0.06129015588187692
0,2048,transformer.h.2.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.0005103486063625651,0.06352836506090687
0,2048,transformer.h.2.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0006982198079956703,0.08288683066622804
0,2048,transformer.h.2.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0006516119066667381,0.08186778918589299
0,2048,transformer.h.2.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.00043838789984407267,0.0544124656311048
0,2048,transformer.h.2.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00039384745699222456,0.05254110845914617
0,2048,transformer.h.3.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.012257798878307802,0.41603263606231755
0,2048,transformer.h.3.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.005439257446267165,0.3237852451565161
0,2048,transformer.h.3.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.0031506719658349613,0.24018370018518265
0,2048,transformer.h.3.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.0029381108222852337,0.2380491223679697
0,2048,transformer.h.3.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.014072822619180747,0.4190003808332943
0,2048,transformer.h.3.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.005022376830438602,0.3134228041755073
0,2048,transformer.h.3.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.0037316976681176506,0.2630939612930996
0,2048,transformer.h.3.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0028341130261326786,0.23372209257993204
0,2048,transformer.h.3.mlp.w1.weight,direct_scalar_int4,9,True,1.0,0.0007212684721114027,0.08223191831588927
0,2048,transformer.h.3.mlp.w1.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0007830935359485203,0.09262616965020432
0,2048,transformer.h.3.mlp.w1.weight,structural_int4_k8,9,True,1.0,0.0004746226531848752,0.057130345077274214
0,2048,transformer.h.3.mlp.w1.weight,structural_vq64_int3_k8,9,True,1.0,0.0004573739840764146,0.05868543267907056
0,2048,transformer.h.3.mlp.w2.weight,direct_scalar_int4,9,True,1.0,0.0007168480203931793,0.08153397698724907
0,2048,transformer.h.3.mlp.w2.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0008065352606232423,0.09482829409206728
0,2048,transformer.h.3.mlp.w2.weight,structural_int4_k8,9,True,1.0,0.0004896367176718819,0.05849256404688141
0,2048,transformer.h.3.mlp.w2.weight,structural_vq64_int3_k8,9,True,1.0,0.00047316506495642674,0.060371220130879366
0,2048,transformer.h.3.mlp.c_proj.weight,direct_scalar_int4,9,True,1.0,0.0006137690642469273,0.07409115143716294
0,2048,transformer.h.3.mlp.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.0005894664682065676,0.07518863863680114
0,2048,transformer.h.3.mlp.c_proj.weight,structural_int4_k8,9,True,1.0,0.00038692050720501303,0.0483691991528955
0,2048,transformer.h.3.mlp.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.00034603643130215467,0.046624379493751644
0,2048,transformer.h.4.attn.c_attn.weight,direct_scalar_int4,9,True,1.0,0.016971037604357475,0.42983866934517845
0,2048,transformer.h.4.attn.c_attn.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.010276686709308258,0.38560402592220044
0,2048,transformer.h.4.attn.c_attn.weight,structural_int4_k8,9,True,1.0,0.00574397618213407,0.30699535439495507
0,2048,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,9,True,1.0,0.005546198906517752,0.3058866673120073
0,2048,transformer.h.4.attn.c_proj.weight,direct_scalar_int4,9,True,1.0,0.012824377069824311,0.38793969126697825
0,2048,transformer.h.4.attn.c_proj.weight,structural_scalar_int3_p98_k8,9,True,1.0,0.009020322860533447,0.35909456980909127
0,2048,transformer.h.4.attn.c_proj.weight,structural_int4_k8,9,True,1.0,0.004903819031653267,0.2819339932367053
0,2048,transformer.h.4.attn.c_proj.weight,structural_vq64_int3_k8,9,True,1.0,0.0048459461802926596,0.2850305160459091
