seed,update,parameter_id,parameter_name,shape,raw_relative_l2,raw_cosine,update_error,polar_update_error,effective_rank,baseline_update_cosine,baseline_update_relative_l2,polar_update_cosine
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",0.193632572889328,0.9812813997268677,0.07148617506027222,0.07251846790313721,384,0.9285138249397278,0.37948161363601685,0.9274815320968628
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.19738419353961945,0.9805121421813965,0.07570171356201172,0.0771569013595581,384,0.9242982864379883,0.39081668853759766,0.9228430986404419
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.22570236027240753,0.9743331670761108,0.11008930206298828,0.11596506834030151,384,0.8899106979370117,0.47222980856895447,0.8840349316596985
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.19039571285247803,0.9819485545158386,0.4404277801513672,0.43682438135147095,384,0.5595722198486328,0.9607388973236084,0.563175618648529
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.18544192612171173,0.9828435778617859,0.49267876148223877,0.5366991758346558,383,0.5073212385177612,1.0403978824615479,0.46330082416534424
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.19397863745689392,0.9811647534370422,0.09922224283218384,0.10561442375183105,384,0.9007777571678162,0.4473790228366852,0.894385576248169
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",0.1932891309261322,0.9813204407691956,0.10132431983947754,0.10824006795883179,384,0.8986756801605225,0.452057421207428,0.8917599320411682
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",0.2231784462928772,0.9748826026916504,0.1255682110786438,0.13359588384628296,384,0.8744317889213562,0.5034538507461548,0.866404116153717
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",0.21690499782562256,0.9763862490653992,0.43976277112960815,0.4325662851333618,384,0.5602372288703918,0.965307354927063,0.5674337148666382
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",0.1965348869562149,0.9806795120239258,0.44160032272338867,0.48885416984558105,384,0.5583996772766113,0.9798254370689392,0.511145830154419
0,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",0.1924193799495697,0.9815062284469604,0.09633010625839233,0.1029999852180481,384,0.9036698937416077,0.44075295329093933,0.8970000147819519
0,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",0.19243575632572174,0.981478214263916,0.09870773553848267,0.10523247718811035,384,0.9012922644615173,0.44617822766304016,0.8947675228118896
0,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",0.2155008465051651,0.9766921401023865,0.08288097381591797,0.08471137285232544,384,0.917119026184082,0.4090898931026459,0.9152886271476746
0,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",0.19971033930778503,0.980023980140686,0.4160299301147461,0.392598032951355,384,0.5839700698852539,0.9255664348602295,0.607401967048645
0,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",0.19544728100299835,0.9808844327926636,0.41899949312210083,0.4474916458129883,384,0.5810005068778992,0.9388625621795654,0.5525083541870117
0,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",0.1929376870393753,0.9813999533653259,0.08222723007202148,0.0874437689781189,384,0.9177727699279785,0.4076286256313324,0.9125562310218811
0,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",0.19085216522216797,0.9818037748336792,0.0815272331237793,0.08750361204147339,384,0.9184727668762207,0.4060840904712677,0.9124963879585266
0,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",0.21384723484516144,0.9770371317863464,0.07408463954925537,0.07428860664367676,384,0.9259153604507446,0.3863939046859741,0.9257113933563232
0,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",0.1954520344734192,0.9809223413467407,0.42983728647232056,0.42281097173690796,384,0.5701627135276794,0.9479892253875732,0.577189028263092
0,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",0.18526440858840942,0.9828630089759827,0.3879396319389343,0.4195055365562439,384,0.6120603680610657,0.905647873878479,0.5804944634437561
0,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",0.19779977202415466,0.9804320335388184,0.08284229040145874,0.08757638931274414,384,0.9171577095985413,0.4089292883872986,0.9124236106872559
0,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",0.1990896314382553,0.9801701903343201,0.08535635471343994,0.09003734588623047,384,0.9146436452865601,0.41549429297447205,0.9099626541137695
0,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",0.21283762156963348,0.9772874712944031,0.08554989099502563,0.08774358034133911,384,0.9144501090049744,0.41556787490844727,0.9122564196586609
0,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",0.2066354751586914,0.9786055684089661,0.46125489473342896,0.47433483600616455,384,0.538745105266571,0.9941577315330505,0.5256651639938354
0,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",0.18637634813785553,0.9826595187187195,0.4220116138458252,0.46146637201309204,383,0.5779883861541748,0.9520823955535889,0.538533627986908
0,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",0.21111522614955902,0.9775819778442383,0.11439907550811768,0.1200525164604187,384,0.8856009244918823,0.4785422086715698,0.8799474835395813
0,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",0.2068072408437729,0.978589653968811,0.11019617319107056,0.11542552709579468,384,0.8898038268089294,0.4692397713661194,0.8845744729042053
0,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",0.22448627650737762,0.9745948910713196,0.14691197872161865,0.1546339988708496,384,0.8530880212783813,0.5451886653900146,0.8453660011291504
0,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",0.20489484071731567,0.9789349436759949,0.4478529691696167,0.4419865012168884,384,0.5521470308303833,0.9679778814315796,0.5580134987831116
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",0.20989933609962463,0.9778779745101929,0.5177656710147858,0.5535503327846527,384,0.48223432898521423,1.0565627813339233,0.4464496672153473
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",0.20000310242176056,0.9799617528915405,0.07932049036026001,0.08097904920578003,384,0.92067950963974,0.40004032850265503,0.91902095079422
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.20347504317760468,0.9792479276657104,0.08542728424072266,0.08719491958618164,384,0.9145727157592773,0.4151931703090668,0.9128050804138184
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.23137813806533813,0.9729418158531189,0.1218332052230835,0.12882393598556519,384,0.8781667947769165,0.4967428743839264,0.8711760640144348
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.19675154983997345,0.9806201457977295,0.4431595206260681,0.4431303143501282,384,0.5568404793739319,0.9660521149635315,0.5568696856498718
0,4096,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.18741226196289062,0.9824528098106384,0.50511234998703,0.5486458837985992,384,0.49488765001296997,1.0576237440109253,0.45135411620140076
0,4096,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.19477467238903046,0.9810205101966858,0.09955227375030518,0.10608303546905518,384,0.9004477262496948,0.44831252098083496,0.8939169645309448
0,4096,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",0.19626644253730774,0.980711817741394,0.10118603706359863,0.10716736316680908,384,0.8988139629364014,0.45210909843444824,0.8928326368331909
0,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",0.22370906174182892,0.9747397899627686,0.12811338901519775,0.13626492023468018,384,0.8718866109848022,0.5088106393814087,0.8637350797653198
0,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",0.2189941257238388,0.9759039282798767,0.43225520849227905,0.4324691891670227,384,0.567744791507721,0.9613665342330933,0.5675308108329773
0,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",0.19531431794166565,0.9808902144432068,0.43225401639938354,0.4817095994949341,384,0.5677459836006165,0.9674826264381409,0.5182904005050659
0,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",0.19247499108314514,0.9814746379852295,0.08710920810699463,0.09281820058822632,384,0.9128907918930054,0.4195438623428345,0.9071817994117737
0,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",0.19215112924575806,0.9815356135368347,0.08909332752227783,0.09480583667755127,384,0.9109066724777222,0.42429959774017334,0.9051941633224487
0,4096,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",0.2090187668800354,0.9780802130699158,0.07453387975692749,0.07505369186401367,384,0.9254661202430725,0.3876149356365204,0.9249463081359863
0,4096,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",0.19906321167945862,0.9801252484321594,0.4085049629211426,0.3941960334777832,384,0.5914950370788574,0.9241943359375,0.6058039665222168
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",0.1952381581068039,0.980929970741272,0.3955339789390564,0.4262993335723877,384,0.6044660210609436,0.9075617790222168,0.5737006664276123
0,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",0.1896170973777771,0.9820744395256042,0.0685572624206543,0.07083553075790405,384,0.9314427375793457,0.3717626929283142,0.929164469242096
0,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",0.19241826236248016,0.981521487236023,0.07218903303146362,0.07504093647003174,384,0.9278109669685364,0.38184070587158203,0.9249590635299683
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",0.20716571807861328,0.9785076379776001,0.06432116031646729,0.06322240829467773,384,0.9356788396835327,0.35949504375457764,0.9367775917053223
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",0.20108965039253235,0.9797618985176086,0.40044456720352173,0.387898325920105,384,0.5995554327964783,0.9065726399421692,0.612101674079895
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",0.18779079616069794,0.9824262261390686,0.3563638925552368,0.3841853737831116,384,0.6436361074447632,0.8621406555175781,0.6158146262168884
0,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",0.19854982197284698,0.980290949344635,0.0710524320602417,0.07237231731414795,384,0.9289475679397583,0.37872934341430664,0.927627682685852
0,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",0.1988091617822647,0.9802494645118713,0.0716586709022522,0.0735355019569397,384,0.9283413290977478,0.38035306334495544,0.9264644980430603
0,4096,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",0.20983818173408508,0.9779202342033386,0.07862609624862671,0.07941550016403198,384,0.9213739037513733,0.39828404784202576,0.920584499835968
0,4096,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",0.21506913006305695,0.9767650365829468,0.446617066860199,0.46062982082366943,384,0.553382933139801,0.9783999919891357,0.5393701791763306
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",0.1834418624639511,0.9832293391227722,0.37974780797958374,0.4179903268814087,384,0.6202521920204163,0.9001851081848145,0.5820096731185913
0,4096,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",0.21962356567382812,0.9756832718849182,0.0938723087310791,0.09969919919967651,384,0.9061276912689209,0.43547356128692627,0.9003008008003235
0,4096,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",0.21901947259902954,0.9758556485176086,0.0957561731338501,0.1019030213356018,384,0.9042438268661499,0.43961530923843384,0.8980969786643982
0,4096,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",0.22554495930671692,0.9743669629096985,0.15795737504959106,0.1630711555480957,384,0.8420426249504089,0.5646657347679138,0.8369288444519043
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",0.17502816021442413,0.9847562313079834,0.37139344215393066,0.3420727252960205,384,0.6286065578460693,0.8608026504516602,0.6579272747039795
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",0.1906626671552658,0.9818690419197083,0.41654640436172485,0.44367581605911255,384,0.5834535956382751,0.9342555403709412,0.5563241839408875
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",0.189488485455513,0.9820694923400879,0.09039962291717529,0.09366720914840698,384,0.9096003770828247,0.4280470013618469,0.906332790851593
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.18835300207138062,0.9823226928710938,0.08802032470703125,0.09074914455413818,384,0.9119796752929688,0.42232686281204224,0.9092508554458618
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.22263646125793457,0.9750149846076965,0.1688440442085266,0.1751195788383484,384,0.8311559557914734,0.5824697017669678,0.8248804211616516
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.1908312886953354,0.9818279147148132,0.4397192597389221,0.4293453097343445,384,0.5602807402610779,0.954357922077179,0.5706546902656555
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.1856454610824585,0.9827885627746582,0.4637718200683594,0.5057179927825928,384,0.5362281799316406,1.0019282102584839,0.4942820072174072
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.1916680932044983,0.9816285967826843,0.1326999068260193,0.13760745525360107,384,0.8673000931739807,0.5162017345428467,0.8623925447463989
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",0.19099242985248566,0.9817726016044617,0.13321703672409058,0.1376941204071045,384,0.8667829632759094,0.5167062282562256,0.8623058795928955
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",0.22784171998500824,0.9738010168075562,0.20012104511260986,0.20285815000534058,384,0.7998789548873901,0.6296463012695312,0.7971418499946594
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",0.19641715288162231,0.9807177186012268,0.48459893465042114,0.4903372526168823,384,0.5154010653495789,1.0185470581054688,0.5096627473831177
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",0.18837152421474457,0.9822796583175659,0.48725181818008423,0.5322301983833313,384,0.5127481818199158,1.0367149114608765,0.4677698016166687
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",0.19106540083885193,0.9817710518836975,0.1852574348449707,0.17879319190979004,384,0.8147425651550293,0.6021025776863098,0.82120680809021
