seed,update,parameter_id,parameter_name,shape,numel,rank,method,evaluation_scope,pairing,codewords,nominal_bits_per_value,scale,paired_vectors,singleton_values,zero_pair_fraction,codebook_occupied,mean_vector_error,mean_alpha,storage_ratio_vs_fp32_unamortized,persistent_bits_unamortized,shared_codebook_bits,fp32_bits,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_mean_angular_error_deg,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine,residual_norm_ratio,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,evaluation_wall_seconds,source_seed_role,scalar_int3_update_cosine,delta_vs_scalar_int3,structural_int4_update_cosine,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,spectral_danger_diagonal_fraction_error,spectral_danger_cross_fraction_error,spectral_danger_associated_fraction_error,spectral_local_mixing_fraction_error,spectral_medium_mixing_fraction_error,spectral_distant_mixing_fraction_error,spectral_danger_diagonal_energy,spectral_danger_cross_energy
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.1237521693110466,49,4.895289021078497e-05,0.00043196085607632995,0.10141951949508102,1435672,3136,14155776,0.3067714273929596,0.8705427646636963,16.09087562561035,0.3885829746723175,0.2249613106250763,0.21944673359394073,0.975625216960907,0.97435063123703,0.11396308988332748,0.9934866428375244,0.9931570887565613,0.8096575140953064,0.6889517903327942,1.0497761964797974,0.5592280429846141,held_out,0.6659799814224243,0.022971808910369873,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00017180266149807721,33,0.00021718973584938794,0.00043196085607632995,0.10134718153211805,1434648,2112,14155776,0.9639647006988525,0.9981393218040466,2.8692786693573,0.9523282647132874,0.9756008386611938,0.9854041337966919,0.8756906390190125,0.016706600785255432,0.511554479598999,0.8592633008956909,0.8550299406051636,0.8885541558265686,0.5098071098327637,0.28747621178627014,0.5579618299962021,held_out,0.6659799814224243,-0.15617287158966064,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,pca_rotated_mse64,seed1_sample,contiguous,64,3.0,p98,221184,0,0.022158022969961166,64,3.9924383600009605e-05,0.00043272232869639993,0.10149637858072917,1436760,4096,14155776,0.16275502741336823,0.959651529788971,10.109968185424805,0.19436556100845337,0.13114508986473083,0.187439426779747,0.9823984503746033,0.9669508934020996,0.09734988957643509,0.9952589869499207,0.991529643535614,0.7449120283126831,0.7363218665122986,1.0478688478469849,0.7876347540004645,held_out,0.6659799814224243,0.07034188508987427,,0.7221665978431702,0.7392398118972778,0.9999997019767761,0.0013523891102522612,0.6470615267753601,0.6484139561653137,0.39503854513168335,0.44891440868377686,0.06522513926029205,1.2107533393646008e-06,0.0005792947486042976
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,spectral_local_mse64,seed1_sample,spectral-local,64,3.0,p98,73728,0,0.0150010846555233,,,,1.434820669668692,20311000,4096,14155776,,,,,,0.9999996423721313,0.22063806653022766,1.4181941878632642e-06,0.519131064414978,0.8546965718269348,0.8549852967262268,0.9932295083999634,0.1163528561592102,0.10984652489423752,,,,,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse32_contiguous,seed1_sample,contiguous,32,2.5,p98,221184,0,0.046798139810562134,32,4.763844481203705e-05,0.00037395115941762924,0.0926666259765625,1311768,2048,14155776,0.22664839029312134,0.924827516078949,14.599902153015137,0.26919859647750854,0.18409894406795502,0.2523549497127533,0.9677561521530151,0.9525191783905029,0.11194881796836853,0.9937187433242798,0.9912126064300537,0.8034301996231079,0.6935974955558777,1.0493708848953247,0.7385203760059085,held_out,0.6927024126052856,0.000895082950592041,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_contiguous,all_tensors,contiguous,64,3.0,p98,221184,0,0.024350766092538834,64,3.4606691770022735e-05,0.00037395115941762924,0.10843630190248843,1535000,4096,14155776,0.16887043416500092,0.9574939608573914,10.162612915039062,0.20323078334331512,0.13451068103313446,0.18794383108615875,0.9823125600814819,0.9662858247756958,0.0833987221121788,0.9965218901634216,0.9935900568962097,0.685014009475708,0.7771161198616028,1.047577977180481,0.716199198999675,held_out,0.6927024126052856,0.08441370725631714,0.7726966142654419,0.6721344590187073,0.7741193771362305,1.0,0.0019825147464871407,0.6404865980148315,0.6424691081047058,0.39810654520988464,0.44420212507247925,0.0635509043931961,1.2965605264980695e-06,0.0004188769089523703
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_row,all_tensors,row,64,3.0,p98,221184,0,0.024350766092538834,64,3.4606691770022735e-05,0.00037395115941762924,0.10843630190248843,1535000,4096,14155776,0.16887043416500092,0.9574939608573914,10.162612915039062,0.20323078334331512,0.13451068103313446,0.18794383108615875,0.9823125600814819,0.9662858247756958,0.0833987221121788,0.9965218901634216,0.9935900568962097,0.685014009475708,0.7771161198616028,1.047577977180481,0.6204601620265748,held_out,0.6927024126052856,0.08441370725631714,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_column,all_tensors,column,64,3.0,p98,221184,0,0.45592808723449707,64,4.7917201300151646e-05,0.0007205773144960403,0.10843630190248843,1535000,4096,14155776,0.5664187669754028,0.5224162340164185,47.309043884277344,0.9355770945549011,0.19726718962192535,0.23352742195129395,0.9737752079963684,0.9211569428443909,0.10360593348741531,0.994666337966919,0.9851068258285522,0.8156409859657288,0.6912068128585815,1.0694009065628052,0.7116941830026917,held_out,0.6927024126052856,-0.0014955997467041016,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_checkerboard,all_tensors,checkerboard,64,3.0,p98,221184,0,0.020973488688468933,64,3.462896711425856e-05,0.0003738509549293667,0.10843630190248843,1535000,4096,14155776,0.1639217734336853,0.961663544178009,9.743938446044922,0.19435717165470123,0.13348691165447235,0.18775463104248047,0.9823449850082397,0.9666457176208496,0.08331567794084549,0.9965285062789917,0.9938129186630249,0.6864951252937317,0.7759315967559814,1.0467482805252075,0.6191566430206876,held_out,0.6927024126052856,0.0832291841506958,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse128_contiguous,seed1_sample,contiguous,128,3.5,p98,221184,0,0.011565031483769417,128,2.4948743885033764e-05,0.00037395115941762924,0.12435065375434028,1760280,8192,14155776,0.11785644292831421,0.9764435887336731,7.258702278137207,0.14226961135864258,0.09344369918107986,0.14253607392311096,0.9899322986602783,0.9731672406196594,0.06326428055763245,0.9980032444000244,0.9948737025260925,0.5615602135658264,0.8486437201499939,1.0371675491333008,0.5743552870117128,held_out,0.6927024126052856,0.15594130754470825,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_contiguous_absmax,seed1_sample,contiguous,64,3.0,absmax,221184,0,0.069580078125,64,4.4761956814909354e-05,0.000638528959825635,0.10843630190248843,1535000,4096,14155776,0.2488972544670105,0.8987641334533691,16.703086853027344,0.31244680285453796,0.18534882366657257,0.2165835201740265,0.9767512679100037,1.0074912309646606,0.09609416872262955,0.9953956604003906,1.0019396543502808,0.7574367523193359,0.7296079397201538,1.0552363395690918,0.5344564770057332,held_out,0.6927024126052856,0.036905527114868164,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_contiguous_rms2,seed1_sample,contiguous,64,3.0,rms2,221184,0,0.0150010846555233,64,3.545964864315465e-05,0.00031189658329822123,0.10843630190248843,1535000,4096,14155776,0.15558883547782898,0.9703052043914795,8.659317016601562,0.17345678806304932,0.1377212256193161,0.21345075964927673,0.9780588746070862,0.9316251873970032,0.09470698982477188,0.9955426454544067,0.9870887398719788,0.7119344472885132,0.7588958144187927,1.0465935468673706,0.5019162609823979,held_out,0.6927024126052856,0.06619340181350708,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,mse64_contiguous_perdim,seed1_sample,contiguous,64,3.0,p98,221184,0,0.0225558802485466,64,3.449523137533106e-05,0.00037287906161509454,0.10892458315248843,1541912,4096,14155776,0.16196973621845245,0.9583346247673035,10.283534049987793,0.19521640241146088,0.12872368097305298,0.18754175305366516,0.9823940396308899,0.9661216139793396,0.0832311287522316,0.9965352416038513,0.9937294721603394,0.6832101941108704,0.7784193754196167,1.0480663776397705,0.6281282099953387,held_out,0.6927024126052856,0.08571696281433105,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.1559380441904068,57,5.1466671720845625e-05,0.00037395115941762924,0.10840465404369214,1534552,3648,14155776,0.2937072217464447,0.8225528001785278,23.51018714904785,0.3946480453014374,0.1927681863307953,0.27275803685188293,0.9620842933654785,0.9605385661125183,0.12101395428180695,0.9926518201828003,0.9929648041725159,0.8356269001960754,0.6683197617530823,1.0490022897720337,0.7110576980048791,held_out,0.6927024126052856,-0.02438265085220337,,0.8024597764015198,0.6780306696891785,0.9999998211860657,0.001568217994645238,0.6451366543769836,0.6467048525810242,0.3982365131378174,0.4410625696182251,0.061865776777267456,2.1587693481706083e-06,0.0008880788227543235
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.12247269600629807,49,4.23637502535712e-05,0.00037395115941762924,0.10836848506221065,1534040,3136,14155776,0.3056066632270813,0.871835470199585,15.973692893981934,0.3881232440471649,0.22309161722660065,0.21956293284893036,0.9756032228469849,0.9751697778701782,0.09741183370351791,0.995245635509491,0.9953027963638306,0.7533363699913025,0.7310103178024292,1.0502111911773682,0.5661856170045212,held_out,0.6927024126052856,0.038307905197143555,,,,,,,,,,,,
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00014919704699423164,33,0.00018825422739610076,0.00037395115941762924,0.10829614709924769,1533016,2112,14155776,0.9638687968254089,0.9981689453125,2.8663477897644043,0.9518150091171265,0.9759224653244019,0.9854188561439514,0.8764444589614868,0.016674211248755455,0.43706536293029785,0.8994358777999878,0.896551251411438,0.8897767663002014,0.5199682116508484,0.27083298563957214,0.5391391919984017,held_out,0.6927024126052856,-0.17273420095443726,,,,,,,,,,,,
