seed,update,parameter_id,parameter_name,shape,numel,rank,method,evaluation_scope,pairing,codewords,nominal_bits_per_value,scale,paired_vectors,singleton_values,zero_pair_fraction,codebook_occupied,mean_vector_error,mean_alpha,storage_ratio_vs_fp32_unamortized,persistent_bits_unamortized,shared_codebook_bits,fp32_bits,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_mean_angular_error_deg,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine,residual_norm_ratio,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,evaluation_wall_seconds,source_seed_role,scalar_int3_update_cosine,delta_vs_scalar_int3,structural_int4_update_cosine,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,spectral_danger_diagonal_fraction_error,spectral_danger_cross_fraction_error,spectral_danger_associated_fraction_error,spectral_local_mixing_fraction_error,spectral_medium_mixing_fraction_error,spectral_distant_mixing_fraction_error,spectral_danger_diagonal_energy,spectral_danger_cross_energy,storage_ratio_amortized_global_codebook
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0808648020029068,49,0.0004177966620773077,0.0036789460573345423,0.1053653293185764,497176,3136,4718592,0.25959330797195435,0.9131608605384827,12.477705955505371,0.3827381730079651,0.13645511865615845,0.2207370102405548,0.9753390550613403,0.9743807315826416,0.13404221832752228,0.9909765720367432,0.9899111390113831,0.8828660249710083,0.6323131322860718,1.0557174682617188,0.18887208597152494,held_out,0.6089729070663452,0.023340225219726562,,,,,,,,,,,,,0.10171261742001488
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,2.7126736313221045e-05,33,0.00189389125443995,0.0036789460573345423,0.1051483154296875,496152,2112,4718592,0.969848096370697,0.9983072280883789,2.847621440887451,0.9540316462516785,0.9856637120246887,0.9853506684303284,0.876568615436554,0.016749437898397446,0.5982738137245178,0.8013289570808411,0.793675422668457,0.8824143409729004,0.490966796875,0.3506007194519043,0.185705556999892,held_out,0.6089729070663452,-0.11800611019134521,,,,,,,,,,,,,0.10170796712239584
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.101318359375,57,0.0004127957217860967,0.002988554071635008,0.11590406629774305,546904,3648,4718592,0.22687281668186188,0.8756185173988342,19.262847900390625,0.3948242962360382,0.05893046781420708,0.27138739824295044,0.9624722003936768,0.9613350629806519,0.134968563914299,0.9908512234687805,0.9897128343582153,0.8901510238647461,0.626376748085022,1.0561637878417969,0.22636207001050934,held_out,0.6493798494338989,-0.023003101348876953,,0.9029408097267151,0.5923498272895813,1.0000003576278687,0.0012670630821958184,0.5845252871513367,0.5857923626899719,0.33604925870895386,0.44189539551734924,0.143429234623909,2.2365305994753726e-05,0.01031762920320034,0.1091612316313244
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0769178569316864,49,0.00033738635829649866,0.002988554071635008,0.1157955593532986,546392,3136,4718592,0.25157997012138367,0.9171197414398193,12.128853797912598,0.37176454067230225,0.1314019113779068,0.21748124063014984,0.9760671854019165,0.9750823974609375,0.10818151384592056,0.994132399559021,0.9930353164672852,0.8118834495544434,0.6893724203109741,1.0559608936309814,0.19697120698401704,held_out,0.6493798494338989,0.039992570877075195,,,,,,,,,,,,,0.10915890648251488
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,2.7126736313221045e-05,33,0.0015581657644361258,0.002988554071635008,0.11557854546440972,545368,2112,4718592,0.9706562757492065,0.9983110427856445,2.849169969558716,0.9554802179336548,0.9858318567276001,0.985418975353241,0.8801711201667786,0.016600945964455605,0.4900050461292267,0.8717348575592041,0.8667194247245789,0.8837429285049438,0.5088672041893005,0.30899950861930847,0.17965952600934543,held_out,0.6493798494338989,-0.1405126452445984,,,,,,,,,,,,,0.10915425618489584
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1394246369600296,57,0.00012508215149864554,0.000913006893824786,0.10170682271321614,1279768,3648,12582912,0.28079840540885925,0.8387355208396912,22.189741134643555,0.4888744354248047,0.07272659987211227,0.2942211925983429,0.9557510018348694,0.9556924700737,0.2163219451904297,0.9763293266296387,0.9748157858848572,0.43966031074523926,0.9046021699905396,1.0122865438461304,0.5675525389960967,held_out,0.9272791743278503,-0.02267700433731079,,0.4413299262523651,0.9026197791099548,1.0000009536743164,0.0,0.0,0.0,0.6385851502418518,0.1732480227947235,0.0013984377728775144,0.0,0.0,0.1017149425688244
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.107025146484375,49,0.00010287884651916102,0.000913006893824786,0.10166613260904948,1279256,3136,12582912,0.2926815450191498,0.8871622085571289,14.684033393859863,0.4343530833721161,0.15101279318332672,0.24222922325134277,0.9702436923980713,0.9642654061317444,0.17810426652431488,0.9840299487113953,0.9791650176048279,0.3663038909435272,0.9335233569145203,1.0085753202438354,0.487508671998512,held_out,0.9272791743278503,0.006244182586669922,,,,,,,,,,,,,0.10171261742001488
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,8.646646892884746e-05,33,0.00043242148240096867,0.000913006893824786,0.10158475240071614,1278232,2112,12582912,0.9660494923591614,0.9982252717018127,2.865950107574463,0.9479131698608398,0.984185516834259,0.9848986268043518,0.8501009941101074,0.017816942185163498,0.7240768074989319,0.6898515224456787,0.6766127347946167,0.7158271670341492,0.7351688146591187,0.5052176117897034,0.45509732799837366,held_out,0.9272791743278503,-0.1921103596687317,,,,,,,,,,,,,0.10170796712239584
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1376444548368454,57,0.00011616418487392366,0.0008477827650494874,0.10887336730957031,1369944,3648,12582912,0.27757182717323303,0.840498149394989,22.035364151000977,0.48349228501319885,0.0716555193066597,0.2924399971961975,0.9562957882881165,0.9558994174003601,0.20056766271591187,0.9796878099441528,0.978440523147583,0.412812739610672,0.9155909419059753,1.0089282989501953,0.5683906739868689,held_out,0.9336782097816467,-0.018087267875671387,,0.41550466418266296,0.9136844277381897,1.000000238418579,0.0,0.0,0.0,0.6434712409973145,0.1691562682390213,0.001395766856148839,0.0,0.0,0.1091612316313244
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1052144393324852,49,9.583935752743855e-05,0.0008477827650494874,0.10883267720540364,1369432,3136,12582912,0.2910356819629669,0.8889650702476501,14.524860382080078,0.4311566650867462,0.15091758966445923,0.24047742784023285,0.9706713557243347,0.9647454023361206,0.16493484377861023,0.9863181114196777,0.9824684262275696,0.3430444896221161,0.9415931701660156,1.006891131401062,0.6053073799994309,held_out,0.9336782097816467,0.007914960384368896,,,,,,,,,,,,,0.10915890648251488
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,8.646646892884746e-05,33,0.00040481926407665014,0.0008477827650494874,0.10875129699707031,1368408,2112,12582912,0.9662826061248779,0.9982292056083679,2.859919786453247,0.9482185244560242,0.9843464493751526,0.9849554896354675,0.8525273203849792,0.01769821159541607,0.6754711866378784,0.7374719381332397,0.7266325354576111,0.723656952381134,0.7461156845092773,0.4626305103302002,0.54639065801166,held_out,0.9336782097816467,-0.18756252527236938,,,,,,,,,,,,,0.10915425618489584
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1433207243680954,57,0.00012303471157792956,0.0008967647445388138,0.10170682271321614,1279768,3648,12582912,0.28666162490844727,0.8348795771598816,22.50274658203125,0.4995853006839752,0.07374229282140732,0.29624617099761963,0.955115795135498,0.955226480960846,0.2197771519422531,0.9755568504333496,0.9760255813598633,0.4475755989551544,0.9010359048843384,1.011389136314392,0.5626040339993779,held_out,0.9264227747917175,-0.02538686990737915,,0.44905927777290344,0.8991780281066895,1.0000003576278687,0.0,0.0,0.0,0.6376661062240601,0.17432017624378204,0.0012619162444025278,0.0,0.0,0.1017149425688244
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1104939803481102,49,0.00010125559492735192,0.0008967647445388138,0.10166613260904948,1279256,3136,12582912,0.29749488830566406,0.8837308883666992,14.961921691894531,0.44202858209609985,0.15296411514282227,0.2434309720993042,0.9699398875236511,0.9631189703941345,0.18060483038425446,0.9835667610168457,0.9806698560714722,0.37217000126838684,0.9313698410987854,1.008522629737854,0.48430849399301223,held_out,0.9264227747917175,0.004947066307067871,,,,,,,,,,,,,0.10171261742001488
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,9.663899982115254e-05,33,0.0004210738406982273,0.0008967647445388138,0.10158475240071614,1278232,2112,12582912,0.9657225608825684,0.9982191920280457,2.8589179515838623,0.9474327564239502,0.9840121269226074,0.9848580360412598,0.8479313850402832,0.017910631373524666,0.7306069731712341,0.6828951835632324,0.6716795563697815,0.7137057185173035,0.7340633273124695,0.5144691467285156,0.4542558289831504,held_out,0.9264227747917175,-0.19235944747924805,,,,,,,,,,,,,0.10170796712239584
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1396382600069046,57,0.00011399597133276984,0.0008318587788380682,0.10887336730957031,1369944,3648,12582912,0.28130272030830383,0.8384318351745605,22.223886489868164,0.49039754271507263,0.07221215218305588,0.2933081090450287,0.9560269117355347,0.956132173538208,0.20275166630744934,0.9792359471321106,0.9798593521118164,0.4190206229686737,0.9130756855010986,1.0093752145767212,0.5277470709988847,held_out,0.9324439167976379,-0.019368231296539307,,0.42191585898399353,0.9109990000724792,1.0,0.0,0.0,0.0,0.642299473285675,0.17211884260177612,0.0013130526058375835,0.0,0.0,0.1091612316313244
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1070658341050148,49,9.390406921738759e-05,0.0008318587788380682,0.10883267720540364,1369432,3136,12582912,0.2934405505657196,0.8871393203735352,14.67132568359375,0.4348387122154236,0.15204526484012604,0.24115917086601257,0.9705216884613037,0.964653730392456,0.16670666635036469,0.9860159158706665,0.9837646484375,0.3467715382575989,0.9403007626533508,1.0066803693771362,0.4549353409965988,held_out,0.9324439167976379,0.00785684585571289,,,,,,,,,,,,,0.10915890648251488
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.0001373291015625,33,0.00039419042877852917,0.0008318587788380682,0.10875129699707031,1368408,2112,12582912,0.9660441279411316,0.9981810450553894,2.861762762069702,0.9478885531425476,0.9841992259025574,0.9848941564559937,0.8516198992729187,0.01779135689139366,0.6807734370231628,0.7325553894042969,0.7234891653060913,0.7216811776161194,0.745471179485321,0.46879711747169495,0.44780715901288204,held_out,0.9324439167976379,-0.1869727373123169,,,,,,,,,,,,,0.10915425618489584
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.1449381560087204,57,6.353364733513445e-05,0.00046329855103977025,0.1014556884765625,1436184,3648,14155776,0.2836165428161621,0.8333253264427185,22.628223419189453,0.3827623128890991,0.18447257578372955,0.27196311950683594,0.9623123407363892,0.9619046449661255,0.16725771129131317,0.9859146475791931,0.986492395401001,0.8831335306167603,0.617617666721344,1.019331455230713,0.6336680370150134,held_out,0.6489055156707764,-0.03128784894943237,,0.8460592031478882,0.6420937180519104,1.0,0.0010474834125488997,0.5744677782058716,0.5755152702331543,0.4128014147281647,0.43286943435668945,0.05346228554844856,2.090099769702647e-06,0.0011462662369012833,0.1017149425688244
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.112060546875,49,5.2423562010517344e-05,0.00046329855103977025,0.10141951949508102,1435672,3136,14155776,0.2967737317085266,0.8821873664855957,15.09283447265625,0.3759532868862152,0.21759557723999023,0.2198047786951065,0.9755463004112244,0.9754798412322998,0.1351657658815384,0.9908248782157898,0.9912534952163696,0.8157040476799011,0.6749002933502197,1.0225467681884766,0.547771506011486,held_out,0.6489055156707764,0.02599477767944336,,,,,,,,,,,,,0.10171261742001488
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00011302806524327025,33,0.0002332306612515822,0.00046329855103977025,0.10134718153211805,1434648,2112,14155776,0.9656466841697693,0.9982048273086548,2.8628437519073486,0.9548793435096741,0.9764138460159302,0.9853371977806091,0.8767406940460205,0.016761451959609985,0.6058672070503235,0.7955917119979858,0.7893270254135132,0.8861333727836609,0.4899829030036926,0.3308781385421753,0.536179301008815,held_out,0.6489055156707764,-0.15892261266708374,,,,,,,,,,,,,0.10170796712239584
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,221184,0,0.1421712189912796,57,5.4048941819928586e-05,0.0003927729558199644,0.10840465404369214,1534552,3648,14155776,0.27928444743156433,0.8359988331794739,22.419281005859375,0.3769833743572235,0.18158727884292603,0.27169278264045715,0.9623852968215942,0.9616583585739136,0.1395665407180786,0.9902141690254211,0.9906288385391235,0.8401550054550171,0.6559525728225708,1.0249111652374268,0.6446236489864532,held_out,0.6809048652648926,-0.024952292442321777,,0.7975896596908569,0.6819270253181458,1.000000238418579,0.0014356125611811876,0.578041136264801,0.5794767141342163,0.41245946288108826,0.43313848972320557,0.052716776728630066,1.983983111131238e-06,0.0007988393190316856,0.1091612316313244
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,221184,0,0.11035608500242233,49,4.442382123670541e-05,0.0003927729558199644,0.10836848506221065,1534040,3136,14155776,0.29340437054634094,0.8838714361190796,14.953804016113281,0.3720517158508301,0.2147584855556488,0.21854110062122345,0.9758298397064209,0.9750261902809143,0.11227096617221832,0.9936785101890564,0.9938499331474304,0.7643702030181885,0.7167469263076782,1.0297728776931763,0.5757690020254813,held_out,0.6809048652648926,0.035842061042785645,,,,,,,,,,,,,0.10915890648251488
1,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",442368,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,221184,0,0.00015823928697500378,33,0.0001985388225875795,0.0003927729558199644,0.10829614709924769,1533016,2112,14155776,0.9658598899841309,0.9981608986854553,2.865631580352783,0.9549398422241211,0.9767796993255615,0.9854027032852173,0.8773755431175232,0.016674237325787544,0.5061110854148865,0.8624781370162964,0.8586257696151733,0.8885958790779114,0.5083627700805664,0.28919485211372375,0.6402631470118649,held_out,0.6809048652648926,-0.17254209518432617,,,,,,,,,,,,,0.10915425618489584
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1044514998793602,57,0.0004163846024312079,0.003024357371032238,0.10547383626302083,497688,3648,4718592,0.2334054857492447,0.8727532625198364,19.44828987121582,0.4059954881668091,0.060824889689683914,0.27220767736434937,0.9622394442558289,0.9609730839729309,0.17534779012203217,0.9845083355903625,0.9850801825523376,0.9522444605827332,0.569330096244812,1.0498567819595337,0.2399992819991894,held_out,0.5978996157646179,-0.028569519519805908,,0.956989049911499,0.5420861840248108,0.9999998211860657,0.0010134619660675526,0.5715352296829224,0.5725486874580383,0.3282683789730072,0.44209352135658264,0.15018169581890106,1.823086859076284e-05,0.01028117910027504,0.1017149425688244
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0797661691904068,49,0.00034238523221574724,0.003024357371032238,0.1053653293185764,497176,3136,4718592,0.25679630041122437,0.9142659306526184,12.370620727539062,0.3780815899372101,0.13551756739616394,0.21882463991641998,0.9757686853408813,0.9738287925720215,0.1409619301557541,0.9900171756744385,0.9908078908920288,0.8923264741897583,0.6221405863761902,1.0502800941467285,0.20274097000947222,held_out,0.5978996157646179,0.024240970611572266,,,,,,,,,,,,,0.10171261742001488
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,9.494357800576836e-05,33,0.0015626185340806842,0.003024357371032238,0.1051483154296875,496152,2112,4718592,0.9703054428100586,0.9982561469078064,2.837242364883423,0.9549061059951782,0.9857039451599121,0.9853749871253967,0.877711296081543,0.016698958352208138,0.6346743106842041,0.7728071212768555,0.7665735483169556,0.8791229128837585,0.48924320936203003,0.3787156641483307,0.2025942699983716,held_out,0.5978996157646179,-0.10865640640258789,,,,,,,,,,,,,0.10170796712239584
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,73728,0,0.1035427525639534,57,0.00033571216044947505,0.0024438300170004368,0.11590406629774305,546904,3648,4718592,0.22943823039531708,0.8736661076545715,19.37115478515625,0.39917996525764465,0.059705670922994614,0.2705339789390564,0.9627158641815186,0.9617112278938293,0.14099785685539246,0.9900118708610535,0.9910450577735901,0.8966482281684875,0.6185159087181091,1.0504182577133179,0.24530038400553167,held_out,0.641651451587677,-0.02313554286956787,,0.9089933037757874,0.5868651866912842,0.9999998807907104,0.001400597277097404,0.5711709856987,0.5725715756416321,0.3354644775390625,0.43976855278015137,0.1468505859375,1.629060170671437e-05,0.006643393542617559,0.1091612316313244
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,73728,0,0.0784098282456398,49,0.00027585189673118293,0.0024438300170004368,0.1157955593532986,546392,3136,4718592,0.25394406914711,0.9156395792961121,12.246559143066406,0.3752135634422302,0.13268119096755981,0.21757520735263824,0.9760411977767944,0.9757128357887268,0.11341487616300583,0.9935510754585266,0.9950959086418152,0.8284485936164856,0.6764078140258789,1.0556906461715698,0.21598037399235182,held_out,0.641651451587677,0.034756362438201904,,,,,,,,,,,,,0.10915890648251488
1,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",147456,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,73728,0,1.3563368156610522e-05,33,0.0012680510990321636,0.0024438300170004368,0.11557854546440972,545368,2112,4718592,0.9705828428268433,0.9983274936676025,2.8416850566864014,0.9554094076156616,0.985755443572998,0.9853588938713074,0.8798393607139587,0.016675693914294243,0.5134650468826294,0.8581178188323975,0.8549496531486511,0.8798127174377441,0.5153237581253052,0.3162526786327362,0.19716326802154072,held_out,0.641651451587677,-0.12632769346237183,,,,,,,,,,,,,0.10915425618489584
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1405537873506546,57,0.00012469351349864155,0.0009090270032174885,0.10170682271321614,1279768,3648,12582912,0.28075340390205383,0.8375833630561829,22.28424835205078,0.4888651967048645,0.07264586538076401,0.29384660720825195,0.9558611512184143,0.9553070664405823,0.215240478515625,0.9765691757202148,0.9761407375335693,0.43782076239585876,0.9053695797920227,1.0120066404342651,0.5887342200148851,held_out,0.9287240505218506,-0.02335447072982788,,0.44043993949890137,0.9030104875564575,0.9999997019767761,0.0,0.0,0.0,0.6416750550270081,0.16986538469791412,0.0015819508116692305,0.0,0.0,0.1017149425688244
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1074422225356102,49,0.00010267962352372706,0.0009090270032174885,0.10166613260904948,1279256,3136,12582912,0.29335787892341614,0.8867731094360352,14.701804161071777,0.4360525906085968,0.15066608786582947,0.2414265125989914,0.9704418182373047,0.9642226696014404,0.17684802412986755,0.9842541813850403,0.9802533388137817,0.3633767366409302,0.9345020055770874,1.0074851512908936,0.5115759840118699,held_out,0.9287240505218506,0.005777955055236816,,,,,,,,,,,,,0.10171261742001488
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00011189778888365254,33,0.00043167403782717884,0.0009090270032174885,0.10158475240071614,1278232,2112,12582912,0.9660208225250244,0.9981986880302429,2.8666462898254395,0.9477794170379639,0.9842617511749268,0.9849334359169006,0.849557638168335,0.017786845564842224,0.7214211821556091,0.6926160454750061,0.6801061034202576,0.713096022605896,0.7397534847259521,0.5036635398864746,0.5865417220047675,held_out,0.9287240505218506,-0.18897056579589844,,,,,,,,,,,,,0.10170796712239584
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1362355500459671,57,0.00011657572031253949,0.0008488893508911133,0.10887336730957031,1369944,3648,12582912,0.2766898572444916,0.8417773246765137,21.95144271850586,0.48215311765670776,0.07123079150915146,0.29247838258743286,0.9562731385231018,0.9556829333305359,0.20081903040409088,0.9796353578567505,0.9790291786193848,0.4133080840110779,0.9154685139656067,1.0097821950912476,0.5910476189746987,held_out,0.9337387084960938,-0.01827019453048706,,0.41651538014411926,0.9132623672485352,0.9999991059303284,0.0,0.0,0.0,0.6447717547416687,0.16831226646900177,0.0013019514735788107,0.0,0.0,0.1091612316313244
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1045888289809227,49,9.601489728083834e-05,0.0008488893508911133,0.10883267720540364,1369432,3136,12582912,0.2900114953517914,0.889593780040741,14.467337608337402,0.4301081597805023,0.14991769194602966,0.240727499127388,0.9706105589866638,0.9641167521476746,0.165289968252182,0.9862562417984009,0.9829856753349304,0.34188684821128845,0.9419805407524109,1.0068119764328003,0.5013735319953412,held_out,0.9337387084960938,0.008241832256317139,,,,,,,,,,,,,0.10915890648251488
1,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,8.646646892884746e-05,33,0.0004058276244904846,0.0008488893508911133,0.10875129699707031,1368408,2112,12582912,0.9665126204490662,0.9982298016548157,2.855952501296997,0.9486604332923889,0.9843643307685852,0.9849668741226196,0.8522093892097473,0.01769181899726391,0.6762563586235046,0.7367461919784546,0.7263438701629639,0.7201679348945618,0.7508611083030701,0.46375206112861633,0.5093305300106294,held_out,0.9337387084960938,-0.18287760019302368,,,,,,,,,,,,,0.10915425618489584
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1440989226102829,57,0.000122081910376437,0.000890244438778609,0.10170682271321614,1279768,3648,12582912,0.2872655391693115,0.8341250419616699,22.568418502807617,0.5010560750961304,0.07347935438156128,0.29596176743507385,0.9552028775215149,0.9561161994934082,0.2212507724761963,0.975223183631897,0.9752058386802673,0.4415370523929596,0.9037277698516846,1.0117501020431519,0.6095019690110348,held_out,0.9277541041374207,-0.024026334285736084,,0.443393349647522,0.901705801486969,0.9999995827674866,0.0,0.0,0.0,0.6398172378540039,0.17563748359680176,0.0012270900188013911,0.0,0.0,0.1017149425688244
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1101023331284523,49,0.00010041133646154776,0.000890244438778609,0.10166613260904948,1279256,3136,12582912,0.2976832687854767,0.8841107487678528,14.936836242675781,0.4427163302898407,0.15265318751335144,0.24326424300670624,0.9699839949607849,0.9640335440635681,0.18185560405254364,0.9833382964134216,0.9796101450920105,0.3678264617919922,0.9329783320426941,1.00870680809021,0.5193825580063276,held_out,0.9277541041374207,0.0052242279052734375,,,,,,,,,,,,,0.10171261742001488
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,9.663899982115254e-05,33,0.00041807020897977054,0.000890244438778609,0.10158475240071614,1278232,2112,12582912,0.9655116200447083,0.9982146620750427,2.8653061389923096,0.9469703435897827,0.9840524792671204,0.9848538041114807,0.8475618958473206,0.017923854291439056,0.736229419708252,0.6768556237220764,0.6640697717666626,0.7053813934326172,0.7411169409751892,0.524754524230957,0.5662591640138999,held_out,0.9277541041374207,-0.18663716316223145,,,,,,,,,,,,,0.10170796712239584
1,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1393839567899704,57,0.00011427947174524888,0.0008322063949890435,0.10887336730957031,1369944,3648,12582912,0.28178641200065613,0.8387131690979004,22.205547332763672,0.49182596802711487,0.07175109535455704,0.29400330781936646,0.9558067917823792,0.9564146995544434,0.20647436380386353,0.9784569144248962,0.9785161018371582,0.41650334000587463,0.9143072962760925,1.0113801956176758,0.5606707129918505,held_out,0.932682991027832,-0.018375694751739502,,0.4182257354259491,0.9125483632087708,0.9999997019767761,0.0,0.0,0.0,0.6418105959892273,0.17277774214744568,0.0013250124175101519,0.0,0.0,0.1091612316313244
