Kaggle preflight (physical GPU 1 exposed as cuda:0)...
/usr/local/lib/python3.12/dist-packages/torch/autograd/__init__.py:16: FutureWarning: `isinstance(treespec, LeafSpec)` is deprecated, use `isinstance(treespec, TreeSpec) and treespec.is_leaf()` instead.
  from torch import _vmap_internals
{
  "recipe": "/kaggle/working/benchmark-experiments/recipes/recursive_muon_structural_vq_int3_4096_s0.json",
  "fingerprint": "e8d7be69184fface68ea87dafdafb4663a4fc62ab66aec7c15aae81c94377bc2",
  "total_updates": 4096,
  "schedule_total_updates": 4096,
  "tokens_per_update": 8192,
  "data_root": "/kaggle/working/benchmark-data",
  "manifest": "/kaggle/input/datasets/siennadai/lowp-benchmark-slimpajama-4x-v1/manifest.json",
  "manifest_exists": true,
  "optimizer": "recursive_muon",
  "compute": "fp32",
  "to_device": "cuda:0",
  "resolved_device": "cuda:0",
  "recursive_codebook": "/kaggle/working/benchmark-experiments/reports/muon_vector_int3_robustness/calibration_codebooks.pt",
  "recursive_codebook_exists": true
}
/usr/local/lib/python3.12/dist-packages/torch/autograd/__init__.py:16: FutureWarning: `isinstance(treespec, LeafSpec)` is deprecated, use `isinstance(treespec, TreeSpec) and treespec.is_leaf()` instead.
  from torch import _vmap_internals
[run] recursive_vq_int3_4096_s0 | recursive_muon | cuda:0 | fp32 | 4096 updates | schedule horizon 4096 | 33554432 tokens
[train] 513/4096 | 4202496 tok | loss 5.7613 | lr 9.679e-04 | 1790.4 ms/update | 4576 tok/s
[train] 514/4096 | 4210688 tok | loss 5.9500 | lr 9.678e-04 | 1226.8 ms/update | 6678 tok/s
[train] 515/4096 | 4218880 tok | loss 5.9620 | lr 9.676e-04 | 1227.5 ms/update | 6674 tok/s
[train] 516/4096 | 4227072 tok | loss 6.1742 | lr 9.675e-04 | 1221.3 ms/update | 6708 tok/s
[train] 517/4096 | 4235264 tok | loss 5.9719 | lr 9.674e-04 | 1223.5 ms/update | 6696 tok/s
[train] 518/4096 | 4243456 tok | loss 6.0080 | lr 9.673e-04 | 1231.3 ms/update | 6653 tok/s
[train] 519/4096 | 4251648 tok | loss 6.1014 | lr 9.671e-04 | 1233.7 ms/update | 6640 tok/s
[train] 520/4096 | 4259840 tok | loss 5.8216 | lr 9.670e-04 | 1233.2 ms/update | 6643 tok/s
[train] 521/4096 | 4268032 tok | loss 5.9543 | lr 9.669e-04 | 1226.6 ms/update | 6679 tok/s
[train] 522/4096 | 4276224 tok | loss 6.2308 | lr 9.667e-04 | 1233.6 ms/update | 6641 tok/s
[train] 523/4096 | 4284416 tok | loss 5.9213 | lr 9.666e-04 | 1231.1 ms/update | 6654 tok/s
[train] 524/4096 | 4292608 tok | loss 5.9065 | lr 9.665e-04 | 1235.8 ms/update | 6629 tok/s
[train] 525/4096 | 4300800 tok | loss 6.0296 | lr 9.663e-04 | 1234.7 ms/update | 6635 tok/s
[train] 526/4096 | 4308992 tok | loss 5.7349 | lr 9.662e-04 | 1235.7 ms/update | 6630 tok/s
[train] 527/4096 | 4317184 tok | loss 6.1455 | lr 9.661e-04 | 1253.9 ms/update | 6533 tok/s
[train] 528/4096 | 4325376 tok | loss 5.9458 | lr 9.659e-04 | 1225.9 ms/update | 6683 tok/s
[train] 529/4096 | 4333568 tok | loss 5.8244 | lr 9.658e-04 | 1244.9 ms/update | 6580 tok/s
[train] 530/4096 | 4341760 tok | loss 5.7844 | lr 9.657e-04 | 1247.3 ms/update | 6568 tok/s
[train] 531/4096 | 4349952 tok | loss 5.4474 | lr 9.655e-04 | 1240.9 ms/update | 6602 tok/s
[train] 532/4096 | 4358144 tok | loss 5.9857 | lr 9.654e-04 | 1243.5 ms/update | 6588 tok/s
[train] 533/4096 | 4366336 tok | loss 6.0815 | lr 9.653e-04 | 1247.6 ms/update | 6566 tok/s
[train] 534/4096 | 4374528 tok | loss 5.8489 | lr 9.651e-04 | 1248.3 ms/update | 6563 tok/s
[train] 535/4096 | 4382720 tok | loss 5.9320 | lr 9.650e-04 | 1274.8 ms/update | 6426 tok/s
[train] 536/4096 | 4390912 tok | loss 6.2389 | lr 9.649e-04 | 1254.0 ms/update | 6533 tok/s
[train] 537/4096 | 4399104 tok | loss 5.8825 | lr 9.647e-04 | 1249.7 ms/update | 6555 tok/s
[train] 538/4096 | 4407296 tok | loss 6.0701 | lr 9.646e-04 | 1231.8 ms/update | 6651 tok/s
[train] 539/4096 | 4415488 tok | loss 6.0099 | lr 9.645e-04 | 1246.0 ms/update | 6575 tok/s
[train] 540/4096 | 4423680 tok | loss 5.6275 | lr 9.643e-04 | 1253.9 ms/update | 6533 tok/s
[train] 541/4096 | 4431872 tok | loss 6.1015 | lr 9.642e-04 | 1250.3 ms/update | 6552 tok/s
[train] 542/4096 | 4440064 tok | loss 5.7278 | lr 9.641e-04 | 1252.4 ms/update | 6541 tok/s
[train] 543/4096 | 4448256 tok | loss 5.7802 | lr 9.639e-04 | 1263.0 ms/update | 6486 tok/s
[train] 544/4096 | 4456448 tok | loss 5.9417 | lr 9.638e-04 | 1256.4 ms/update | 6520 tok/s
[train] 545/4096 | 4464640 tok | loss 5.9267 | lr 9.637e-04 | 1252.9 ms/update | 6538 tok/s
