seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_residual_norm,exact_residual_norm,approx_block_absmax_mean,exact_block_absmax_mean,direct_block_absmax_mean,approx_to_exact_block_absmax,approx_to_direct_block_absmax
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.3503967225551605,0.34794363379478455,0.0028460619505494833,0.0027934431564062834,0.00498801376670599,1.018836498260498,0.5705801844596863
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.5178476572036743,0.4561518728733063,0.004935524892061949,0.0045276423916220665,0.00498801376670599,1.0900871753692627,0.9894769787788391
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.5164079070091248,0.4378325939178467,0.004908498376607895,0.004160370212048292,0.00498801376670599,1.1798224449157715,0.984058678150177
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.5146026611328125,0.41897693276405334,0.004890460520982742,0.0037313923239707947,0.00498801376670599,1.3106261491775513,0.980442464351654
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.5118759274482727,0.3901154100894928,0.004870999604463577,0.003301571123301983,0.00498801376670599,1.4753581285476685,0.9765409231185913
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.5082656741142273,0.34794363379478455,0.004844375420361757,0.0027934431564062834,0.00498801376670599,1.7341951131820679,0.9712033271789551
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.45615166425704956,0.4561518728733063,0.004527674522250891,0.0045276423916220665,0.00498801376670599,1.000007152557373,0.9077109098434448
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.43783730268478394,0.4378325939178467,0.004161492455750704,0.004160370212048292,0.00498801376670599,1.0002697706222534,0.8342984914779663
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.4190695285797119,0.41897693276405334,0.003749377327039838,0.0037313923239707947,0.00498801376670599,1.0048198699951172,0.751677393913269
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.39092087745666504,0.3901154100894928,0.00330363679677248,0.003301571123301983,0.00498801376670599,1.0006256103515625,0.6623150706291199
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.350618451833725,0.34794363379478455,0.002816905500367284,0.0027934431564062834,0.00498801376670599,1.0083991289138794,0.564734935760498
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.45615190267562866,0.4561518728733063,0.0045276423916220665,0.0045276423916220665,0.00498801376670599,1.0,0.9077044725418091
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.43783265352249146,0.4378325939178467,0.004160374868661165,0.004160370212048292,0.00498801376670599,1.000001072883606,0.8340744376182556
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.4189772605895996,0.41897693276405334,0.00373167940415442,0.0037313923239707947,0.00498801376670599,1.0000768899917603,0.7481293082237244
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.3901277184486389,0.3901154100894928,0.003300036070868373,0.003301571123301983,0.00498801376670599,0.9995350241661072,0.6615931987762451
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.348075807094574,0.34794363379478455,0.002795344451442361,0.0027934431564062834,0.00498801376670599,1.000680685043335,0.5604123473167419
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.18264707922935486,0.16034212708473206,0.0008418922661803663,0.0006298618973232806,0.0008420091471634805,1.3366299867630005,0.9998611807823181
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.18207848072052002,0.14409904181957245,0.0008418922661803663,0.000586704642046243,0.0008420091471634805,1.4349507093429565,0.9998611807823181
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.18134191632270813,0.12428073585033417,0.0008418922661803663,0.0004692844522651285,0.0008420091471634805,1.7939914464950562,0.9998611807823181
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.18069994449615479,0.10073022544384003,0.0008418922661803663,0.0003769073518924415,0.0008420091471634805,2.23368501663208,0.9998611807823181
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.18023042380809784,0.0752260833978653,0.0008418922661803663,0.0002882822009269148,0.0008420091471634805,2.920375347137451,0.9998611807823181
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.16034267842769623,0.16034212708473206,0.0006298022926785052,0.0006298618973232806,0.0008420091471634805,0.9999053478240967,0.7479755878448486
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.14410185813903809,0.14409904181957245,0.0005867255385965109,0.000586704642046243,0.0008420091471634805,1.0000356435775757,0.696816086769104
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.12428826838731766,0.12428073585033417,0.00046929458039812744,0.0004692844522651285,0.0008420091471634805,1.0000215768814087,0.5573509335517883
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.10089088976383209,0.10073022544384003,0.00037956383312121034,0.0003769073518924415,0.0008420091471634805,1.0070481300354004,0.45078349113464355
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.07740330696105957,0.0752260833978653,0.000300147250527516,0.0002882822009269148,0.0008420091471634805,1.0411577224731445,0.35646554827690125
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.16034212708473206,0.16034212708473206,0.0006298616644926369,0.0006298618973232806,0.0008420091471634805,0.9999996423721313,0.7480461001396179
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.14409896731376648,0.14409904181957245,0.0005867050494998693,0.000586704642046243,0.0008420091471634805,1.0000007152557373,0.6967917680740356
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.12428069859743118,0.12428073585033417,0.0004692833754234016,0.0004692844522651285,0.0008420091471634805,0.9999977350234985,0.5573376417160034
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.10073404014110565,0.10073022544384003,0.00037695784703828394,0.0003769073518924415,0.0008420091471634805,1.000133991241455,0.4476885497570038
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.07560599595308304,0.0752260833978653,0.00029379926854744554,0.0002882822009269148,0.0008420091471634805,1.0191377401351929,0.34892645478248596
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.18170231580734253,0.16034212708473206,0.0008411073358729482,0.0006298618973232806,0.0008420091471634805,1.3353837728500366,0.998928964138031
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.18093064427375793,0.14409904181957245,0.0008411134476773441,0.000586704642046243,0.0008420091471634805,1.4336233139038086,0.9989362359046936
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.17988108098506927,0.12428073585033417,0.0008411087328568101,0.0004692844522651285,0.0008420091471634805,1.792321801185608,0.9989306330680847
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.17889940738677979,0.10073022544384003,0.0008411005837842822,0.0003769073518924415,0.0008420091471634805,2.2315845489501953,0.9989209771156311
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.17807474732398987,0.0752260833978653,0.0008411005837842822,0.0002882822009269148,0.0008420091471634805,2.9176292419433594,0.9989209771156311
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.1603422462940216,0.16034212708473206,0.0006298632360994816,0.0006298618973232806,0.0008420091471634805,1.000002145767212,0.748047947883606
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.14409908652305603,0.14409904181957245,0.000586718029808253,0.000586704642046243,0.0008420091471634805,1.0000227689743042,0.6968072056770325
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.12428102642297745,0.12428073585033417,0.0004692640504799783,0.0004692844522651285,0.0008420091471634805,0.9999565482139587,0.5573146939277649
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.10074406117200851,0.10073022544384003,0.00037675618659704924,0.0003769073518924415,0.0008420091471634805,0.9995989203453064,0.4474490284919739
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.07552614063024521,0.0752260833978653,0.0002908420283347368,0.0002882822009269148,0.0008420091471634805,1.008879542350769,0.34541434049606323
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.16034214198589325,0.16034212708473206,0.0006298618973232806,0.0006298618973232806,0.0008420091471634805,1.0,0.7480463981628418
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.14409902691841125,0.14409904181957245,0.000586704642046243,0.000586704642046243,0.0008420091471634805,1.0,0.6967912912368774
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.12428073585033417,0.12428073585033417,0.0004692844522651285,0.0004692844522651285,0.0008420091471634805,1.0,0.5573388934135437
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.10073024034500122,0.10073022544384003,0.0003768965834751725,0.0003769073518924415,0.0008420091471634805,0.9999714493751526,0.44761577248573303
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.07524469494819641,0.0752260833978653,0.0002886069705709815,0.0002882822009269148,0.0008420091471634805,1.0011265277862549,0.342759907245636
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.18254762887954712,0.16034212708473206,0.0008415798074565828,0.0006298618973232806,0.0008420091471634805,1.3361338376998901,0.9994900822639465
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.18181373178958893,0.14409904181957245,0.0008371443254873157,0.000586704642046243,0.0008420091471634805,1.4268581867218018,0.9942223429679871
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.1809644252061844,0.12428073585033417,0.0008397426572628319,0.0004692844522651285,0.0008420091471634805,1.7894108295440674,0.9973082542419434
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,0.18023675680160522,0.10073022544384003,0.0008395924232900143,0.0003769073518924415,0.0008420091471634805,2.2275829315185547,0.9971297979354858
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,0.1797526478767395,0.0752260833978653,0.0008384357788600028,0.0002882822009269148,0.0008420091471634805,2.9083855152130127,0.9957561492919922
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.16034220159053802,0.16034212708473206,0.00062987842829898,0.0006298618973232806,0.0008420091471634805,1.0000262260437012,0.7480660080909729
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.14409957826137543,0.14409904181957245,0.0005867544678039849,0.000586704642046243,0.0008420091471634805,1.0000848770141602,0.6968504786491394
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.1242963969707489,0.12428073585033417,0.0004699848941527307,0.0004692844522651285,0.0008420091471634805,1.0014926195144653,0.5581707954406738
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.10085795819759369,0.10073022544384003,0.00037772380164824426,0.0003769073518924415,0.0008420091471634805,1.0021661520004272,0.4485982060432434
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.07825575023889542,0.0752260833978653,0.0003066013159696013,0.0002882822009269148,0.0008420091471634805,1.063545823097229,0.3641306161880493
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.16034214198589325,0.16034212708473206,0.0006298618973232806,0.0006298618973232806,0.0008420091471634805,1.0,0.7480463981628418
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.14409901201725006,0.14409904181957245,0.000586704642046243,0.000586704642046243,0.0008420091471634805,1.0,0.6967912912368774
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.12428072094917297,0.12428073585033417,0.0004692868096753955,0.0004692844522651285,0.0008420091471634805,1.0000050067901611,0.5573416948318481
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.10073108971118927,0.10073022544384003,0.0003768246970139444,0.0003769073518924415,0.0008420091471634805,0.9997807145118713,0.4475304186344147
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.07609742134809494,0.0752260833978653,0.0002965161111205816,0.0002882822009269148,0.0008420091471634805,1.0285619497299194,0.35215306282043457
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.18222911655902863,0.16034212708473206,0.0008229558006860316,0.0006298618973232806,0.0008420091471634805,1.3065654039382935,0.9773715734481812
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.18137525022029877,0.14409904181957245,0.0008230250678025186,0.000586704642046243,0.0008420091471634805,1.4027928113937378,0.9774538278579712
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.179967001080513,0.12428073585033417,0.0008228147053159773,0.0004692844522651285,0.0008420091471634805,1.7533389329910278,0.9772040247917175
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,0.17889279127120972,0.10073022544384003,0.0008224632474593818,0.0003769073518924415,0.0008420091471634805,2.182136297225952,0.9767866134643555
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,0.17801634967327118,0.0752260833978653,0.0008216178975999355,0.0002882822009269148,0.0008420091471634805,2.8500473499298096,0.9757826328277588
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.16034220159053802,0.16034212708473206,0.0006298635271377861,0.0006298618973232806,0.0008420091471634805,1.0000026226043701,0.7480483055114746
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.14409901201725006,0.14409904181957245,0.0005867199506610632,0.000586704642046243,0.0008420091471634805,1.0000261068344116,0.6968094706535339
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.12428104877471924,0.12428073585033417,0.0004693647788371891,0.0004692844522651285,0.0008420091471634805,1.000171184539795,0.5574343204498291
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.10074432939291,0.10073022544384003,0.000376558251446113,0.0003769073518924415,0.0008420091471634805,0.9990738034248352,0.4472139775753021
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.07545741647481918,0.0752260833978653,0.0002899246464949101,0.0002882822009269148,0.0008420091471634805,1.0056973695755005,0.34432482719421387
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.16034214198589325,0.16034212708473206,0.0006298618973232806,0.0006298618973232806,0.0008420091471634805,1.0,0.7480463981628418
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.14409904181957245,0.14409904181957245,0.0005867047584615648,0.000586704642046243,0.0008420091471634805,1.000000238418579,0.696791410446167
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.12428071349859238,0.12428073585033417,0.0004692846559919417,0.0004692844522651285,0.0008420091471634805,1.0000004768371582,0.5573391318321228
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.10073024779558182,0.10073022544384003,0.0003768983588088304,0.0003769073518924415,0.0008420091471634805,0.9999761581420898,0.44761788845062256
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.07523573935031891,0.0752260833978653,0.0002880692481994629,0.0002882822009269148,0.0008420091471634805,0.9992613196372986,0.34212127327919006
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.3671531081199646,0.31795066595077515,0.003853179980069399,0.003247902262955904,0.0038597413804382086,1.1863596439361572,0.9983000159263611
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.3654022514820099,0.2741471529006958,0.0038524605333805084,0.00279175559990108,0.0038597413804382086,1.3799419403076172,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,0.3635936379432678,0.23762966692447662,0.0038524605333805084,0.0023569511249661446,0.0038597413804382086,1.6345101594924927,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,0.3624146580696106,0.199147567152977,0.0038524605333805084,0.001992312027141452,0.0038597413804382086,1.933663249015808,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,0.36147910356521606,0.15442584455013275,0.0038524605333805084,0.0015105877537280321,0.0038597413804382086,2.5503056049346924,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.3179507553577423,0.31795066595077515,0.003247917164117098,0.003247902262955904,0.0038597413804382086,1.000004529953003,0.8414856791496277
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.27414706349372864,0.2741471529006958,0.002791802166029811,0.00279175559990108,0.0038597413804382086,1.000016689300537,0.7233132719993591
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.237651988863945,0.23762966692447662,0.0023570782504975796,0.0023569511249661446,0.0038597413804382086,1.000053882598877,0.6106829643249512
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.199535071849823,0.199147567152977,0.0020057493820786476,0.001992312027141452,0.0038597413804382086,1.006744623184204,0.5196589827537537
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,0.15869154036045074,0.15442584455013275,0.0015683136880397797,0.0015105877537280321,0.0038597413804382086,1.0382142066955566,0.4063261151313782
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,4,0,canonical,0.31795069575309753,0.31795066595077515,0.0032479024957865477,0.003247902262955904,0.0038597413804382086,1.0000001192092896,0.8414819240570068
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,4,0,canonical,0.2741471529006958,0.2741471529006958,0.0027917553670704365,0.00279175559990108,0.0038597413804382086,0.9999999403953552,0.7233011722564697
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,4,0,canonical,0.23762962222099304,0.23762966692447662,0.002356934593990445,0.0023569511249661446,0.0038597413804382086,0.9999929666519165,0.6106457114219666
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,4,0,canonical,0.19915330410003662,0.199147567152977,0.001992656383663416,0.001992312027141452,0.0038597413804382086,1.0001728534698486,0.5162668228149414
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,4,0,canonical,0.15513035655021667,0.15442584455013275,0.0015351027250289917,0.0015105877537280321,0.0038597413804382086,1.0162287950515747,0.39772164821624756
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0,8,canonical,0.3660990595817566,0.31795066595077515,0.003853114088997245,0.003247902262955904,0.0038597413804382086,1.186339259147644,0.9982829689979553
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0,8,canonical,0.3637852072715759,0.2741471529006958,0.0038524605333805084,0.00279175559990108,0.0038597413804382086,1.3799419403076172,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,0,8,canonical,0.361300528049469,0.23762966692447662,0.0038524605333805084,0.0023569511249661446,0.0038597413804382086,1.6345101594924927,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,0,8,canonical,0.35948577523231506,0.199147567152977,0.0038524605333805084,0.001992312027141452,0.0038597413804382086,1.933663249015808,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,0,8,canonical,0.3579111695289612,0.15442584455013275,0.0038524605333805084,0.0015105877537280321,0.0038597413804382086,2.5503056049346924,0.9981136322021484
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,2,8,canonical,0.3179507553577423,0.31795066595077515,0.0032479101791977882,0.003247902262955904,0.0038597413804382086,1.000002384185791,0.8414838910102844
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,2,8,canonical,0.2741471827030182,0.2741471529006958,0.002791763050481677,0.00279175559990108,0.0038597413804382086,1.0000026226043701,0.7233031392097473
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,2,8,canonical,0.23763607442378998,0.23762966692447662,0.0023576077073812485,0.0023569511249661446,0.0038597413804382086,1.0002785921096802,0.6108201146125793
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,2,8,canonical,0.19924800097942352,0.199147567152977,0.0019931006245315075,0.001992312027141452,0.0038597413804382086,1.0003957748413086,0.5163819193840027
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,2,8,canonical,0.15605920553207397,0.15442584455013275,0.0015401461860165,0.0015105877537280321,0.0038597413804382086,1.0195674896240234,0.39902833104133606
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,4,8,canonical,0.31795066595077515,0.31795066595077515,0.0032479024957865477,0.003247902262955904,0.0038597413804382086,1.0000001192092896,0.8414819240570068
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,4,8,canonical,0.2741471529006958,0.2741471529006958,0.002791755134239793,0.00279175559990108,0.0038597413804382086,0.9999998211860657,0.723301112651825
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,4,8,canonical,0.23762965202331543,0.23762966692447662,0.0023569567129015923,0.0023569511249661446,0.0038597413804382086,1.000002384185791,0.610651433467865
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,4,8,canonical,0.199148029088974,0.199147567152977,0.0019922235514968634,0.001992312027141452,0.0038597413804382086,0.9999555945396423,0.5161546468734741
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,4,8,canonical,0.15456199645996094,0.15442584455013275,0.0015133278211578727,0.0015105877537280321,0.0038597413804382086,1.0018138885498047,0.3920800983905792
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0,0,randomized,0.36641624569892883,0.31795066595077515,0.0038005439564585686,0.003247902262955904,0.0038597413804382086,1.1701533794403076,0.9846628308296204
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0,0,randomized,0.36476677656173706,0.2741471529006958,0.0037750659976154566,0.00279175559990108,0.0038597413804382086,1.3522193431854248,0.9780619144439697
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,0,0,randomized,0.3632786273956299,0.23762966692447662,0.0037418182473629713,0.0023569511249661446,0.0038597413804382086,1.5875672101974487,0.969447910785675
