seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_error,exact_error,relative_excess_error,spectral_gap_at_k,condition_proxy,m_multiplies,mt_multiplies
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,0.6265020966529846,0.626499593257904,3.99584450860857e-06,0.09844185411930084,3.259486198425293,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,0.5857014060020447,0.5856859087944031,2.64599293586798e-05,0.06233206391334534,5.147749900817871,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,0.5499891042709351,0.5496957898139954,0.000533594167791307,0.008393160998821259,38.22991943359375,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,0.5088301301002502,0.5057724118232727,0.006045640911906958,0.007634468376636505,42.02910232543945,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,0.4602433145046234,0.446972519159317,0.02969040535390377,0.003058694303035736,104.9041976928711,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,0.626499593257904,0.626499593257904,0.0,0.09844185411930084,3.259486198425293,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,0.5856860280036926,0.5856859087944031,2.0353792251626146e-07,0.06233206391334534,5.147749900817871,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,0.5496976375579834,0.5496957898139954,3.3613937375776004e-06,0.008393160998821259,38.22991943359375,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,0.5060901045799255,0.5057724118232727,0.0006281338282860816,0.007634468376636505,42.02910232543945,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,0.4512188136577606,0.446972519159317,0.009500124491751194,0.003058694303035736,104.9041976928711,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,0.6997030973434448,0.626499593257904,0.1168452575802803,0.09844185411930084,3.259486198425293,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,0.6970793604850769,0.5856859087944031,0.19019316136837006,0.06233206391334534,5.147749900817871,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,0.6938685774803162,0.5496957898139954,0.26227739453315735,0.008393160998821259,38.22991943359375,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,0.6900060772895813,0.5057724118232727,0.3642619848251343,0.007634468376636505,42.02910232543945,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,0.6852134466171265,0.446972519159317,0.5330102443695068,0.003058694303035736,104.9041976928711,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.6265001893043518,0.626499593257904,9.513915983916377e-07,0.09844185411930084,3.259486198425293,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.5856881141662598,0.5856859087944031,3.7654515381291276e-06,0.06233206391334534,5.147749900817871,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.5497902035713196,0.5496957898139954,0.00017175637185573578,0.008393160998821259,38.22991943359375,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.5061802864074707,0.5057724118232727,0.0008064389694482088,0.007634468376636505,42.02910232543945,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.4511810839176178,0.446972519159317,0.009415712207555771,0.003058694303035736,104.9041976928711,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.6264996528625488,0.626499593257904,9.513915699699282e-08,0.09844185411930084,3.259486198425293,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.5856859087944031,0.5856859087944031,0.0,0.06233206391334534,5.147749900817871,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.5496954917907715,0.5496957898139954,-5.421603077593318e-07,0.008393160998821259,38.22991943359375,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.5057758688926697,0.5057724118232727,6.835227395640686e-06,0.007634468376636505,42.02910232543945,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.4474574029445648,0.446972519159317,0.0010848179226741195,0.003058694303035736,104.9041976928711,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,0.700772762298584,0.626499593257904,0.11855261772871017,0.09844185411930084,3.259486198425293,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,0.6982811689376831,0.5856859087944031,0.19224512577056885,0.06233206391334534,5.147749900817871,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,0.6958674192428589,0.5496957898139954,0.2659136652946472,0.008393160998821259,38.22991943359375,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,0.6928307414054871,0.5057724118232727,0.3698468506336212,0.007634468376636505,42.02910232543945,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,0.6893838047981262,0.446972519159317,0.5423404574394226,0.003058694303035736,104.9041976928711,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.6265009641647339,0.626499593257904,2.1882005967199802e-06,0.09844185411930084,3.259486198425293,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.5856937766075134,0.5856859087944031,1.3433502317639068e-05,0.06233206391334534,5.147749900817871,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.549985945224762,0.5496957898139954,0.0005278472672216594,0.008393160998821259,38.22991943359375,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.50725919008255,0.5057724118232727,0.0029396191239356995,0.007634468376636505,42.02910232543945,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.4593510329723358,0.446972519159317,0.027694126591086388,0.003058694303035736,104.9041976928711,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.6264996528625488,0.626499593257904,9.513915699699282e-08,0.09844185411930084,3.259486198425293,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.5856857299804688,0.5856859087944031,-3.053068837743922e-07,0.06233206391334534,5.147749900817871,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.5496966242790222,0.5496957898139954,1.5180487480392912e-06,0.008393160998821259,38.22991943359375,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.505810558795929,0.5057724118232727,7.54231950850226e-05,0.007634468376636505,42.02910232543945,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.4502691626548767,0.446972519159317,0.007375495042651892,0.003058694303035736,104.9041976928711,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.6967224478721619,0.626499593257904,0.11208762973546982,0.09844185411930084,3.259486198425293,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.6932207942008972,0.5856859087944031,0.18360504508018494,0.06233206391334534,5.147749900817871,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.6902531981468201,0.5496957898139954,0.25570034980773926,0.008393160998821259,38.22991943359375,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.6863000392913818,0.5057724118232727,0.356934517621994,0.007634468376636505,42.02910232543945,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.68152916431427,0.446972519159317,0.5247674584388733,0.003058694303035736,104.9041976928711,0,1
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.6265001893043518,0.626499593257904,9.513915983916377e-07,0.09844185411930084,3.259486198425293,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.5856868028640747,0.5856859087944031,1.5265343336068327e-06,0.06233206391334534,5.147749900817871,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.5497625470161438,0.5496957898139954,0.0001214439034811221,0.008393160998821259,38.22991943359375,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.5062848925590515,0.5057724118232727,0.0010132634779438376,0.007634468376636505,42.02910232543945,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.45132020115852356,0.446972519159317,0.00972695555537939,0.003058694303035736,104.9041976928711,2,3
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.626499593257904,0.626499593257904,0.0,0.09844185411930084,3.259486198425293,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.5856858491897583,0.5856859087944031,-1.0176896125813073e-07,0.06233206391334534,5.147749900817871,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.549696147441864,0.5496957898139954,6.505923124677793e-07,0.008393160998821259,38.22991943359375,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.505776584148407,0.5057724118232727,8.249412530858535e-06,0.007634468376636505,42.02910232543945,4,5
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.44761165976524353,0.446972519159317,0.0014299326576292515,0.003058694303035736,104.9041976928711,4,5
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.5553278923034668,0.22187145054340363,1.5029263496398926,0.43972277641296387,1.1777405738830566,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.5548953413963318,0.2076503187417984,1.6722586154937744,0.007882475852966309,65.70008850097656,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.5544430613517761,0.186574324965477,1.971700668334961,0.004994597285985947,103.68791198730469,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.5539417862892151,0.15949632227420807,2.473069429397583,0.0029861852526664734,173.42506408691406,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.5535666942596436,0.12591435015201569,3.3963751792907715,0.000814853236079216,635.5492553710938,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.22187143564224243,0.22187145054340363,-6.716123834848986e-08,0.43972277641296387,1.1777405738830566,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.20765236020088196,0.2076503187417984,9.831234820012469e-06,0.007882475852966309,65.70008850097656,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.18662334978580475,0.186574324965477,0.0002627629437483847,0.004994597285985947,103.68791198730469,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.15989623963832855,0.15949632227420807,0.002507376717403531,0.0029861852526664734,173.42506408691406,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.13046257197856903,0.12591435015201569,0.03612155094742775,0.000814853236079216,635.5492553710938,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.22187145054340363,0.22187145054340363,0.0,0.43972277641296387,1.1777405738830566,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.2076503187417984,0.2076503187417984,0.0,0.007882475852966309,65.70008850097656,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.186574324965477,0.186574324965477,0.0,0.004994597285985947,103.68791198730469,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.15950317680835724,0.15949632227420807,4.297612758819014e-05,0.0029861852526664734,173.42506408691406,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.12710683047771454,0.12591435015201569,0.009470567107200623,0.000814853236079216,635.5492553710938,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.5498273372650146,0.22187145054340363,1.4781347513198853,0.43972277641296387,1.1777405738830566,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.5493751764297485,0.2076503187417984,1.645674705505371,0.007882475852966309,65.70008850097656,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.5487081408500671,0.186574324965477,1.9409626722335815,0.004994597285985947,103.68791198730469,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.5480380654335022,0.15949632227420807,2.4360547065734863,0.0029861852526664734,173.42506408691406,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.5474404692649841,0.12591435015201569,3.3477210998535156,0.000814853236079216,635.5492553710938,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.22187143564224243,0.22187145054340363,-6.716123834848986e-08,0.43972277641296387,1.1777405738830566,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.20765076577663422,0.2076503187417984,2.152825118173496e-06,0.007882475852966309,65.70008850097656,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.18657809495925903,0.186574324965477,2.0206391127430834e-05,0.004994597285985947,103.68791198730469,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.15955331921577454,0.15949632227420807,0.00035735583514906466,0.0029861852526664734,173.42506408691406,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.1267147958278656,0.12591435015201569,0.006357064936310053,0.000814853236079216,635.5492553710938,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.22187145054340363,0.22187145054340363,0.0,0.43972277641296387,1.1777405738830566,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.2076503485441208,0.2076503187417984,1.4352167454489972e-07,0.007882475852966309,65.70008850097656,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.186574324965477,0.186574324965477,0.0,0.004994597285985947,103.68791198730469,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.15949647128582,0.15949632227420807,9.342635962639179e-07,0.0029861852526664734,173.42506408691406,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.12595891952514648,0.12591435015201569,0.00035396579187363386,0.000814853236079216,635.5492553710938,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.553083598613739,0.22187145054340363,1.4928110837936401,0.43972277641296387,1.1777405738830566,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.5527623891830444,0.2076503187417984,1.6619868278503418,0.007882475852966309,65.70008850097656,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.5523008108139038,0.186574324965477,1.9602186679840088,0.004994597285985947,103.68791198730469,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,0.5517956018447876,0.15949632227420807,2.45961332321167,0.0029861852526664734,173.42506408691406,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,0.5514207482337952,0.12591435015201569,3.3793320655822754,0.000814853236079216,635.5492553710938,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.22187143564224243,0.22187145054340363,-6.716123834848986e-08,0.43972277641296387,1.1777405738830566,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.20765471458435059,0.2076503187417984,2.1169447791180573e-05,0.007882475852966309,65.70008850097656,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.18660038709640503,0.186574324965477,0.00013968766143079847,0.004994597285985947,103.68791198730469,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.1600060611963272,0.15949632227420807,0.0031959291081875563,0.0029861852526664734,173.42506408691406,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.12967990338802338,0.12591435015201569,0.029905671253800392,0.000814853236079216,635.5492553710938,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.22187145054340363,0.22187145054340363,0.0,0.43972277641296387,1.1777405738830566,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.20765027403831482,0.2076503187417984,-2.1528251181734959e-07,0.007882475852966309,65.70008850097656,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.1865742802619934,0.186574324965477,-2.396014622263465e-07,0.004994597285985947,103.68791198730469,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.15950746834278107,0.15949632227420807,6.988291715970263e-05,0.0029861852526664734,173.42506408691406,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.12684288620948792,0.12591435015201569,0.007374346721917391,0.000814853236079216,635.5492553710938,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.5437585711479187,0.22187145054340363,1.4507821798324585,0.43972277641296387,1.1777405738830566,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.5432389378547668,0.2076503187417984,1.616123914718628,0.007882475852966309,65.70008850097656,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.5425814390182495,0.186574324965477,1.9081248044967651,0.004994597285985947,103.68791198730469,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,0.5419080853462219,0.15949632227420807,2.3976213932037354,0.0029861852526664734,173.42506408691406,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,0.5413217544555664,0.12591435015201569,3.2991268634796143,0.000814853236079216,635.5492553710938,1,0
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.221871480345726,0.22187145054340363,1.3432247669697972e-07,0.43972277641296387,1.1777405738830566,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.2076522409915924,0.2076503187417984,9.25714812183287e-06,0.007882475852966309,65.70008850097656,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.18658316135406494,0.186574324965477,4.736122355097905e-05,0.004994597285985947,103.68791198730469,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.1596165895462036,0.15949632227420807,0.0007540441583842039,0.0029861852526664734,173.42506408691406,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.1265963762998581,0.12591435015201569,0.0054165879264473915,0.000814853236079216,635.5492553710938,3,2
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.22187143564224243,0.22187145054340363,-6.716123834848986e-08,0.43972277641296387,1.1777405738830566,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.2076503187417984,0.2076503187417984,0.0,0.007882475852966309,65.70008850097656,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.18657420575618744,0.186574324965477,-6.389372515513969e-07,0.004994597285985947,103.68791198730469,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.15949717164039612,0.15949632227420807,5.325302481651306e-06,0.0029861852526664734,173.42506408691406,5,4
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.12594184279441833,0.12591435015201569,0.000218343993765302,0.000814853236079216,635.5492553710938,5,4
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.7496184706687927,0.41849884390830994,0.7912079691886902,0.4888826608657837,1.2897207736968994,1,0
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.7483020424842834,0.39380139112472534,0.9002016186714172,0.017905160784721375,35.21454620361328,1,0
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,0.7473709583282471,0.35546377301216125,1.1025235652923584,0.024176180362701416,26.080303192138672,1,0
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,0.7465740442276001,0.31071361899375916,1.4027721881866455,0.007733345031738281,81.53291320800781,1,0
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,0.7459470629692078,0.25168412923812866,1.963822364807129,0.0013071969151496887,482.3467102050781,1,0
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.4184989035129547,0.41849884390830994,1.4242486656712572e-07,0.4888826608657837,1.2897207736968994,3,2
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.3938082456588745,0.39380139112472534,1.7406069673597813e-05,0.017905160784721375,35.21454620361328,3,2
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.35550740361213684,0.35546377301216125,0.0001227427419507876,0.024176180362701416,26.080303192138672,3,2
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.31230348348617554,0.31071361899375916,0.005116816144436598,0.007733345031738281,81.53291320800781,3,2
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,0.2618802785873413,0.25168412923812866,0.04051169008016586,0.0013071969151496887,482.3467102050781,3,2
