seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,left_max_angle,left_mean_angle,left_projection_distance,right_max_angle,right_mean_angle,right_projection_distance,update_fidelity_loss
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.1591399908065796,0.05332356318831444,0.2887919843196869,0.09475760161876678,0.027850566431879997,0.16235707700252533,0.06642168760299683
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.6974329948425293,0.15173134207725525,1.2580852508544922,0.643509030342102,0.11097744107246399,1.0540955066680908,0.05222874879837036
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.0009134905994869769,0.0009134905994869769,6.25528400632902e-07,0.0,0.0,3.829040053915378e-07,0.09789764881134033
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.0,0.0,0.0008899298263713717,0.0006905339541845024,0.0003452669770922512,0.00033749901922419667,0.09315085411071777
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.0014648438664153218,0.0006455378606915474,0.0025085057131946087,0.001091830083169043,0.0005880379467271268,0.0010711196810007095,0.08153313398361206
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.017294609919190407,0.0038949574809521437,0.02660924382507801,0.010166383348405361,0.0023522181436419487,0.015490656718611717,0.06644797325134277
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.26200249791145325,0.03778769075870514,0.4297940135002136,0.2330579310655594,0.030478350818157196,0.3713511526584625,0.05151867866516113
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,1.3551329374313354,1.3551329374313354,1.3814517259597778,0.3046175539493561,0.3046175539493561,0.4241512417793274,0.15495771169662476
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,1.448664665222168,1.3991055488586426,1.9682459831237793,1.1588411331176758,0.7139250040054321,1.3492718935012817,0.15488463640213013
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,1.4743931293487549,1.3692328929901123,2.7629122734069824,1.2627339363098145,0.723721981048584,1.89185631275177,0.15400665998458862
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,1.553329586982727,1.384509563446045,3.9136884212493896,1.5075581073760986,0.8516873121261597,2.9531426429748535,0.15268462896347046
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,1.5682659149169922,1.3894174098968506,5.525786399841309,1.5605648756027222,0.9317790865898132,4.4084391593933105,0.15178656578063965
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.00048828125,0.00048828125,0.00045509712072089314,0.0,0.0,6.367466266965494e-05,0.0979270339012146
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.06800352782011032,0.03400176391005516,0.09610705822706223,0.0349573977291584,0.0174786988645792,0.04941675812005997,0.0931810736656189
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.14756812155246735,0.059851422905921936,0.22768309712409973,0.1096961498260498,0.03897750750184059,0.16163963079452515,0.08148252964019775
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.47774720191955566,0.13560140132904053,0.7812259793281555,0.3636544346809387,0.09109587967395782,0.5762113928794861,0.06758469343185425
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,1.5202877521514893,0.38921427726745605,2.661086082458496,1.5026086568832397,0.32585495710372925,2.4185895919799805,0.05679041147232056
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.0003452669770922512,0.0003452669770922512,3.852332497444877e-07,0.0,0.0,6.461207249230938e-07,0.09789776802062988
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.002416869392618537,0.0012084346963092685,0.0035962422844022512,0.0016558425268158317,0.0008279212634079158,0.0015775052597746253,0.09317100048065186
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.012434486299753189,0.004244409501552582,0.01818709634244442,0.007267045322805643,0.002614556113258004,0.010559957474470139,0.08150547742843628
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.10762296617031097,0.02205236628651619,0.16326665878295898,0.0781044065952301,0.015249945223331451,0.11697659641504288,0.06647533178329468
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,1.434762716293335,0.21797889471054077,1.9299908876419067,1.4077974557876587,0.19602617621421814,1.8221467733383179,0.054068148136138916
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,1.3131749629974365,1.3131749629974365,1.367541790008545,0.2254156619310379,0.2254156619310379,0.31608399748802185,0.1543908715248108
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,1.50746488571167,1.4101229906082153,1.9651374816894531,1.3612563610076904,0.7925692796707153,1.4184309244155884,0.15364056825637817
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,1.5488715171813965,1.4118527173995972,2.7823150157928467,1.497372031211853,0.9161509275436401,2.1965222358703613,0.15258759260177612
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,1.5132759809494019,1.3622246980667114,3.8994603157043457,1.3602733612060547,0.816709041595459,2.9020602703094482,0.15093761682510376
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,1.5581034421920776,1.346744179725647,5.471710681915283,1.5276460647583008,0.8481101989746094,4.145726680755615,0.15039288997650146
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.0,0.0,0.0002958964032586664,0.00048828125,0.00048828125,3.442510569584556e-05,0.0978965163230896
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.03665405884385109,0.018327029421925545,0.05183450132608414,0.01448488887399435,0.007415078114718199,0.020426249131560326,0.09330922365188599
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.05182461068034172,0.026437455788254738,0.09107515960931778,0.02451700158417225,0.01122194528579712,0.040062449872493744,0.08153039216995239
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.15922985970973969,0.056876614689826965,0.30053380131721497,0.09150291234254837,0.029662825167179108,0.165537029504776,0.06658142805099487
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.6414004564285278,0.16311463713645935,1.3488610982894897,0.5590876340866089,0.11706195026636124,1.070598840713501,0.05285060405731201
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.000845727976411581,0.000845727976411581,4.885151270173083e-07,0.0,0.0,9.272462762055511e-07,0.09789764881134033
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.00048828125,0.000244140625,0.0008997227414511144,0.0009134905994869769,0.00045674529974348843,0.00033406191505491734,0.0931328535079956
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.0011960399569943547,0.0005783368833363056,0.0025349280331283808,0.0009765625,0.0005866557476110756,0.0011319309705868363,0.08152496814727783
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.015359682030975819,0.003806700464338064,0.02454288676381111,0.008896937593817711,0.0023124043364077806,0.013905630446970463,0.06645280122756958
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.2530856132507324,0.03978913277387619,0.4353509843349457,0.21677716076374054,0.03086114674806595,0.358269602060318,0.05204230546951294
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.2976052165031433,0.2976052165031433,0.41468051075935364,1.331208348274231,1.331208348274231,1.3738118410110474,0.40656745433807373
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.4740298390388489,0.35635340213775635,0.7269765734672546,1.3633720874786377,1.3441697359085083,1.9485143423080444,0.4037971496582031
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,1.0883493423461914,0.53920578956604,1.5587846040725708,1.4745781421661377,1.3734195232391357,2.766254425048828,0.4039245843887329
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,1.3436468839645386,0.6333086490631104,2.432633876800537,1.523072361946106,1.3826282024383545,3.9141626358032227,0.40074074268341064
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,1.560076117515564,0.7429875135421753,3.807157039642334,1.5690397024154663,1.3948606252670288,5.537209987640381,0.39748460054397583
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.0,0.0,0.00013706371828448027,0.001091830083169043,0.001091830083169043,0.0007971865707077086,0.3598364591598511
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.0,0.0,0.0004566851130221039,0.0017605233006179333,0.0014528222382068634,0.002472527325153351,0.3124274015426636
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.009874917566776276,0.002964581362903118,0.014453365467488766,0.02640409953892231,0.00919589027762413,0.038920383900403976,0.2748028635978699
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.06258169561624527,0.017530810087919235,0.11195817589759827,0.11099356412887573,0.03543124720454216,0.210397869348526,0.22809666395187378
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,1.5020742416381836,0.23044626414775848,1.9963223934173584,1.5189982652664185,0.27473902702331543,2.1931681632995605,0.18595600128173828
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.0,0.0,8.880755331119872e-07,0.0009765625,0.0009765625,1.0945982467092108e-06,0.36002153158187866
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.0005980199784971774,0.0002990099892485887,1.2318446351855528e-06,0.0009134905994869769,0.000700885895639658,2.904499979194952e-06,0.3127765655517578
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.00048828125,0.0001220703125,0.0002425006969133392,0.0009765625,0.0006639596540480852,0.0006505214842036366,0.2749594449996948
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.005247609689831734,0.0013426498044282198,0.008398070931434631,0.00908258743584156,0.002412178786471486,0.014964786358177662,0.22831374406814575
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,1.4155842065811157,0.14588551223278046,1.5927964448928833,1.439879059791565,0.1598111093044281,1.6583096981048584,0.1799638867378235
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.3830055892467499,0.3830055892467499,0.528489351272583,1.3161582946777344,1.3161582946777344,1.3686065673828125,0.406283974647522
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.45148158073425293,0.3356509208679199,0.6897709369659424,1.3505744934082031,1.3235406875610352,1.9385066032409668,0.40345150232315063
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.7481889128684998,0.47193723917007446,1.3890659809112549,1.4016295671463013,1.3306177854537964,2.7437973022460938,0.40208786725997925
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,1.51860511302948,0.5762403607368469,2.2243244647979736,1.558591365814209,1.3393409252166748,3.8723795413970947,0.400154709815979
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,1.5334824323654175,0.635612428188324,3.441716432571411,1.5613561868667603,1.3416377305984497,5.470521450042725,0.39596670866012573
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.00048828125,0.00048828125,3.919941445928998e-05,0.0009765625,0.0009765625,0.0002939577680081129,0.3599950075149536
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.0007720404537394643,0.00038602022686973214,0.0001293954555876553,0.001035801018588245,0.0009746458381414413,0.0008430465240962803,0.3126119375228882
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.0013372133253142238,0.0007279489655047655,0.0028966290410608053,0.006366419140249491,0.0031271525658667088,0.010291161946952343,0.27511054277420044
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.01977420598268509,0.004965569823980331,0.031675342470407486,0.042722973972558975,0.012553528882563114,0.07290482521057129,0.22807222604751587
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.5650366544723511,0.08943663537502289,0.9730071425437927,0.6261290907859802,0.11907811462879181,1.165877342224121,0.17776495218276978
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.0007720404537394643,0.0007720404537394643,1.0128552503374522e-06,0.000845727976411581,0.000845727976411581,1.0356727671023691e-06,0.360021710395813
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.0005980199784971774,0.0002990099892485887,1.3234127891337266e-06,0.0006905339541845024,0.0003452669770922512,1.5766040633025113e-06,0.31277918815612793
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.00048828125,0.0002083870640490204,1.717694067338016e-05,0.001035801018588245,0.0008156492840498686,5.886817234568298e-05,0.27507418394088745
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.0009765625,0.00038733307155780494,0.000711537548340857,0.001035801018588245,0.0004537664935924113,0.0016781528247520328,0.22846949100494385
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.08950866758823395,0.01361188292503357,0.16860155761241913,0.11978717148303986,0.01903316006064415,0.22622434794902802,0.17800486087799072
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.49929898977279663,0.49929898977279663,0.6771214604377747,1.3540133237838745,1.3540133237838745,1.381111979484558,0.4052157998085022
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.30688661336898804,0.2569829225540161,0.5167688131332397,1.3444788455963135,1.3307263851165771,1.9424686431884766,0.4065018892288208
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,1.0661911964416504,0.55918288230896,1.6220842599868774,1.4581413269042969,1.3782808780670166,2.771620512008667,0.40251433849334717
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,1.3799717426300049,0.6887959241867065,2.5953187942504883,1.5308524370193481,1.3967725038528442,3.9247984886169434,0.40365070104599
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,1.5383663177490234,0.7825921177864075,3.9673900604248047,1.5664170980453491,1.3974486589431763,5.539839744567871,0.40339285135269165
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.0,0.0,0.0001254228118341416,0.0009765625,0.0009765625,0.0007461226778104901,0.3600556254386902
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.0,0.0,0.0004726565966848284,0.0016194458585232496,0.0013556380290538073,0.002309817587956786,0.3126975893974304
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.025713248178362846,0.007473645731806755,0.03667960315942764,0.056968383491039276,0.01763530634343624,0.0820656269788742,0.27427953481674194
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.20275841653347015,0.03696824610233307,0.2944701015949249,0.32293039560317993,0.06500899791717529,0.47304120659828186,0.22914648056030273
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,1.3814376592636108,0.2380453497171402,2.0025856494903564,1.423999547958374,0.2927713692188263,2.2554314136505127,0.1850721836090088
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.00048828125,0.00048828125,1.4012055089551723e-06,0.0006905339541845024,0.0006905339541845024,1.2675939160544658e-06,0.3600398898124695
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.0003452669770922512,0.0001726334885461256,1.4073447118789773e-06,0.000845727976411581,0.0007681309944018722,3.467061333140009e-06,0.31277942657470703
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.00048828125,0.0001220703125,0.0007968611898832023,0.001035801018588245,0.0007824177155271173,0.0019889408722519875,0.27512800693511963
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.022298935800790787,0.003386320546269417,0.03172725439071655,0.0364256352186203,0.0057695768773555756,0.051932308822870255,0.2276415228843689
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,1.1803253889083862,0.12962156534194946,1.471718430519104,1.233742356300354,0.146969273686409,1.5575655698776245,0.18161237239837646
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.2809617817401886,0.2809617817401886,0.3921210765838623,1.3142287731170654,1.3142287731170654,1.3679193258285522,0.40600401163101196
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.39325109124183655,0.31001153588294983,0.6282910108566284,1.3219445943832397,1.3158148527145386,1.9352996349334717,0.4061633348464966
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.9502665400505066,0.5088418126106262,1.4934871196746826,1.409209966659546,1.336145281791687,2.7468481063842773,0.4053031802177429
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,1.4398759603500366,0.5823721289634705,2.2690391540527344,1.539885401725769,1.3442387580871582,3.8778676986694336,0.40304750204086304
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,1.5559356212615967,0.6730323433876038,3.565208911895752,1.5669729709625244,1.3500137329101562,5.479187488555908,0.4023793935775757
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.0,0.0,3.3221931516891345e-05,0.0009134905994869769,0.0009134905994869769,0.0002717752067837864,0.3601510524749756
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.0006905339541845024,0.0003452669770922512,8.681786857778206e-05,0.000845727976411581,0.000845727976411581,0.0006177031900733709,0.31263840198516846
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.0026744273491203785,0.0014399538049474359,0.004497095011174679,0.00991106778383255,0.004255170002579689,0.01568293385207653,0.2752554416656494
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.021041855216026306,0.005891554057598114,0.035781897604465485,0.04868500307202339,0.014800701290369034,0.08633588254451752,0.22858285903930664
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.8630737662315369,0.09873033314943314,1.1699206829071045,0.8893439173698425,0.1267143189907074,1.293400764465332,0.17801469564437866
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.0,0.0,3.380040197953349e-06,0.0,0.0,3.573060439521214e-06,0.36002081632614136
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.0,0.0,1.272331473956001e-06,0.00048828125,0.000244140625,1.8460254977981094e-06,0.3127763867378235
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.0,0.0,2.4177319573936984e-05,0.0003452669770922512,8.63167442730628e-05,8.666339272167534e-05,0.275068461894989
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.0009765625,0.0002083870640490204,0.0009523995104245842,0.001091830083169043,0.0003592742723412812,0.002250374760478735,0.22824591398239136
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.13040219247341156,0.01396986749023199,0.1963915377855301,0.15974441170692444,0.01874600537121296,0.2478708177804947,0.1785840392112732
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.3013993501663208,0.3013993501663208,0.41981983184814453,1.255409836769104,1.255409836769104,1.3444494009017944,0.44429177045822144
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.837343692779541,0.5668056011199951,1.1287931203842163,1.4485416412353516,1.3513911962509155,1.9433032274246216,0.44392627477645874
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,1.3330097198486328,0.6866787672042847,1.8132617473602295,1.5262778997421265,1.396036982536316,2.7680318355560303,0.4427548050880432
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,1.4680354595184326,0.6734129786491394,2.5105838775634766,1.5585711002349854,1.394437551498413,3.9128928184509277,0.4400376081466675
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,1.5317206382751465,0.7291440963745117,3.7654876708984375,1.567175269126892,1.4055330753326416,5.547688961029053,0.4372977018356323
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.0,0.0,0.0003455398546066135,0.0014648438664153218,0.0014648438664153218,0.0017741711344569921,0.40563178062438965
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.0032388928811997175,0.0016194464405998588,0.00465345336124301,0.011554908007383347,0.006234199274331331,0.016276748850941658,0.37710851430892944
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.037533216178417206,0.009850641712546349,0.053127650171518326,0.08096126466989517,0.022236673161387444,0.11459840834140778,0.3274739980697632
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.06947187334299088,0.018994830548763275,0.11852904409170151,0.1279830038547516,0.038063742220401764,0.2273041307926178,0.27215033769607544
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,1.2914544343948364,0.1819656789302826,1.7622448205947876,1.3555431365966797,0.22505617141723633,1.9570342302322388,0.21017706394195557
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",1,4,0,canonical,0.0005980199784971774,0.0005980199784971774,6.946203825464181e-07,0.00048828125,0.00048828125,2.2059784896555357e-06,0.40535426139831543
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",2,4,0,canonical,0.0,0.0,1.8536333300289698e-05,0.0006905339541845024,0.0006442769663408399,7.042256038403139e-05,0.3765602111816406
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",4,4,0,canonical,0.000845727976411581,0.0005265123909339309,0.0012594085419550538,0.0017605233006179333,0.0009349028114229441,0.0030664585065096617,0.3294640779495239
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",8,4,0,canonical,0.004833742510527372,0.0015990883111953735,0.00807118695229292,0.00918698962777853,0.0023364657536149025,0.014614179730415344,0.26821279525756836
