seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,runtime_seconds,m_multiplies,mt_multiplies,qr_count,flop_proxy
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,1.3396486419951543,5,4,10,70778880
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,1.4560705960029736,5,4,10,70778880
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,1.5765564009925583,5,4,10,70778880
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,1.7372467870009132,5,4,10,70778880
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,1.9128955350024626,5,4,10,70778880
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.02982131099270191,1,0,2,21233664
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.15244896399963181,1,0,2,21233664
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.2812347049912205,1,0,2,21233664
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,0.4073343509953702,1,0,2,21233664
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,0.5354729329992551,1,0,2,21233664
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.6652255669905571,3,2,6,63700992
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.7866896569903474,3,2,6,63700992
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.9154207789979409,3,2,6,63700992
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,1.0395309479936259,3,2,6,63700992
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,1.1755402979906648,3,2,6,63700992
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,1.3033364610018907,5,4,10,106168320
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,1.4662427849980304,5,4,10,106168320
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,1.639917730994057,5,4,10,106168320
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,1.8022080509981606,5,4,10,106168320
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,1.9707658940023975,5,4,10,106168320
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.012259708004421555,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.07270137399609666,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,0.1353091290075099,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,0.19258208099927288,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,0.2521109859953867,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.31070927700784523,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.3676124939956935,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.42034529699594714,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.4775704009953188,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,0.5358922180021182,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,0,canonical,0.5951535060012247,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,0,canonical,0.6440299940004479,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,0,canonical,0.7041640569950687,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,0,canonical,0.7631184509955347,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,0,canonical,0.8178185040014796,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,8,canonical,0.01556458999402821,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,8,canonical,0.07191409499500878,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,8,canonical,0.12836524899466895,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,8,canonical,0.1867066370032262,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,8,canonical,0.24051930999848992,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,8,canonical,0.2994157719949726,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,8,canonical,0.35587013899930753,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,8,canonical,0.42399529500107747,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,8,canonical,0.4882094170025084,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,8,canonical,0.551301510000485,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,8,canonical,0.6116649640025571,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,8,canonical,0.7045087250007782,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,8,canonical,0.7869412029976957,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,8,canonical,0.8715937870001653,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,8,canonical,0.9574023799941642,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,0,randomized,0.010686727007851005,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,0,randomized,0.0645435059996089,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,0,randomized,0.1261216790007893,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,0,randomized,0.18818248801107984,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,0,randomized,0.24876764000509866,1,0,2,4718592
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,0,randomized,0.3057492350053508,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,0,randomized,0.3679427520110039,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,0,randomized,0.4390302219981095,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,0,randomized,0.5030529260111507,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,0,randomized,0.5632971080049174,3,2,6,14155776
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,0,randomized,0.6200950729980832,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,0,randomized,0.6802976809995016,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,0,randomized,0.736881931006792,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,0,randomized,0.7916297900083009,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,0,randomized,0.8526058610004839,5,4,10,23592960
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0,8,randomized,0.013497834996087477,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0,8,randomized,0.07355118199484423,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0,8,randomized,0.13385943000321276,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0,8,randomized,0.19575160300883,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0,8,randomized,0.26177144699613564,1,0,2,7077888
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,2,8,randomized,0.31716639100341126,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,2,8,randomized,0.3762395700032357,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,2,8,randomized,0.4392145339952549,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,2,8,randomized,0.4945514480059501,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,2,8,randomized,0.5552089420089033,3,2,6,21233664
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,4,8,randomized,0.6110459199990146,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,4,8,randomized,0.6915284800052177,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,4,8,randomized,0.7841904619999696,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,4,8,randomized,0.8797924620012054,5,4,10,35389440
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,4,8,randomized,0.9639567630074453,5,4,10,35389440
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,0,canonical,0.025410185000509955,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,0,canonical,0.15026164700975642,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,0,canonical,0.2672968819970265,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,0,canonical,0.3737567750067683,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,0,canonical,0.48304647000622936,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,0,canonical,0.5950244950072374,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,0,canonical,0.7075014170113718,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,0,canonical,0.822013840006548,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,0,canonical,0.9420817850041203,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,0,canonical,1.0524622540106066,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,0,canonical,1.1803910180024104,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,0,canonical,1.2949493000051007,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,0,canonical,1.4822326260036789,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,0,canonical,1.5953139860066585,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,0,canonical,1.7109735580015695,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,8,canonical,0.026875227995333262,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,8,canonical,0.1461120689928066,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,8,canonical,0.2566385849931976,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,8,canonical,0.37358804199902806,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,8,canonical,0.49019282798690256,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,8,canonical,0.6052389069955098,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,8,canonical,0.7186602639994817,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,8,canonical,0.8399268619978102,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,8,canonical,0.9612575259961886,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,8,canonical,1.0821872429951327,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,8,canonical,1.1978984189918265,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,8,canonical,1.3513064959988697,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,8,canonical,1.51032997299626,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,8,canonical,1.665546206990257,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,8,canonical,1.8224517149938038,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,0,randomized,0.023495019995607436,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,0,randomized,0.13124814900220372,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,0,randomized,0.24789971100108232,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,0,randomized,0.37750740798946936,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,0,randomized,0.5009195989987347,1,0,2,12582912
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,0,randomized,0.6275583609967725,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,0,randomized,0.7553814049897483,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,0,randomized,0.8741085549991112,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,0,randomized,0.9909762739989674,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,0,randomized,1.106301492996863,3,2,6,37748736
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,0,randomized,1.2180279049935052,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,0,randomized,1.3407874399999855,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,0,randomized,1.4599911069963127,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,0,randomized,1.56650445300329,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,0,randomized,1.6790962689992739,5,4,10,62914560
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0,8,randomized,0.02700639099930413,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0,8,randomized,0.1452693890023511,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0,8,randomized,0.2665592560078949,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0,8,randomized,0.37765531000331976,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0,8,randomized,0.6343674780073343,1,0,2,18874368
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,2,8,randomized,0.7672396220004885,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,2,8,randomized,0.8972133250063052,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,2,8,randomized,1.0231820990011329,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,2,8,randomized,1.150448785003391,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,2,8,randomized,1.2800647590047447,3,2,6,56623104
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,4,8,randomized,1.410235047005699,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,4,8,randomized,1.6279137719975552,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,4,8,randomized,1.8043392649997259,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,4,8,randomized,1.9660629179998068,5,4,10,94371840
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,4,8,randomized,2.134138157009147,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,0,canonical,0.02408613900479395,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,0,canonical,0.13691085900063626,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,0,canonical,0.26327806200424675,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,0,canonical,0.40440231301181484,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,0,canonical,0.5569703840010334,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,0,canonical,0.7486662470037118,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,0,canonical,0.9105161860061344,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,0,canonical,1.0477828260045499,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,0,canonical,1.185453835001681,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,0,canonical,1.3096219880098943,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,0,canonical,1.4774220670078648,5,4,10,62914560
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,0,canonical,1.6695633870112943,5,4,10,62914560
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,0,canonical,1.8027814790111734,5,4,10,62914560
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,0,canonical,1.9337325579981552,5,4,10,62914560
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,0,canonical,2.067131462012185,5,4,10,62914560
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,8,canonical,0.04279232300177682,1,0,2,18874368
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,8,canonical,0.20547679999435786,1,0,2,18874368
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,8,canonical,0.35091726400423795,1,0,2,18874368
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,8,canonical,0.4708333699963987,1,0,2,18874368
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,8,canonical,0.5921303450013511,1,0,2,18874368
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,8,canonical,0.7187980250018882,3,2,6,56623104
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,8,canonical,0.8398451849934645,3,2,6,56623104
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,2,8,canonical,0.953693661998841,3,2,6,56623104
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,2,8,canonical,1.069297423993703,3,2,6,56623104
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,2,8,canonical,1.1817874749976909,3,2,6,56623104
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,4,8,canonical,1.296483605998219,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,4,8,canonical,1.4621149029990193,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,4,8,canonical,1.6151643939956557,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,4,8,canonical,1.7742439480061876,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,4,8,canonical,1.9377600050065666,5,4,10,94371840
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0,0,randomized,0.019944787010899745,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0,0,randomized,0.13320820200897288,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0,0,randomized,0.24074883600405883,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0,0,randomized,0.3590236900054151,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0,0,randomized,0.4900114990014117,1,0,2,12582912
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,2,0,randomized,0.6114724049984943,3,2,6,37748736
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,2,0,randomized,0.7277586900017923,3,2,6,37748736
