shape,rank,iterations,oversampling,initialization,relative_excess_error,runtime_seconds,update_cosine
"[384, 384]",1,2,0,randomized,5.88633611187106e-07,0.3753642520023277,0.6040922403335571
"[384, 384]",2,2,0,randomized,2.158416828024201e-05,0.4380475630023284,0.6228663325309753
"[384, 384]",4,2,0,randomized,0.00013394214329309762,0.5513432310108328,0.6549255847930908
"[384, 384]",8,2,0,randomized,0.0032969897147268057,0.6378296550101368,0.6947662830352783
"[384, 384]",16,2,0,randomized,0.03768402338027954,0.8361898770090193,0.7423968315124512
"[384, 384]",1,4,0,randomized,-9.810560186451767e-08,0.9228936959989369,0.6039159893989563
"[384, 384]",2,4,0,randomized,-1.0685231899287828e-07,1.0112894480116665,0.6240407824516296
"[384, 384]",4,4,0,randomized,4.913054567623476e-07,1.0804031570005463,0.6563968062400818
"[384, 384]",8,4,0,randomized,6.07435722486116e-05,1.1525091710063862,0.6940015554428101
"[384, 384]",16,4,0,randomized,0.010704731568694115,1.2228996920021018,0.7519807815551758
"[384, 384]",1,0,8,randomized,0.19663050770759583,0.015860597006394528,0.553449809551239
"[384, 384]",2,0,8,randomized,0.29809650778770447,0.07983103900915012,0.5573517084121704
"[384, 384]",4,0,8,randomized,0.4841090440750122,0.1475554920034483,0.552454948425293
"[384, 384]",8,0,8,randomized,0.7461644411087036,0.21379917400190607,0.5561472177505493
"[384, 384]",16,0,8,randomized,1.1861146688461304,0.31597144399711397,0.5559202432632446
"[384, 384]",1,2,8,randomized,-5.88633611187106e-07,0.3917903850087896,0.6037120819091797
"[384, 384]",2,2,8,randomized,2.6713080387708033e-06,0.45641622100083623,0.6237124800682068
"[384, 384]",4,2,8,randomized,4.1822375351330265e-05,0.526630042004399,0.6564169526100159
"[384, 384]",8,2,8,randomized,0.0007238427642732859,0.5986002459976589,0.6942185759544373
"[384, 384]",16,2,8,randomized,0.006769211497157812,0.6657485510077095,0.7534334659576416
"[384, 384]",1,4,8,randomized,-9.810560186451767e-08,0.7187531160016079,0.6039161086082458
"[384, 384]",2,4,8,randomized,0.0,0.8674702480057022,0.6239505410194397
"[384, 384]",4,4,8,randomized,0.0,0.9839918729994679,0.6567707061767578
"[384, 384]",8,4,8,randomized,3.1932104320731014e-06,1.0802885709999828,0.6932982206344604
"[384, 384]",16,4,8,randomized,0.0002153649111278355,1.1619675060064765,0.7560034990310669
"[1024, 384]",1,0,0,canonical,0.053320132195949554,0.0219635899993591,0.8889862895011902
"[1024, 384]",2,0,0,canonical,0.09458450227975845,0.1326312559976941,0.8891707062721252
"[1024, 384]",4,0,0,canonical,0.15839271247386932,0.2666859390010359,0.8898670673370361
"[1024, 384]",8,0,0,canonical,0.2582623362541199,0.38958519499283284,0.8910184502601624
"[1024, 384]",16,0,0,canonical,0.42163577675819397,0.4991915940045146,0.8928663730621338
"[1024, 384]",1,2,0,canonical,1.2164952750026714e-05,0.6101700160070322,0.9001854658126831
"[1024, 384]",2,2,0,canonical,0.00010753257811302319,0.73392424400663,0.9064823985099792
"[1024, 384]",4,2,0,canonical,0.00037437473656609654,0.8286283110064687,0.9152529835700989
"[1024, 384]",8,2,0,canonical,0.002707893028855324,0.9876796820026357,0.9258156418800354
"[1024, 384]",16,2,0,canonical,0.023448167368769646,1.1356990700005554,0.9377777576446533
"[1024, 384]",1,4,0,canonical,1.7630365789500502e-07,1.258872872000211,0.9001510143280029
"[1024, 384]",2,4,0,canonical,-9.182970188703621e-07,1.381154439994134,0.9060842990875244
"[1024, 384]",4,4,0,canonical,1.4639261962656747e-06,1.4918832819967065,0.9156537652015686
"[1024, 384]",8,4,0,canonical,8.258046000264585e-05,1.6285547830048017,0.9262072443962097
"[1024, 384]",16,4,0,canonical,0.005012005101889372,1.7862513290019706,0.939839243888855
"[1024, 384]",1,0,8,canonical,0.05196426808834076,0.0363331229891628,0.8891393542289734
"[1024, 384]",2,0,8,canonical,0.09237966686487198,0.1813903379952535,0.8895187377929688
"[1024, 384]",4,0,8,canonical,0.15510064363479614,0.28726066899253055,0.8903219103813171
"[1024, 384]",8,0,8,canonical,0.2523497939109802,0.3748686709877802,0.8914504051208496
"[1024, 384]",16,0,8,canonical,0.4111385643482208,0.4589773189945845,0.8934765458106995
"[1024, 384]",1,2,8,canonical,3.43792135026888e-06,0.5805995639966568,0.900111973285675
"[1024, 384]",2,2,8,canonical,2.6538782549323514e-05,0.7011068680003518,0.9062359929084778
"[1024, 384]",4,2,8,canonical,0.0001066714248736389,0.8160825109953294,0.9158493876457214
"[1024, 384]",8,2,8,canonical,0.0011903307167813182,0.9327553959883517,0.9258329272270203
"[1024, 384]",16,2,8,canonical,0.007308165077120066,1.047342416990432,0.9392552971839905
"[1024, 384]",1,4,8,canonical,0.0,1.169557867993717,0.9001579284667969
"[1024, 384]",2,4,8,canonical,-2.7548909997676674e-07,1.3377366029890254,0.9061086177825928
"[1024, 384]",4,4,8,canonical,-1.9519016802860278e-07,1.5034541939967312,0.9156391024589539
"[1024, 384]",8,4,8,canonical,9.057211173058022e-06,1.6709188809909392,0.9261471033096313
"[1024, 384]",16,4,8,canonical,0.00037846664781682193,1.822214890999021,0.9399996995925903
"[1024, 384]",1,0,0,randomized,0.053747668862342834,0.018166999987442978,0.8890930414199829
"[1024, 384]",2,0,0,randomized,0.09408172965049744,0.12772637099260464,0.8893834948539734
"[1024, 384]",4,0,0,randomized,0.15828107297420502,0.23770396699546836,0.8904431462287903
"[1024, 384]",8,0,0,randomized,0.2582133114337921,0.34413040499202907,0.8915300369262695
"[1024, 384]",16,0,0,randomized,0.42096707224845886,0.45879824699659366,0.8923465013504028
"[1024, 384]",1,2,0,randomized,1.137158596975496e-05,0.636073335990659,0.8999485969543457
"[1024, 384]",2,2,0,randomized,8.0167330452241e-05,0.7450090229976922,0.9064651727676392
"[1024, 384]",4,2,0,randomized,0.0013675022637471557,0.8467291479901178,0.9156140089035034
"[1024, 384]",8,2,0,randomized,0.005118922796100378,0.9425248999905307,0.9255536794662476
"[1024, 384]",16,2,0,randomized,0.02591603808104992,1.035594160988694,0.9375486969947815
"[1024, 384]",1,4,0,randomized,1.7630365789500502e-07,1.1573925559932832,0.9001467823982239
"[1024, 384]",2,4,0,randomized,9.18296976237798e-08,1.2721635179914301,0.9060903787612915
"[1024, 384]",4,4,0,randomized,8.393177267862484e-06,1.3807213909894926,0.9156981706619263
"[1024, 384]",8,4,0,randomized,0.0002060781989712268,1.4888706799974898,0.9261694550514221
"[1024, 384]",16,4,0,randomized,0.005961651913821697,1.5993382649903651,0.9395083785057068
"[1024, 384]",1,0,8,randomized,0.05248824506998062,0.028171275000204332,0.889384925365448
"[1024, 384]",2,0,8,randomized,0.09175146371126175,0.13658727199072018,0.8894950151443481
"[1024, 384]",4,0,8,randomized,0.15473465621471405,0.2462334049923811,0.8906300067901611
"[1024, 384]",8,0,8,randomized,0.25273796916007996,0.35217121700407006,0.8920391201972961
"[1024, 384]",16,0,8,randomized,0.4121178686618805,0.45622434199322015,0.8938234448432922
"[1024, 384]",1,2,8,randomized,5.994324510538718e-06,0.5663292069948511,0.900098443031311
"[1024, 384]",2,2,8,randomized,1.634568616282195e-05,0.6572430789965438,0.9061564207077026
"[1024, 384]",4,2,8,randomized,0.00031786717590875924,0.7439689640013967,0.9156697392463684
"[1024, 384]",8,2,8,randomized,0.001436580321751535,0.8314765719987918,0.925894021987915
"[1024, 384]",16,2,8,randomized,0.00999931525439024,0.9550185589905595,0.9394046068191528
"[1024, 384]",1,4,8,randomized,-8.815182894750251e-08,1.0695903890009504,0.9001510739326477
"[1024, 384]",2,4,8,randomized,0.0,1.2174914310016902,0.9061141610145569
"[1024, 384]",4,4,8,randomized,2.927852449374768e-07,1.377953125993372,0.9156496524810791
"[1024, 384]",8,4,8,randomized,1.4278427443059627e-05,1.539702016991214,0.9261272549629211
"[1024, 384]",16,4,8,randomized,0.0009538836311548948,1.712203117000172,0.9398308992385864
"[1024, 384]",1,0,0,canonical,0.048378556966781616,0.02095454499067273,0.8880613446235657
"[1024, 384]",2,0,0,canonical,0.08579210937023163,0.11465722898719832,0.8886616230010986
"[1024, 384]",4,0,0,canonical,0.148161843419075,0.19862984398787376,0.8893393874168396
"[1024, 384]",8,0,0,canonical,0.2497807741165161,0.3132934989989735,0.890255331993103
"[1024, 384]",16,0,0,canonical,0.4164208173751831,0.42731448099948466,0.8920345902442932
"[1024, 384]",1,2,0,canonical,1.3603876141132787e-05,0.5364338159997715,0.8963802456855774
"[1024, 384]",2,2,0,canonical,0.00013426436635199934,0.6426311319955857,0.9022656679153442
"[1024, 384]",4,2,0,canonical,0.0007852197159081697,0.7574205949931638,0.9112261533737183
"[1024, 384]",8,2,0,canonical,0.004245432559400797,0.8670232979930006,0.9225596785545349
"[1024, 384]",16,2,0,canonical,0.03140169754624367,0.9922210439981427,0.9344881772994995
"[1024, 384]",1,4,0,canonical,0.0,1.1010001619870309,0.8963810205459595
"[1024, 384]",2,4,0,canonical,1.2240089972692658e-06,1.208365562997642,0.9025670289993286
"[1024, 384]",4,4,0,canonical,8.395933946303558e-06,1.3140841689892113,0.9113786220550537
"[1024, 384]",8,4,0,canonical,0.00046595543972216547,1.4115836349956226,0.9233776926994324
"[1024, 384]",16,4,0,canonical,0.010214991867542267,1.5103160759899765,0.9372866749763489
"[1024, 384]",1,0,8,canonical,0.0471348911523819,0.022556003998033702,0.887913167476654
"[1024, 384]",2,0,8,canonical,0.08371185511350632,0.11026693400344811,0.888547956943512
"[1024, 384]",4,0,8,canonical,0.1446746289730072,0.21115632099099457,0.8893572688102722
"[1024, 384]",8,0,8,canonical,0.24393942952156067,0.33256051799980924,0.890316367149353
"[1024, 384]",16,0,8,canonical,0.406238853931427,0.4468147779989522,0.8923653364181519
"[1024, 384]",1,2,8,canonical,2.085927690131939e-06,0.5583106830017641,0.8963247537612915
"[1024, 384]",2,2,8,canonical,3.229500725865364e-05,0.6747505840030499,0.9024421572685242
"[1024, 384]",4,2,8,canonical,0.00015472507220692933,0.7878309179941425,0.9114009737968445
"[1024, 384]",8,2,8,canonical,0.0009042444871738553,0.8923293359985109,0.9231715798377991
"[1024, 384]",16,2,8,canonical,0.006650786381214857,0.9976657420047559,0.9376009702682495
"[1024, 384]",1,4,8,canonical,1.8138501900466508e-07,1.1096568670036504,0.8963562846183777
"[1024, 384]",2,4,8,canonical,-3.766181464470719e-07,1.2636660989956,0.902570366859436
"[1024, 384]",4,4,8,canonical,0.0,1.4290806019998854,0.9113290905952454
"[1024, 384]",8,4,8,canonical,3.4993133795069298e-06,1.5531342329923064,0.9232192039489746
"[1024, 384]",16,4,8,canonical,0.0003534357820171863,1.660740313003771,0.9383106231689453
"[1024, 384]",1,0,0,randomized,0.048869114369153976,0.021648231995641254,0.8879263401031494
"[1024, 384]",2,0,0,randomized,0.08561632037162781,0.1344882759876782,0.8888921737670898
"[1024, 384]",4,0,0,randomized,0.14805810153484344,0.3245829369989224,0.8886520266532898
"[1024, 384]",8,0,0,randomized,0.249410942196846,0.4346182669978589,0.889461874961853
"[1024, 384]",16,0,0,randomized,0.41539379954338074,0.5388870339957066,0.8905916213989258
"[1024, 384]",1,2,0,randomized,2.6663597964216024e-05,0.6323933189996751,0.8963291645050049
"[1024, 384]",2,2,0,randomized,0.00019188695296179503,0.7244102359982207,0.9022350311279297
"[1024, 384]",4,2,0,randomized,0.0012447971384972334,0.8074044789973414,0.9103971719741821
"[1024, 384]",8,2,0,randomized,0.00618263054639101,0.8962645439896733,0.9230172038078308
"[1024, 384]",16,2,0,randomized,0.03045043721795082,1.028686152989394,0.9345897436141968
"[1024, 384]",1,4,0,randomized,-1.8138501900466508e-07,1.1486160129861673,0.8963518738746643
"[1024, 384]",2,4,0,randomized,0.0,1.255166360992007,0.9025216698646545
"[1024, 384]",4,4,0,randomized,8.395933946303558e-06,1.3762662429944612,0.9112942814826965
"[1024, 384]",8,4,0,randomized,0.00020613142987713218,1.5062559679936385,0.9235179424285889
"[1024, 384]",16,4,0,randomized,0.008396031334996223,1.6299626319960225,0.9368129968643188
"[1024, 384]",1,0,8,randomized,0.04803438112139702,0.030453943007159978,0.8880891799926758
"[1024, 384]",2,0,8,randomized,0.08384640514850616,0.14579682699695695,0.8887317180633545
"[1024, 384]",4,0,8,randomized,0.14469201862812042,0.2593313880061032,0.8892571926116943
"[1024, 384]",8,0,8,randomized,0.24445591866970062,0.36913570000615437,0.8900559544563293
"[1024, 384]",16,0,8,randomized,0.4070577621459961,0.4676498110056855,0.8918031454086304
"[1024, 384]",1,2,8,randomized,4.353240456111962e-06,0.5581954170047538,0.8963889479637146
"[1024, 384]",2,2,8,randomized,6.298938387772068e-05,0.6524233520030975,0.9025524258613586
"[1024, 384]",4,2,8,randomized,0.00039061083225533366,0.774132254999131,0.9109813570976257
"[1024, 384]",8,2,8,randomized,0.0014677433064207435,0.884045878003235,0.9229775667190552
"[1024, 384]",16,2,8,randomized,0.009523075073957443,0.9952137520012911,0.9371514320373535
"[1024, 384]",1,4,8,randomized,0.0,1.1085051929985639,0.8963572382926941
"[1024, 384]",2,4,8,randomized,-4.7077267595341254e-07,1.2518083549948642,0.902618944644928
"[1024, 384]",4,4,8,randomized,5.997095513521344e-07,1.410457463003695,0.9113242030143738
"[1024, 384]",8,4,8,randomized,1.5200143025140278e-05,1.557489508006256,0.9232836365699768
"[1024, 384]",16,4,8,randomized,0.0005980741698294878,1.7142522140056826,0.9384899735450745
"[384, 1024]",1,0,0,canonical,0.13657155632972717,0.03225445799762383,0.8962756991386414
"[384, 1024]",2,0,0,canonical,0.18186381459236145,0.1842000479955459,0.8965824842453003
"[384, 1024]",4,0,0,canonical,0.23112589120864868,0.3053532189951511,0.8971880674362183
"[384, 1024]",8,0,0,canonical,0.31673070788383484,0.41613772200071253,0.8980171084403992
"[384, 1024]",16,0,0,canonical,0.4688146412372589,0.5322222639952088,0.8989527225494385
"[384, 1024]",1,2,0,canonical,3.920052620287606e-07,0.6243872400082182,0.9141154885292053
"[384, 1024]",2,2,0,canonical,5.445427814265713e-05,0.7171127290057484,0.9211611151695251
"[384, 1024]",4,2,0,canonical,0.0006209751591086388,0.8119819889980135,0.9291902184486389
"[384, 1024]",8,2,0,canonical,0.0036597885191440582,0.9359135230042739,0.9386426210403442
"[384, 1024]",16,2,0,canonical,0.01991751417517662,1.0529554170061601,0.9495159983634949
"[384, 1024]",1,4,0,canonical,6.533421270660256e-08,1.1929949220066192,0.9140936136245728
"[384, 1024]",2,4,0,canonical,-8.848820129969681e-07,1.312549902999308,0.9211987257003784
"[384, 1024]",4,4,0,canonical,4.125608484173426e-06,1.428185590004432,0.9290356636047363
"[384, 1024]",8,4,0,canonical,0.00013475831656251103,1.5460254649951821,0.9389416575431824
"[384, 1024]",16,4,0,canonical,0.004858565516769886,1.683656046006945,0.9510583281517029
"[384, 1024]",1,0,8,canonical,0.13506339490413666,0.028949312996701337,0.8965103626251221
"[384, 1024]",2,0,8,canonical,0.1798206865787506,0.13809158200456295,0.8968489766120911
"[384, 1024]",4,0,8,canonical,0.22816698253154755,0.25780344899976626,0.8974224925041199
"[384, 1024]",8,0,8,canonical,0.31161218881607056,0.37301655000192113,0.8984996676445007
"[384, 1024]",16,0,8,canonical,0.4604513645172119,0.4858638970035827,0.8998229503631592
"[384, 1024]",1,2,8,canonical,-2.6133685082641023e-07,0.6019067629968049,0.9141157865524292
"[384, 1024]",2,2,8,canonical,2.402794962108601e-05,0.7223287560045719,0.9212157726287842
"[384, 1024]",4,2,8,canonical,0.00017377347103320062,0.841414544993313,0.9288125038146973
"[384, 1024]",8,2,8,canonical,0.0009803591528907418,0.9623093370028073,0.9387750625610352
"[384, 1024]",16,2,8,canonical,0.006472948007285595,1.1567785710067255,0.9510076642036438
"[384, 1024]",1,4,8,canonical,6.533421270660256e-08,1.2713380019995384,0.9140936136245728
"[384, 1024]",2,4,8,canonical,6.80678482467556e-08,1.42308520199731,0.9211997389793396
"[384, 1024]",4,4,8,canonical,-7.113117561630133e-08,1.5763766799937002,0.9290728569030762
"[384, 1024]",8,4,8,canonical,1.1841008927149232e-05,1.7675366070034215,0.9389351010322571
"[384, 1024]",16,4,8,canonical,0.000731645617634058,1.9412258539960021,0.9517361521720886
"[384, 1024]",1,0,0,randomized,0.137510284781456,0.027890316006960347,0.8958640694618225
"[384, 1024]",2,0,0,randomized,0.18219530582427979,0.19312854600138962,0.896854817867279
"[384, 1024]",4,0,0,randomized,0.23149976134300232,0.3150109620037256,0.8974501490592957
"[384, 1024]",8,0,0,randomized,0.31701382994651794,0.43583945199497975,0.8985379338264465
"[384, 1024]",16,0,0,randomized,0.46860653162002563,0.5471311129949754,0.8998118042945862
"[384, 1024]",1,2,0,randomized,-5.226737016528205e-07,0.659279059007531,0.9141378998756409
"[384, 1024]",2,2,0,randomized,6.207787373568863e-05,0.7681742520071566,0.9212487936019897
"[384, 1024]",4,2,0,randomized,0.0005398856592364609,0.8627643490035553,0.9286816120147705
"[384, 1024]",8,2,0,randomized,0.003589506261050701,0.9375637409975752,0.9390573501586914
"[384, 1024]",16,2,0,randomized,0.022206498309969902,1.0605076899955748,0.9496851563453674
"[384, 1024]",1,4,0,randomized,6.533421270660256e-08,1.2041252490016632,0.9140936136245728
"[384, 1024]",2,4,0,randomized,-4.084070894805336e-07,1.320653297007084,0.9212014675140381
"[384, 1024]",4,4,0,randomized,3.6988212741562165e-06,1.4442589120008051,0.9290408492088318
"[384, 1024]",8,4,0,randomized,0.0002989281783811748,1.575567977008177,0.9391919374465942
"[384, 1024]",16,4,0,randomized,0.007050247397273779,1.7469752260076348,0.9507479667663574
"[384, 1024]",1,0,8,randomized,0.13525272905826569,0.04908040699956473,0.8964005708694458
"[384, 1024]",2,0,8,randomized,0.17946428060531616,0.21097276599903125,0.8968101739883423
"[384, 1024]",4,0,8,randomized,0.22823625802993774,0.34294252199470066,0.8975198268890381
"[384, 1024]",8,0,8,randomized,0.31211408972740173,0.4663799419940915,0.8988769054412842
"[384, 1024]",16,0,8,randomized,0.4607701599597931,0.5755558499949984,0.9000535011291504
"[384, 1024]",1,2,8,randomized,-4.573394676299358e-07,0.702751389995683,0.9141188859939575
"[384, 1024]",2,2,8,randomized,1.075472027878277e-05,0.8459914109989768,0.9211909770965576
"[384, 1024]",4,2,8,randomized,0.00022100456408225,0.9688306399912108,0.9289819002151489
"[384, 1024]",8,2,8,randomized,0.0020646899938583374,1.081804937988636,0.9389479756355286
"[384, 1024]",16,2,8,randomized,0.0076875039376318455,1.1996893739997176,0.9510785937309265
"[384, 1024]",1,4,8,randomized,6.533421270660256e-08,1.3167753429879667,0.9140939116477966
"[384, 1024]",2,4,8,randomized,1.361356964935112e-07,1.491291721991729,0.9212048649787903
"[384, 1024]",4,4,8,randomized,7.824429530955967e-07,1.6806232429953525,0.9290710091590881
"[384, 1024]",8,4,8,randomized,3.155056037940085e-05,1.858718723000493,0.9390525817871094
"[384, 1024]",16,4,8,randomized,0.0003798698598984629,2.0386120909970487,0.9516202807426453
"[1152, 384]",1,0,0,canonical,0.13910849392414093,0.027841271003126167,0.5080422163009644
"[1152, 384]",2,0,0,canonical,0.2635648250579834,0.15817051100020763,0.5102375149726868
"[1152, 384]",4,0,0,canonical,0.4591313302516937,0.2878311630047392,0.5108791589736938
"[1152, 384]",8,0,0,canonical,0.7938999533653259,0.4032621630030917,0.513287365436554
"[1152, 384]",16,0,0,canonical,1.3958501815795898,0.5196862290031277,0.5166643261909485
"[1152, 384]",1,2,0,canonical,3.4385409435344627e-06,0.9016205039952183,0.5516320466995239
"[1152, 384]",2,2,0,canonical,1.9544331735232845e-05,1.2131621260050451,0.5705999135971069
"[1152, 384]",4,2,0,canonical,6.060904706828296e-05,1.4014882119954564,0.6115274429321289
"[1152, 384]",8,2,0,canonical,0.0015949960798025131,1.5803988069965271,0.6641491651535034
"[1152, 384]",16,2,0,canonical,0.028942402452230453,1.7373345359956147,0.7280047535896301
"[1152, 384]",1,4,0,canonical,0.0,1.971485918998951,0.5523677468299866
"[1152, 384]",2,4,0,canonical,-5.170458052816684e-07,2.1447048080008244,0.5719352960586548
"[1152, 384]",4,4,0,canonical,-2.997479953137372e-07,2.3462336219963618,0.6116799712181091
"[1152, 384]",8,4,0,canonical,3.7870431697228923e-05,2.648493561995565,0.6630813479423523
"[1152, 384]",16,4,0,canonical,0.00505027687177062,2.898691141002928,0.73642897605896
"[1152, 384]",1,0,8,canonical,0.13321632146835327,0.0773865400115028,0.5096232891082764
"[1152, 384]",2,0,8,canonical,0.2555992305278778,0.2632878100121161,0.5115659236907959
"[1152, 384]",4,0,8,canonical,0.4473770260810852,0.4159687979990849,0.5128656029701233
"[1152, 384]",8,0,8,canonical,0.776025116443634,0.5629021240019938,0.5146843194961548
"[1152, 384]",16,0,8,canonical,1.3671941757202148,0.7236008580075577,0.5196352601051331
"[1152, 384]",1,2,8,canonical,7.434683197971026e-07,0.9071228560060263,0.5523403286933899
"[1152, 384]",2,2,8,canonical,3.102274774846592e-07,1.0427567550068488,0.572250485420227
"[1152, 384]",4,2,8,canonical,2.3380343918688595e-06,1.1850554190023104,0.6117919087409973
"[1152, 384]",8,2,8,canonical,0.0001373542909277603,1.3170744280068902,0.6644816398620605
"[1152, 384]",16,2,8,canonical,0.003988739103078842,1.4468777520087315,0.7368927597999573
"[1152, 384]",1,4,8,canonical,9.293353997463782e-08,1.6609469640097814,0.5523675680160522
"[1152, 384]",2,4,8,canonical,-1.0340916389850463e-07,1.8414984960108995,0.5719276070594788
"[1152, 384]",4,4,8,canonical,0.0,2.034519189997809,0.6117759346961975
"[1152, 384]",8,4,8,canonical,1.4793137381730048e-07,2.2002732820110396,0.6633670330047607
"[1152, 384]",16,4,8,canonical,0.00024740819935686886,2.374832403002074,0.738795280456543
"[1152, 384]",1,0,0,randomized,0.1384882628917694,0.024290396002470516,0.5089733600616455
"[1152, 384]",2,0,0,randomized,0.26172754168510437,0.14955598500091583,0.5101295113563538
"[1152, 384]",4,0,0,randomized,0.4560939371585846,0.27651554900512565,0.5115510821342468
"[1152, 384]",8,0,0,randomized,0.7893016338348389,0.398154278009315,0.513140857219696
"[1152, 384]",16,0,0,randomized,1.3894989490509033,0.5308313360001193,0.5116161108016968
"[1152, 384]",1,2,0,randomized,4.6466769276776176e-07,0.6610092280025128,0.5522188544273376
"[1152, 384]",2,2,0,randomized,3.722729843502748e-06,0.7994954510068055,0.5712659955024719
"[1152, 384]",4,2,0,randomized,0.00012601405614987016,0.9359609130042372,0.6131528615951538
"[1152, 384]",8,2,0,randomized,0.0012680677464231849,1.078186494007241,0.6615473628044128
"[1152, 384]",16,2,0,randomized,0.040274154394865036,1.2111649380094605,0.7235894799232483
"[1152, 384]",1,4,0,randomized,9.293353997463782e-08,1.3394899389968487,0.5524119138717651
"[1152, 384]",2,4,0,randomized,-2.0681832779700926e-07,1.461657481995644,0.5718966126441956
"[1152, 384]",4,4,0,randomized,-1.1989919812549488e-07,1.595491915999446,0.6115769743919373
"[1152, 384]",8,4,0,randomized,8.580020221415907e-06,1.7175676900078543,0.6631936430931091
"[1152, 384]",16,4,0,randomized,0.011582923121750355,1.8508542360068532,0.7303696274757385
"[1152, 384]",1,0,8,randomized,0.13650180399417877,0.029343126007006504,0.5123618245124817
"[1152, 384]",2,0,8,randomized,0.2586846351623535,0.15635524000390433,0.5140262246131897
"[1152, 384]",4,0,8,randomized,0.4480683505535126,0.2872599840047769,0.5119853615760803
"[1152, 384]",8,0,8,randomized,0.7759594321250916,0.4098357660113834,0.5117464065551758
"[1152, 384]",16,0,8,randomized,1.3664178848266602,0.5382887370069511,0.5158933401107788
"[1152, 384]",1,2,8,randomized,4.6466769276776176e-07,0.6587310670001898,0.5524163842201233
"[1152, 384]",2,2,8,randomized,-2.0681832779700926e-07,0.7784012930060271,0.5721707344055176
"[1152, 384]",4,2,8,randomized,2.517883331165649e-06,0.9037900310067926,0.6116214394569397
"[1152, 384]",8,2,8,randomized,0.00014001704403199255,1.0413755980116548,0.6639783978462219
"[1152, 384]",16,2,8,randomized,0.0030751710291951895,1.1672532520024106,0.7356229424476624
"[1152, 384]",1,4,8,randomized,9.293353997463782e-08,1.2899315860122442,0.552367627620697
"[1152, 384]",2,4,8,randomized,0.0,1.463537137999083,0.5719276070594788
"[1152, 384]",4,4,8,randomized,-1.7984881139909703e-07,1.6300876270106528,0.6117659211158752
"[1152, 384]",8,4,8,randomized,2.2189706783137808e-07,1.808909247003612,0.6635833382606506
"[1152, 384]",16,4,8,randomized,0.00012835909728892148,1.9693164839991368,0.738538920879364
"[384, 384]",1,0,0,canonical,0.15474866330623627,0.011621033001574688,0.539584219455719
"[384, 384]",2,0,0,canonical,0.3328690230846405,0.0741699649952352,0.5393965244293213
"[384, 384]",4,0,0,canonical,0.5300852060317993,0.12290414600283839,0.5406891703605652
"[384, 384]",8,0,0,canonical,0.8198297023773193,0.1819586750061717,0.542888879776001
"[384, 384]",16,0,0,canonical,1.3407940864562988,0.24230736900062766,0.5456765294075012
"[384, 384]",1,2,0,canonical,2.811976003158634e-07,0.3036073760013096,0.5760435461997986
"[384, 384]",2,2,0,canonical,-3.2612766176498553e-07,0.36644964199513197,0.6090590953826904
"[384, 384]",4,2,0,canonical,9.39358287723735e-05,0.425152170995716,0.6454418897628784
"[384, 384]",8,2,0,canonical,0.0019458169117569923,0.4804001849988708,0.6830915808677673
"[384, 384]",16,2,0,canonical,0.02762294001877308,0.5365750920027494,0.7491576671600342
"[384, 384]",1,4,0,canonical,9.37325381755727e-08,0.6026474219979718,0.5758852362632751
"[384, 384]",2,4,0,canonical,0.0,0.6623837660008576,0.6088008880615234
"[384, 384]",4,4,0,canonical,-1.8812248470112536e-07,0.7510809460072778,0.6447504162788391
"[384, 384]",8,4,0,canonical,2.8807517082896084e-05,0.8316120950039476,0.6858493685722351
"[384, 384]",16,4,0,canonical,0.0045621381141245365,0.9105923269962659,0.7553521990776062
"[384, 384]",1,0,8,canonical,0.1514335423707962,0.012489745000493713,0.5386385321617126
"[384, 384]",2,0,8,canonical,0.32697057723999023,0.07009560900041834,0.538180410861969
"[384, 384]",4,0,8,canonical,0.5204352736473083,0.13159379801072646,0.5410528182983398
"[384, 384]",8,0,8,canonical,0.8051226139068604,0.19299596099881455,0.5434247851371765
"[384, 384]",16,0,8,canonical,1.3176895380020142,0.2613395509979455,0.5470154285430908
"[384, 384]",1,2,8,canonical,2.811976003158634e-07,0.3212648350017844,0.5759830474853516
"[384, 384]",2,2,8,canonical,1.0870921585137694e-07,0.37800422401051037,0.6089855432510376
"[384, 384]",4,2,8,canonical,2.6964222342940047e-05,0.5295774300029734,0.6448981165885925
"[384, 384]",8,2,8,canonical,0.0005043186247348785,0.5868711840012111,0.6866229176521301
"[384, 384]",16,2,8,canonical,0.01057699229568243,0.6473671770072542,0.7536081671714783
"[384, 384]",1,4,8,canonical,0.0,0.7093362550076563,0.5758852362632751
"[384, 384]",2,4,8,canonical,0.0,0.8164754489989718,0.6088007092475891
"[384, 384]",4,4,8,canonical,-6.270749253189933e-08,0.9420094710076228,0.6446666717529297
"[384, 384]",8,4,8,canonical,2.319566419828334e-06,1.0865888080006698,0.686195433139801
"[384, 384]",16,4,8,canonical,0.0008816653280518949,1.1892389910062775,0.7568109631538391
"[384, 384]",1,0,0,randomized,0.15243113040924072,0.018295688001671806,0.5447824001312256
"[384, 384]",2,0,0,randomized,0.33055102825164795,0.09455935799633153,0.5442602634429932
"[384, 384]",4,0,0,randomized,0.5287595987319946,0.19597209499625023,0.5444694757461548
"[384, 384]",8,0,0,randomized,0.8175882697105408,0.27359200299542863,0.5445035696029663
"[384, 384]",16,0,0,randomized,1.3374348878860474,0.35956435099069495,0.544530987739563
"[384, 384]",1,2,0,randomized,0.0,0.44596536399330944,0.5762597322463989
