seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,approx_local,approx_medium,approx_distant,direct_local,direct_medium,direct_distant
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.6585795283317566,0.2985275983810425,0.007057339884340763,0.6080065369606018,0.3137012720108032,0.011547524482011795
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.40655457973480225,0.4840831756591797,0.09699487686157227,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.40683430433273315,0.483588308095932,0.09731868654489517,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.40741679072380066,0.482576459646225,0.09744387865066528,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.4065551459789276,0.4838482141494751,0.0973212867975235,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.4069305658340454,0.483657568693161,0.09743216633796692,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.40922489762306213,0.4866259694099426,0.09507963061332703,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.4087706208229065,0.4866380989551544,0.09426126629114151,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.4094560444355011,0.48773887753486633,0.09411319345235825,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.40941882133483887,0.48867446184158325,0.09315015375614166,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.4111078083515167,0.48502466082572937,0.09426970034837723,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.40927502512931824,0.48657599091529846,0.09509525448083878,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.40808647871017456,0.4872257113456726,0.094345323741436,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.4111112654209137,0.4857453405857086,0.09440738707780838,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.40680840611457825,0.4895154535770416,0.09479865431785583,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.41459915041923523,0.48252832889556885,0.09333453327417374,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.40717488527297974,0.48261162638664246,0.09742484241724014,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.40630829334259033,0.48348599672317505,0.09722632169723511,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.4066382348537445,0.4831879436969757,0.09738405793905258,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.4062400460243225,0.48401233553886414,0.09704805165529251,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.4067510962486267,0.4836554527282715,0.09730974584817886,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.4093814790248871,0.48647916316986084,0.09509019553661346,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.4084475338459015,0.4869065284729004,0.0943189412355423,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.41080376505851746,0.4865665137767792,0.09393520653247833,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,8,canonical,0.4083729088306427,0.48728251457214355,0.09534026682376862,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,8,canonical,0.4121069312095642,0.48373082280158997,0.0940629094839096,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,8,canonical,0.40927502512931824,0.48657599091529846,0.09509525448083878,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,8,canonical,0.408092200756073,0.4872225224971771,0.09434347599744797,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,8,canonical,0.41117438673973083,0.4857701361179352,0.0943252369761467,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,8,canonical,0.4075509011745453,0.4888906180858612,0.09435416758060455,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,8,canonical,0.40650954842567444,0.48893576860427856,0.09340784698724747,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,0,randomized,0.40576601028442383,0.4845942556858063,0.0978325828909874,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,0,randomized,0.4061683118343353,0.48574134707450867,0.09752899408340454,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,0,randomized,0.4073437452316284,0.48497331142425537,0.09754279255867004,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,0,randomized,0.4080497920513153,0.48322272300720215,0.09780269116163254,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,0,randomized,0.4068513512611389,0.4848048686981201,0.09755168855190277,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,0,randomized,0.4094681739807129,0.48658424615859985,0.09494941681623459,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,0,randomized,0.4082765281200409,0.4870283007621765,0.09430649876594543,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,0,randomized,0.4107801616191864,0.4870726764202118,0.09368030726909637,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,0,randomized,0.4080951511859894,0.4889720380306244,0.09399385005235672,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,0,randomized,0.41221681237220764,0.4844055473804474,0.09531126916408539,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,0,randomized,0.40927472710609436,0.4865759313106537,0.0950956717133522,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,0,randomized,0.40809303522109985,0.48722121119499207,0.09434390068054199,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,0,randomized,0.4110434353351593,0.48579105734825134,0.09440222382545471,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,0,randomized,0.4078739881515503,0.48870933055877686,0.09432262182235718,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,0,randomized,0.40968820452690125,0.4859984219074249,0.09469055384397507,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0,8,randomized,0.40410158038139343,0.4833095073699951,0.10001876950263977,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0,8,randomized,0.40786924958229065,0.4788101613521576,0.10021156072616577,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0,8,randomized,0.40816381573677063,0.48149585723876953,0.09767702221870422,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0,8,randomized,0.41091692447662354,0.4800543189048767,0.09740260988473892,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0,8,randomized,0.40745317935943604,0.48303401470184326,0.09785090386867523,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,2,8,randomized,0.40925899147987366,0.486562043428421,0.09510346502065659,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,2,8,randomized,0.40828946232795715,0.4868192970752716,0.09450417011976242,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,2,8,randomized,0.41014906764030457,0.48684054613113403,0.0940558984875679,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,2,8,randomized,0.40984126925468445,0.486741840839386,0.09439924359321594,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,2,8,randomized,0.4081149995326996,0.4869297742843628,0.09546785056591034,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,4,8,randomized,0.40927478671073914,0.4865759611129761,0.0950956866145134,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,4,8,randomized,0.4080924987792969,0.4872224032878876,0.09434346109628677,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,4,8,randomized,0.41107678413391113,0.48582613468170166,0.0943688154220581,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,4,8,randomized,0.40770667791366577,0.48887285590171814,0.09428586810827255,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,4,8,randomized,0.40815719962120056,0.4886031448841095,0.09210947901010513,0.4068857431411743,0.48395347595214844,0.09676710516214371
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0,0,canonical,0.3247193694114685,0.46090811491012573,0.20286893844604492,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0,0,canonical,0.32501932978630066,0.4610353112220764,0.20259948074817657,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0,0,canonical,0.3246869146823883,0.46143466234207153,0.2024383544921875,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0,0,canonical,0.3247542381286621,0.46143943071365356,0.20253092050552368,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0,0,canonical,0.32472461462020874,0.4617328345775604,0.20257830619812012,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,2,0,canonical,0.32448938488960266,0.46591392159461975,0.20113515853881836,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,2,0,canonical,0.3287797272205353,0.4644700884819031,0.1985948532819748,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,2,0,canonical,0.3259432911872864,0.46411556005477905,0.20208780467510223,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,2,0,canonical,0.32872745394706726,0.4660710096359253,0.1970635950565338,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,2,0,canonical,0.32775241136550903,0.46814027428627014,0.196048766374588,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,4,0,canonical,0.3244550824165344,0.4659745395183563,0.20113308727741241,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,4,0,canonical,0.3282800614833832,0.4646868407726288,0.1988319456577301,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,4,0,canonical,0.32689806818962097,0.4633304178714752,0.20206382870674133,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,4,0,canonical,0.3308160603046417,0.4642742872238159,0.19720228016376495,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,4,0,canonical,0.3265148401260376,0.4665911793708801,0.19899122416973114,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0,8,canonical,0.3252563774585724,0.46043872833251953,0.202672079205513,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0,8,canonical,0.3248520791530609,0.4613988399505615,0.2024528831243515,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0,8,canonical,0.3262130618095398,0.4596221446990967,0.2027086764574051,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0,8,canonical,0.3251609206199646,0.4607195556163788,0.20267120003700256,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0,8,canonical,0.3249860405921936,0.46120718121528625,0.20277152955532074,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,2,8,canonical,0.3245205283164978,0.4658472537994385,0.2011774778366089,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,2,8,canonical,0.328297883272171,0.4646417200565338,0.19885779917240143,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,2,8,canonical,0.32658660411834717,0.46341949701309204,0.20233279466629028,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,2,8,canonical,0.3293149471282959,0.46549028158187866,0.19717338681221008,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,2,8,canonical,0.3300497531890869,0.46388110518455505,0.19767656922340393,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,4,8,canonical,0.32445505261421204,0.4659745395183563,0.20113308727741241,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,4,8,canonical,0.3282761871814728,0.46468836069107056,0.19883419573307037,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,4,8,canonical,0.3267285227775574,0.4633745849132538,0.2021530568599701,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,4,8,canonical,0.33068564534187317,0.46425825357437134,0.19732211530208588,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,4,8,canonical,0.3247241973876953,0.46722251176834106,0.20034542679786682,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0,0,randomized,0.327484130859375,0.46101728081703186,0.20071370899677277,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0,0,randomized,0.3251570761203766,0.4620016813278198,0.2009817659854889,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0,0,randomized,0.3285408616065979,0.45757561922073364,0.20262204110622406,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0,0,randomized,0.3242824077606201,0.46313363313674927,0.2019852250814438,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0,0,randomized,0.3255143165588379,0.4619137644767761,0.2008599489927292,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,2,0,randomized,0.32453271746635437,0.46579068899154663,0.20125412940979004,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,2,0,randomized,0.328021377325058,0.4652511477470398,0.19843865931034088,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,2,0,randomized,0.32646262645721436,0.46325138211250305,0.20258229970932007,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,2,0,randomized,0.3292548358440399,0.4632616937160492,0.19878269731998444,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,2,0,randomized,0.327932745218277,0.46476373076438904,0.20040163397789001,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,4,0,randomized,0.3244550824165344,0.4659745395183563,0.2011331021785736,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,4,0,randomized,0.328281044960022,0.46469494700431824,0.19882149994373322,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,4,0,randomized,0.3266758322715759,0.4633215069770813,0.20221757888793945,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,4,0,randomized,0.33067724108695984,0.46364495158195496,0.19746439158916473,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,4,0,randomized,0.32605621218681335,0.4667910635471344,0.20017796754837036,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0,8,randomized,0.326571524143219,0.4605325162410736,0.2016608566045761,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0,8,randomized,0.32519805431365967,0.46221280097961426,0.20148274302482605,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0,8,randomized,0.32243016362190247,0.46442288160324097,0.2015049308538437,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0,8,randomized,0.324691504240036,0.46157604455947876,0.20218433439731598,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0,8,randomized,0.3231910169124603,0.4628083407878876,0.20302434265613556,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,2,8,randomized,0.32440003752708435,0.46586161851882935,0.2013009637594223,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,2,8,randomized,0.32814332842826843,0.4646424949169159,0.19894298911094666,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,2,8,randomized,0.3258991837501526,0.46333903074264526,0.20286758244037628,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,2,8,randomized,0.3258384168148041,0.46773818135261536,0.19862481951713562,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,2,8,randomized,0.3299727737903595,0.46376022696495056,0.19825129210948944,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,4,8,randomized,0.3244550824165344,0.4659745395183563,0.2011331021785736,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,4,8,randomized,0.3282786011695862,0.4646875560283661,0.19883283972740173,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,4,8,randomized,0.32671400904655457,0.4633491635322571,0.20219768583774567,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,4,8,randomized,0.330438494682312,0.4645542800426483,0.19729138910770416,0.32451868057250977,0.4612630009651184,0.20316843688488007
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,4,8,randomized,0.32660141587257385,0.4664793014526367,0.19950740039348602,0.32451868057250977,0.4612630009651184,0.20316843688488007
