seed,update,momentum_cosine_mean,momentum_rel_l2_mean,k5_cosine_mean,k5_rel_l2_mean,effective_bits_per_value
1,128,0.8633352418740591,0.5163594573736191,0.40491249958674114,1.0815825581550598,4.488208912037037
1,512,0.6605877121289571,0.8245726982752483,0.31634350021680196,1.1434176961580913,4.488208912037037
1,1024,0.5246772070725759,0.9570542891820272,0.23399144560098648,1.2111963510513306,4.488208912037037
1,2048,0.4249872555335363,1.0787301202615103,0.1844875684628884,1.2536232074101765,4.488208912037037
1,4096,0.3759305154283841,1.1236475467681886,0.15913203333814938,1.2751634120941162,4.488208912037037
