seed,update,parameter_id,shape,rank,correction_bytes,correction_bits_per_value,total_bits_per_value,momentum_cosine,momentum_rel_l2,k5_cosine,k5_rel_l2,m_dot,m_a2,m_b2,m_d2,k_dot,k_a2,k_b2,k_d2,energy_r1,energy_r2,energy_r4,energy_r8,momentum_cosine_closure,k5_cosine_closure,momentum_rel_l2_closure
1,2048,19,"(384, 1024)",8,22528,0.016975308641975308,3.5055700231481484,0.6199930310249329,0.9513715505599976,0.3613683581352234,1.119041085243225,0.14973263442516327,0.20855045318603516,0.27967527508735657,0.18876048922538757,116.66226196289062,329.388916015625,316.4141540527344,412.4785461425781,0.06798461824655533,0.1103653535246849,0.15783916413784027,0.22806207835674286,0.21691251386886273,0.020842750904075367,0.09658185111290346
1,2048,20,"(1152, 384)",0,0,0.0,3.488594714506173,0.41120967268943787,1.1447877883911133,0.14461609721183777,1.2861995697021484,0.037762027233839035,0.08319936692714691,0.10136029124259949,0.10903561860322952,46.31920623779297,331.45074462890625,309.5091552734375,548.321533203125,0.45277586579322815,0.5035359263420105,0.5674014687538147,0.653259813785553,0.0,0.0,0.0
1,2048,20,"(1152, 384)",1,3072,0.0023148148148148147,3.4909095293209877,0.6795634627342224,0.8485236167907715,0.14669504761695862,1.284896969795227,0.06228259950876236,0.08287204802036285,0.10136029124259949,0.059667155146598816,46.96516799926758,331.16937255859375,309.5091552734375,546.7481689453125,0.45277586579322815,0.5035359263420105,0.5674014687538147,0.653259813785553,0.4557713970447738,0.002430429656607305,0.2587939656630265
1,2048,20,"(1152, 384)",2,6144,0.004629629629629629,3.4932243441358026,0.7126335501670837,0.7966492772102356,0.1488400250673294,1.2823550701141357,0.06626147031784058,0.0852951779961586,0.10136029124259949,0.054132528603076935,47.723716735839844,332.1685791015625,309.5091552734375,546.2302856445312,0.45277586579322815,0.5035359263420105,0.5674014687538147,0.653259813785553,0.5119375497462231,0.004938049268548959,0.30410746403064987
1,2048,20,"(1152, 384)",4,12288,0.009259259259259259,3.497853973765432,0.7528467178344727,0.7318651676177979,0.1520879864692688,1.2797001600265503,0.0711272731423378,0.08806320279836655,0.10136029124259949,0.04716895520687103,48.78172302246094,332.3948059082031,309.5091552734375,544.340576171875,0.45277586579322815,0.5035359263420105,0.5674014687538147,0.653259813785553,0.5802354918185257,0.008735129610314236,0.36069796075798255
1,2048,20,"(1152, 384)",8,24576,0.018518518518518517,3.5071132330246915,0.8051947951316833,0.6420325040817261,0.15902723371982574,1.2742228507995605,0.07763634622097015,0.09171979129314423,0.10136029124259949,0.037807390093803406,51.027000427246094,332.649169921875,309.5091552734375,540.1043701171875,0.45277586579322815,0.5035359263420105,0.5674014687538147,0.653259813785553,0.6691433336581205,0.01684756570823256,0.4391689790960824
1,2048,21,"(384, 384)",0,0,0.0,3.488594714506173,0.5653527975082397,0.9169992804527283,0.18517817556858063,1.244336724281311,0.1516059786081314,0.27760374546051025,0.25904202461242676,0.2334337830543518,53.717247009277344,305.8345642089844,275.1456298828125,473.5456848144531,0.3436262309551239,0.4590604305267334,0.522007167339325,0.6004506945610046,0.0,0.0,0.0
1,2048,21,"(384, 384)",1,1536,0.0011574074074074073,3.4897521219135803,0.6947922706604004,0.7951412200927734,0.18743915855884552,1.2416532039642334,0.17408159375190735,0.24234142899513245,0.25904202461242676,0.15322023630142212,54.462989807128906,306.845947265625,275.1456298828125,473.06561279296875,0.3436262309551239,0.4590604305267334,0.522007167339325,0.6004506945610046,0.29780353447602015,0.002774818889813857,0.1328878473053902
1,2048,21,"(384, 384)",2,3072,0.0023148148148148147,3.4909095293209877,0.7538212537765503,0.7053474187850952,0.18955762684345245,1.2402732372283936,0.19328878819942474,0.25380972027778625,0.25904202461242676,0.12627416849136353,55.056068420410156,306.5959167480469,275.1456298828125,471.62939453125,0.3436262309551239,0.4590604305267334,0.522007167339325,0.6004506945610046,0.4336124912063213,0.005374734872777611,0.23080919056243884
1,2048,21,"(384, 384)",4,6144,0.004629629629629629,3.4932243441358026,0.7813290953636169,0.6667495965957642,0.19364826381206512,1.2366694211959839,0.1992274820804596,0.2509933114051819,0.25904202461242676,0.11158034205436707,56.290557861328125,307.1015930175781,275.1456298828125,469.66607666015625,0.3436262309551239,0.4590604305267334,0.522007167339325,0.6004506945610046,0.4969002368293663,0.010395018873475687,0.2729006327392256
1,2048,21,"(384, 384)",8,12288,0.009259259259259259,3.497853973765432,0.8161734938621521,0.6135406494140625,0.20102034509181976,1.2320877313613892,0.20677216351032257,0.24777139723300934,0.25904202461242676,0.09326905757188797,58.32440185546875,305.9560852050781,275.1456298828125,464.4529113769531,0.3436262309551239,0.4590604305267334,0.522007167339325,0.6004506945610046,0.577067320152986,0.01944249533852847,0.33092570245948977
1,2048,22,"(1024, 384)",0,0,0.0,3.488594714506173,0.5037482976913452,1.1325231790542603,0.31485599279403687,1.154783844947815,0.02121994085609913,0.034077975898981094,0.05207066237926483,0.04370875656604767,98.16851043701172,320.566162109375,303.25469970703125,427.48382568359375,0.08434439450502396,0.13940265774726868,0.21654145419597626,0.2988530099391937,0.0,0.0,0.0
1,2048,22,"(1024, 384)",1,2816,0.0021219135802469135,3.4907166280864197,0.556437075138092,1.0485279560089111,0.3171553611755371,1.1551371812820435,0.024225948378443718,0.03640343248844147,0.05207066237926483,0.040022190660238266,98.47822570800781,317.93194580078125,303.25469970703125,424.230224609375,0.08434439450502396,0.13940265774726868,0.21654145419597626,0.2988530099391937,0.10617349462304891,0.0033560366248799782,0.0741664493926661
1,2048,22,"(1024, 384)",2,5632,0.004243827160493827,3.4928385416666665,0.5842797160148621,1.0156867504119873,0.3187435269355774,1.1538662910461426,0.025458883494138718,0.03646278753876686,0.05207066237926483,0.03761567920446396,98.9583740234375,317.84771728515625,303.25469970703125,423.1856689453125,0.08434439450502396,0.13940265774726868,0.21654145419597626,0.2988530099391937,0.1622793794940547,0.00567403947294818,0.10316471291990678
