seed,update,parameter_id,parameter_name,shape,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,kind,rank_label,rank,rank_kind,energy_target,low_rank_energy_fraction,update_cosine_gain_vs_direct,update_l2_reduction_vs_direct,exact_polar_cosine_gain_vs_direct,recovered_cosine_error_fraction
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.16561663150787354,0.9863069653511047,1.0009821653366089,0.3737541139125824,0.9306997656822205,1.0074087381362915,0.37880274653434753,0.9282591342926025,0.9999998211860657,structural,energy_25,1,energy,0.25,0.259168803691864,0.01618671417236328,0.04238063097000122,0.016377925872802734,0.18934719811913406
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.13010720908641815,0.9915488362312317,1.0005834102630615,0.30023905634880066,0.9550989866256714,1.003535270690918,0.3061489760875702,0.9531422853469849,0.9999992251396179,structural,energy_50,5,energy,0.5,0.5352974534034729,0.04058593511581421,0.11589568853378296,0.04126107692718506,0.47476177162288136
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.09283997118473053,0.9956995844841003,1.000364065170288,0.22061757743358612,0.9756852388381958,1.000661849975586,0.22632639110088348,0.9743933081626892,1.0,structural,energy_75,29,energy,0.75,0.7523284554481506,0.06117218732833862,0.1955171674489975,0.0625120997428894,0.7155734110148072
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",0.056530315428972244,0.998410165309906,1.000274896621704,0.136788010597229,0.9906336665153503,0.9980973601341248,0.14083579182624817,0.9900883436203003,0.9999995231628418,structural,energy_90,115,energy,0.9,0.9006584286689758,0.07612061500549316,0.2793467342853546,0.07820713520050049,0.890435515010462
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.2014167755842209,0.979631245136261,0.9948412179946899,0.5274552702903748,0.8616896867752075,1.0055921077728271,0.5398775935173035,0.8542720675468445,1.0000003576278687,structural,fixed_1,1,fixed,,0.15617692470550537,0.017803668975830078,0.03370267152786255,0.018207669258117676,0.11404275725252161
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.188529834151268,0.9821598529815674,0.9951885342597961,0.49957945942878723,0.8754845261573792,1.0021419525146484,0.5122095346450806,0.8688279390335083,0.9999986290931702,structural,fixed_2,2,fixed,,0.2582910656929016,0.03159850835800171,0.06157848238945007,0.032763540744781494,0.20240665129785984
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.16638913750648499,0.9861217141151428,0.9965195059776306,0.45598655939102173,0.8962593078613281,1.0020620822906494,0.467790812253952,0.8905922770500183,0.9999997019767761,structural,fixed_4,4,fixed,,0.4050031006336212,0.052373290061950684,0.10517138242721558,0.054527878761291504,0.3354810973602967
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.14461688697338104,0.9895297288894653,0.9978519082069397,0.4080721139907837,0.9166967272758484,0.9994088411331177,0.419173926115036,0.9121536016464233,0.9999993443489075,structural,fixed_8,8,fixed,,0.5444444417953491,0.07281070947647095,0.1530858278274536,0.07608920335769653,0.4663945435899629
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.1133856400847435,0.9935752153396606,0.9995553493499756,0.3331562876701355,0.9444518685340881,0.9989647269248962,0.3417516052722931,0.9416094422340393,1.0,structural,fixed_16,16,fixed,,0.6850832104682922,0.1005658507347107,0.2280016541481018,0.1055450439453125,0.6441822142841326
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.188529834151268,0.9821598529815674,0.9951885342597961,0.49957945942878723,0.8754845261573792,1.0021419525146484,0.5122095346450806,0.8688279390335083,0.9999986290931702,structural,energy_25,2,energy,0.25,0.2582910656929016,0.03159850835800171,0.06157848238945007,0.032763540744781494,0.20240665129785984
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",0.14914996922016144,0.988864004611969,0.9979439377784729,0.41872134804725647,0.9123369455337524,0.9999386072158813,0.4299229085445404,0.9075887799263,1.0000007152557373,structural,energy_50,7,energy,0.5,0.5169905424118042,0.068450927734375,0.14243659377098083,0.07152438163757324,0.43846762967335307
