seed,update,parameter_id,parameter_name,shape,rank_label,rank,matrix_block_absmax_mean,residual_block_absmax_mean,scale_reduction_ratio,update_cosine_gain,danger_error_fraction
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.0038597413804382086,0.00279175559990108,0.7233012318611145,0.07108992338180542,0.7472503781318665
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.0038597413804382086,0.0023569511249661446,0.6106500029563904,0.10707777738571167,0.7464641332626343
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.0038597413804382086,0.001992312027141452,0.5161775946617126,0.14811694622039795,0.7539010643959045
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.0038597413804382086,0.0015105877537280321,0.3913702070713043,0.22061818838119507,0.74889075756073
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_25,1,0.0038597413804382086,0.003247902262955904,0.8414818644523621,0.038174331188201904,0.7502779960632324
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_50,3,0.0038597413804382086,0.0025657741352915764,0.6647528409957886,0.08917135000228882,0.7472508549690247
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_75,11,0.0038597413804382086,0.0017842263914644718,0.4622657895088196,0.17799079418182373,0.7507379651069641
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_90,28,0.0038597413804382086,0.0011472026817500591,0.29722267389297485,0.29233813285827637,0.7455964088439941
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.0016446999507024884,0.0015365105355158448,0.9342193603515625,0.006609857082366943,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.0016446999507024884,0.0014192269882187247,0.8629093766212463,0.016139864921569824,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.0016446999507024884,0.0012028906494379044,0.7313739061355591,0.03348606824874878,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.0016446999507024884,0.001051585772074759,0.6393784880638123,0.04848867654800415,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.0016446999507024884,0.0008829730213619769,0.5368596315383911,0.06560105085372925,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_25,3,0.0016446999507024884,0.0012805857695639133,0.7786136269569397,0.026314198970794678,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_50,9,0.0016446999507024884,0.0010283645242452621,0.6252596378326416,0.051272690296173096,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_75,35,0.0016446999507024884,0.0006741986726410687,0.4099219739437103,0.08832836151123047,0.0
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_90,90,0.0016446999507024884,0.0004012429853901267,0.24396120011806488,0.11419391632080078,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.0016081962967291474,0.0015132183907553554,0.940941333770752,0.006531476974487305,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.0016081962967291474,0.0013751521473750472,0.8550897240638733,0.01708906888961792,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.0016081962967291474,0.0011822021333500743,0.7351105809211731,0.03310805559158325,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.0016081962967291474,0.0010080592473968863,0.6268259882926941,0.049506425857543945,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.0016081962967291474,0.0008443247061222792,0.5250134468078613,0.06798899173736572,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_25,3,0.0016081962967291474,0.001250164001248777,0.777370274066925,0.026190459728240967,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_50,9,0.0016081962967291474,0.000976630370132625,0.6072830557823181,0.05250364542007446,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_75,35,0.0016081962967291474,0.0006542459595948458,0.4068197011947632,0.08918976783752441,0.0
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_90,90,0.0016081962967291474,0.00039339359500445426,0.24461789429187775,0.11606144905090332,0.0
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.006338885053992271,0.005071456544101238,0.8000549674034119,0.046348631381988525,0.011841647326946259
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.006338885053992271,0.0044672260992228985,0.7047337293624878,0.05688607692718506,0.012203345075249672
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.006338885053992271,0.003736721584573388,0.5894919037818909,0.06994456052780151,0.011584321968257427
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.006338885053992271,0.0031446751672774553,0.4960927963256836,0.08357137441635132,0.012175976298749447
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.006338885053992271,0.0025244117714464664,0.3982422351837158,0.09904664754867554,0.011652853339910507
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_25,1,0.006338885053992271,0.005071456544101238,0.8000549674034119,0.046348631381988525,0.011841647326946259
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_50,3,0.006338885053992271,0.0038838719483464956,0.6127058267593384,0.0659518837928772,0.0116917435079813
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_75,25,0.006338885053992271,0.0021582648623734713,0.3404802083969116,0.10865068435668945,0.012095344252884388
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_90,88,0.006338885053992271,0.001153213088400662,0.18192680180072784,0.13491564989089966,0.011503409594297409
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.001863407902419567,0.0010937624610960484,0.5869688987731934,0.08088773488998413,0.739855170249939
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.001863407902419567,0.000926540291402489,0.4972289204597473,0.12841647863388062,0.7350971102714539
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.001863407902419567,0.0007489876006729901,0.4019450545310974,0.18711626529693604,0.7256146669387817
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.001863407902419567,0.000618036778178066,0.3316701352596283,0.23585766553878784,0.7212497591972351
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.001863407902419567,0.000508743105456233,0.2730175852775574,0.28557121753692627,0.7201084494590759
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.001863407902419567,0.0010937624610960484,0.5869688987731934,0.08088773488998413,0.739855170249939
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_50,2,0.001863407902419567,0.000926540291402489,0.4972289204597473,0.12841647863388062,0.7350971102714539
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_75,5,0.001863407902419567,0.0007038324256427586,0.3777124881744385,0.20183253288269043,0.7271164059638977
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_90,21,0.001863407902419567,0.00045682676136493683,0.24515660107135773,0.3111152648925781,0.7144778370857239
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.012278326787054539,0.009967338293790817,0.8117831349372864,0.04518219828605652,0.8364461660385132
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.012278326787054539,0.005984506104141474,0.4874040484428406,0.12169405817985535,0.8452513217926025
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.012278326787054539,0.0043161106295883656,0.3515227138996124,0.19475749135017395,0.8484084010124207
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.012278326787054539,0.003355803433805704,0.27331113815307617,0.2616713345050812,0.8483781814575195
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.012278326787054539,0.002575376071035862,0.2097497582435608,0.3291175067424774,0.8512974381446838
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_25,1,0.012278326787054539,0.009967338293790817,0.8117831349372864,0.04518219828605652,0.8364461660385132
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_50,2,0.012278326787054539,0.005984506104141474,0.4874040484428406,0.12169405817985535,0.8452513217926025
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_75,4,0.012278326787054539,0.0043161106295883656,0.3515227138996124,0.19475749135017395,0.8484084010124207
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_90,15,0.012278326787054539,0.0026402813382446766,0.21503593027591705,0.32053330540657043,0.8549205660820007
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.0024020180571824312,0.0018773364135995507,0.781566321849823,0.01999133825302124,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.0024020180571824312,0.0017407330451533198,0.7246960401535034,0.026647865772247314,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.0024020180571824312,0.0016398975858464837,0.6827166080474854,0.031066536903381348,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.0024020180571824312,0.0015322283143177629,0.6378920674324036,0.03539681434631348,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.0024020180571824312,0.0014023407129570842,0.583817720413208,0.04038190841674805,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_25,1,0.0024020180571824312,0.0018773364135995507,0.781566321849823,0.01999133825302124,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_50,7,0.0024020180571824312,0.0015584746142849326,0.648818850517273,0.03427016735076904,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_75,57,0.0024020180571824312,0.0010269357590004802,0.4275304079055786,0.05302971601486206,0.0
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_90,149,0.0024020180571824312,0.0006166922976262867,0.25673922896385193,0.06423598527908325,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.002477149246260524,0.00188119534868747,0.7594194412231445,0.022388100624084473,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.002477149246260524,0.0017381134675815701,0.7016587853431702,0.029301106929779053,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.002477149246260524,0.0016299877315759659,0.6580094695091248,0.034054338932037354,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.002477149246260524,0.0015430127969011664,0.6228985786437988,0.0379980206489563,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.002477149246260524,0.0013901167549192905,0.5611760020256042,0.04366582632064819,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_25,1,0.002477149246260524,0.00188119534868747,0.7594194412231445,0.022388100624084473,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_50,7,0.002477149246260524,0.0015635332092642784,0.6311824917793274,0.03721725940704346,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_75,55,0.002477149246260524,0.001036248286254704,0.41832292079925537,0.056172966957092285,0.0
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_90,145,0.002477149246260524,0.0006078083533793688,0.24536606669425964,0.06817299127578735,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.01019072625786066,0.007808709517121315,0.7662564516067505,0.022044479846954346,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.01019072625786066,0.006806363817304373,0.6678978204727173,0.03207898139953613,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.01019072625786066,0.0059276726096868515,0.5816732048988342,0.042542338371276855,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.01019072625786066,0.005340660456568003,0.5240706205368042,0.05164754390716553,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.01019072625786066,0.0044752261601388454,0.4391469359397888,0.063681960105896,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_25,2,0.01019072625786066,0.006806363817304373,0.6678978204727173,0.03207898139953613,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_50,14,0.01019072625786066,0.004635313525795937,0.4548560678958893,0.06125378608703613,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_75,55,0.01019072625786066,0.002904955530539155,0.28505873680114746,0.08639007806777954,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_90,131,0.01019072625786066,0.0016968915006145835,0.16651330888271332,0.10089033842086792,0.0
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.001286461716517806,0.0008366995025426149,0.6503881812095642,0.08192145824432373,0.7570431232452393
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.001286461716517806,0.0007325579063035548,0.569436252117157,0.11533397436141968,0.7557110786437988
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.001286461716517806,0.00060063018463552,0.46688538789749146,0.16040080785751343,0.7556414604187012
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.001286461716517806,0.0005192398675717413,0.40361860394477844,0.2038646936416626,0.7549268007278442
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.001286461716517806,0.0004299728316254914,0.3342290222644806,0.2544202208518982,0.7518399357795715
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.001286461716517806,0.0008366995025426149,0.6503881812095642,0.08192145824432373,0.7570431232452393
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_50,1,0.001286461716517806,0.0008366995025426149,0.6503881812095642,0.08192145824432373,0.7570431232452393
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_75,6,0.001286461716517806,0.0005629119696095586,0.43756604194641113,0.18089908361434937,0.7513079047203064
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_90,21,0.001286461716517806,0.0003895300906151533,0.3027918338775635,0.2822055220603943,0.7419357895851135
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.008181121200323105,0.004541344940662384,0.5551005601882935,0.11155325174331665,0.9017749428749084
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.008181121200323105,0.00396133353933692,0.4842042326927185,0.14328020811080933,0.9107080698013306
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.008181121200323105,0.0033365068957209587,0.40783002972602844,0.18415957689285278,0.9135413765907288
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.008181121200323105,0.00278140464797616,0.33997842669487,0.23600107431411743,0.9075540900230408
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.008181121200323105,0.002134877722710371,0.2609517276287079,0.3030748963356018,0.9111186265945435
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_25,1,0.008181121200323105,0.004541344940662384,0.5551005601882935,0.11155325174331665,0.9017749428749084
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_50,1,0.008181121200323105,0.004541344940662384,0.5551005601882935,0.11155325174331665,0.9017749428749084
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_75,3,0.008181121200323105,0.0035450521390885115,0.4333210587501526,0.17030763626098633,0.9030790328979492
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_90,15,0.008181121200323105,0.0022232525516301394,0.27175402641296387,0.29597944021224976,0.9069340825080872
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.00211121654137969,0.001787455752491951,0.8466472625732422,0.02712005376815796,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.00211121654137969,0.0014990889467298985,0.7100592851638794,0.04041093587875366,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.00211121654137969,0.0014309625839814544,0.6777905225753784,0.045676589012145996,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.00211121654137969,0.0013275659875944257,0.6288156509399414,0.05117255449295044,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.00211121654137969,0.001190137816593051,0.5637213587760925,0.058892250061035156,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_25,1,0.00211121654137969,0.001787455752491951,0.8466472625732422,0.02712005376815796,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_50,4,0.00211121654137969,0.0014309625839814544,0.6777905225753784,0.045676589012145996,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_75,36,0.00211121654137969,0.0009711221791803837,0.4599822759628296,0.06964737176895142,0.0
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_90,110,0.00211121654137969,0.0005471300682984293,0.25915393233299255,0.08767694234848022,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.0021135404240339994,0.0017532749334350228,0.8295440673828125,0.02655613422393799,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.0021135404240339994,0.0015003378503024578,0.7098695039749146,0.04054337739944458,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.0021135404240339994,0.0014218502910807729,0.6727339029312134,0.04617965221405029,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.0021135404240339994,0.0013096379116177559,0.6196417808532715,0.05208307504653931,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.0021135404240339994,0.0011641663732007146,0.5508133769035339,0.06018167734146118,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_25,1,0.0021135404240339994,0.0017532749334350228,0.8295440673828125,0.02655613422393799,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_50,4,0.0021135404240339994,0.0014218502910807729,0.6727339029312134,0.04617965221405029,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_75,34,0.0021135404240339994,0.0009586281958036125,0.4535651206970215,0.07075858116149902,0.0
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_90,107,0.0021135404240339994,0.0005477836239151657,0.2591782212257385,0.08904874324798584,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.009577997960150242,0.007608592044562101,0.7943822741508484,0.019236385822296143,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.009577997960150242,0.006326435599476099,0.6605175137519836,0.033120572566986084,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.009577997960150242,0.0054811290465295315,0.5722625255584717,0.04533642530441284,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.009577997960150242,0.004964468535035849,0.5183200836181641,0.055826008319854736,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.009577997960150242,0.003948480822145939,0.41224491596221924,0.07147830724716187,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_25,2,0.009577997960150242,0.006326435599476099,0.6605175137519836,0.033120572566986084,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_50,9,0.009577997960150242,0.004830627236515284,0.5043462514877319,0.05792832374572754,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_75,42,0.009577997960150242,0.0026950405444949865,0.28137826919555664,0.0932382345199585,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_90,111,0.009577997960150242,0.0015083519974723458,0.15748092532157898,0.11295521259307861,0.0
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.003480315674096346,0.0010951065924018621,0.3146572709083557,0.18920588493347168,0.7034076452255249
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.003480315674096346,0.0010486535029485822,0.30130988359451294,0.20160579681396484,0.7131127715110779
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.003480315674096346,0.0009516510763205588,0.27343815565109253,0.2305353879928589,0.7043662667274475
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.003480315674096346,0.0008202947210520506,0.2356954962015152,0.2651410698890686,0.7092055678367615
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.003480315674096346,0.0006999466568231583,0.20111584663391113,0.302498459815979,0.7045917510986328
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.003480315674096346,0.0010951065924018621,0.3146572709083557,0.18920588493347168,0.7034076452255249
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_50,1,0.003480315674096346,0.0010951065924018621,0.3146572709083557,0.18920588493347168,0.7034076452255249
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_75,4,0.003480315674096346,0.0009516510763205588,0.27343815565109253,0.2305353879928589,0.7043662667274475
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_90,21,0.003480315674096346,0.0006313491030596197,0.1814056932926178,0.3188936114311218,0.7132213115692139
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.011900074779987335,0.007488543633371592,0.629285454750061,0.1173434853553772,0.7684568762779236
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.011900074779987335,0.00688572134822607,0.578628420829773,0.1305931806564331,0.778259813785553
