seed,update,parameter_id,parameter_name,shape,rank_label,kind,residual_error_norm,residual_relative_to_R,error_over_M,error_spectral_norm
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.12405429780483246,0.1905282884836197,0.1598866581916809,0.01336846873164177
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.09772642701864243,0.18636348843574524,0.12595413625240326,0.010150983929634094
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.0686451643705368,0.1801844835281372,0.08847291767597198,0.007104124408215284
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.04317548871040344,0.17695100605487823,0.05564647912979126,0.004458276554942131
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.04941428080201149,0.19224236905574799,0.15944039821624756,0.005067858844995499
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.04585307091474533,0.19090110063552856,0.14794978499412537,0.004306310322135687
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.04342035949230194,0.19111888110637665,0.1401003897190094,0.0040462082251906395
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.040671207010746,0.19071483612060547,0.1312299519777298,0.0036301419604569674
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.03735171630978584,0.19061189889907837,0.12051926553249359,0.003283619647845626
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.04941428080201149,0.19224236905574799,0.15944039821624756,0.005067858844995499
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.04118608683347702,0.1905181109905243,0.13289126753807068,0.00360943959094584
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.02881123498082161,0.1860107034444809,0.09296249598264694,0.002409824403002858
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.017712431028485298,0.18146370351314545,0.057151034474372864,0.0014662414323538542
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.04828059673309326,0.1916723996400833,0.16078338027000427,0.00446448614820838
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.04509139806032181,0.1911710649728775,0.15016275644302368,0.0042264824733138084
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.04280584305524826,0.19180040061473846,0.14255143702030182,0.003869750304147601
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.04006766155362129,0.19163553416728973,0.1334327757358551,0.003528781235218048
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.036424439400434494,0.19063767790794373,0.12130017578601837,0.003193675773218274
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.04828059673309326,0.1916723996400833,0.16078338027000427,0.00446448614820838
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.04068821296095848,0.19163915514945984,0.13549932837486267,0.0036243710201233625
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.028216103091835976,0.1881338655948639,0.09396488219499588,0.0023943071719259024
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.01719418540596962,0.18156388401985168,0.05725984275341034,0.0014266078360378742
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.16712686419487,0.2098349630832672,0.18902505934238434,0.014820403419435024
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.16139833629131317,0.20877736806869507,0.18254594504833221,0.014161341823637486
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.1489190012216568,0.20263232290744781,0.16843147575855255,0.01281260047107935
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.13820062577724457,0.20202651619911194,0.15630869567394257,0.011974666267633438
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.12197424471378326,0.19931021332740784,0.13795621693134308,0.0103709502145648
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.15453806519508362,0.20558246970176697,0.1747867912054062,0.013242553919553757
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.12389158457517624,0.19996221363544464,0.14012478291988373,0.010448478162288666
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.08437390625476837,0.19100692868232727,0.0954291969537735,0.007138992194086313
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.05123831704258919,0.18423354625701904,0.05795194208621979,0.004328359384089708
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.036174871027469635,0.18176768720149994,0.14179979264736176,0.003943074960261583
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.032321006059646606,0.18088644742965698,0.1266932487487793,0.0033362023532390594
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.02892560139298439,0.18121826648712158,0.11338379979133606,0.0029123397544026375
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.02430722862482071,0.18074332177639008,0.09528050571680069,0.002465809928253293
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.01926649734377861,0.18221496045589447,0.07552163302898407,0.0019149199360981584
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.036174871027469635,0.18176768720149994,0.14179979264736176,0.003943074960261583
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.032321006059646606,0.18088644742965698,0.1266932487487793,0.0033362023532390594
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.022681890055537224,0.17969004809856415,0.08890943974256516,0.002281561028212309
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.014379672706127167,0.17911577224731445,0.056366052478551865,0.0014333213912323117
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.08370045572519302,0.18347080051898956,0.11085009574890137,0.008858131244778633
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.07551206648349762,0.17991113662719727,0.10000566393136978,0.008276649750769138
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.06743624806404114,0.18085676431655884,0.08931031823158264,0.007004574406892061
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.05735274776816368,0.1796480268239975,0.0759560689330101,0.005894054658710957
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.04475866258144379,0.18050546944141388,0.05927688255906105,0.0045777419582009315
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.08370045572519302,0.18347080051898956,0.11085009574890137,0.008858131244778633
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.08370045572519302,0.18347080051898956,0.11085009574890137,0.008858131244778633
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.06743624806404114,0.18085676431655884,0.08931031823158264,0.007004574406892061
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.04237394034862518,0.17977848649024963,0.05611863359808922,0.004333080258220434
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.03789350017905235,0.1938161551952362,0.15421408414840698,0.004034345503896475
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.03518906608223915,0.193736732006073,0.14320792257785797,0.003731913398951292
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.03336525708436966,0.19392818212509155,0.13578562438488007,0.003401929745450616
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.030942950397729874,0.1944899559020996,0.1259276270866394,0.0030210723634809256
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.027451148256659508,0.1930830180644989,0.11171714216470718,0.0024753776378929615
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.03789350017905235,0.1938161551952362,0.15421408414840698,0.004034345503896475
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.03336525708436966,0.19392818212509155,0.13578562438488007,0.003401929745450616
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.023638220503926277,0.19253435730934143,0.09619978070259094,0.0020855965558439493
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.014415062963962555,0.1857251524925232,0.05866456404328346,0.0012050610966980457
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.037016723304986954,0.19431735575199127,0.15495887398719788,0.004599809180945158
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.03421775624155998,0.19382961094379425,0.14324186742305756,0.0036488203331828117
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.03249181807041168,0.194443017244339,0.13601677119731903,0.0033070778008550406
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.03024296462535858,0.19582132995128632,0.1266026645898819,0.0029439679346978664
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.026783445850014687,0.19522704184055328,0.11212047189474106,0.0024972965475171804
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.037016723304986954,0.19431735575199127,0.15495887398719788,0.004599809180945158
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.03249181807041168,0.194443017244339,0.13601677119731903,0.0033070778008550406
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.023064201697707176,0.19355206191539764,0.09655102342367172,0.002056649886071682
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.014089330099523067,0.18653470277786255,0.0589805468916893,0.0011797344777733088
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.14010050892829895,0.22362425923347473,0.19903813302516937,0.013479870744049549
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.12950968742370605,0.2211248129606247,0.1839919537305832,0.012029936537146568
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.11758158355951309,0.21390300989151,0.16704592108726501,0.010497134178876877
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.10678452253341675,0.21113157272338867,0.1517067402601242,0.009575491771101952
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.09269092231988907,0.20737498998641968,0.13168424367904663,0.00811051856726408
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.12950968742370605,0.2211248129606247,0.1839919537305832,0.012029936537146568
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.10412455350160599,0.20958687365055084,0.14792777597904205,0.009230086579918861
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.06901243329048157,0.19716057181358337,0.09804465621709824,0.005846134386956692
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.04199603572487831,0.18923568725585938,0.05966297164559364,0.003540085395798087
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.041049856692552567,0.18501639366149902,0.07286186516284943,0.005015821196138859
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.03854340314865112,0.1856168806552887,0.06841301172971725,0.005034908186644316
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.03447873890399933,0.1847989410161972,0.0611983947455883,0.004834009334445
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.02921556495130062,0.18317390978336334,0.05185646936297417,0.003633117536082864
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.022939281538128853,0.18218162655830383,0.04071631282567978,0.002616354962810874
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.041049856692552567,0.18501639366149902,0.07286186516284943,0.005015821196138859
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.041049856692552567,0.18501639366149902,0.07286186516284943,0.005015821196138859
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.041049856692552567,0.18501639366149902,0.07286186516284943,0.005015821196138859
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.03176657855510712,0.18511304259300232,0.05638441815972328,0.0038998681120574474
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.08433505147695541,0.2015179991722107,0.1114410012960434,0.009057286195456982
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.07923574000597,0.20120736956596375,0.10470273345708847,0.008572242222726345
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.07221662998199463,0.20316171646118164,0.09542762488126755,0.007792063523083925
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.06291418522596359,0.20248286426067352,0.08313529938459396,0.006699631456285715
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.05025938153266907,0.19969229400157928,0.06641314178705215,0.005243807565420866
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.08433505147695541,0.2015179991722107,0.1114410012960434,0.009057286195456982
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.08433505147695541,0.2015179991722107,0.1114410012960434,0.009057286195456982
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.0755392462015152,0.20205354690551758,0.099818155169487,0.008169902488589287
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.046145811676979065,0.19722160696983337,0.06097744032740593,0.004793635569512844
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.03175828605890274,0.19150486588478088,0.1596589982509613,0.0031146733090281487
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.030672119930386543,0.19183987379074097,0.15419849753379822,0.0030272987205535173
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.02890687622129917,0.19275020062923431,0.14532406628131866,0.0028114316519349813
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.026419438421726227,0.19093050062656403,0.13281892240047455,0.0024047389160841703
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.023567501455545425,0.19171370565891266,0.11848132312297821,0.0021520459558814764
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_25,structural,0.03175828605890274,0.19150486588478088,0.1596589982509613,0.0031146733090281487
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_50,structural,0.026419438421726227,0.19093050062656403,0.13281892240047455,0.0024047389160841703
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_75,structural,0.01883593760430813,0.18977512419223785,0.09469424933195114,0.0016367235220968723
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",energy_90,structural,0.011604306288063526,0.18538150191307068,0.05833853781223297,0.0009652992011979222
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0.03133545070886612,0.1947770118713379,0.16457536816596985,0.0036082586739212275
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0.03023301064968109,0.19532352685928345,0.15878529846668243,0.003508963156491518
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0.02846810780465603,0.19518886506557465,0.14951594173908234,0.003153003053739667
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0.025890536606311798,0.19327397644519806,0.13597840070724487,0.002501868875697255
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0.02265230379998684,0.19195394217967987,0.11897104233503342,0.002056438708677888
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_25,structural,0.03133545070886612,0.1947770118713379,0.16457536816596985,0.0036082586739212275
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_50,structural,0.025890536606311798,0.19327397644519806,0.13597840070724487,0.002501868875697255
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_75,structural,0.017968516796827316,0.18925845623016357,0.09437155723571777,0.00153723347466439
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",energy_90,structural,0.011164721101522446,0.18659500777721405,0.05863767862319946,0.0009290242451243103
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0.10624564439058304,0.21802254021167755,0.20526914298534393,0.009606251493096352
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0.10172074288129807,0.21516314148902893,0.1965269297361374,0.009250903502106667
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0.09499812871217728,0.21176789700984955,0.18353867530822754,0.008380517363548279
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0.0850791335105896,0.20471227169036865,0.1643749326467514,0.007516053039580584
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0.07414696365594864,0.20014195144176483,0.14325371384620667,0.006365500390529633
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0.09265000373125076,0.21058285236358643,0.17900203168392181,0.008182914927601814
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0.0729946717619896,0.19949118793010712,0.14102746546268463,0.006248269695788622
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0.048943646252155304,0.19034023582935333,0.09456030279397964,0.004086896311491728
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0.030012721195816994,0.18381628394126892,0.057985298335552216,0.0025209218729287386
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,0.031134430319070816,0.18194995820522308,0.12081834673881531,0.0031863683834671974
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,0.028865735977888107,0.1828518956899643,0.11201459169387817,0.0031022019684314728
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,0.025574997067451477,0.18295051157474518,0.09924475103616714,0.0026608689222484827
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,0.02130975015461445,0.1827888786792755,0.08269330114126205,0.0021838888060301542
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,0.016489194706082344,0.1823909878730774,0.06398694962263107,0.001686714356765151
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_25,structural,0.031134430319070816,0.18194995820522308,0.12081834673881531,0.0031863683834671974
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_50,structural,0.031134430319070816,0.18194995820522308,0.12081834673881531,0.0031863683834671974
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_75,structural,0.023239057511091232,0.1841966062784195,0.09018005430698395,0.0024512331001460552
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_90,structural,0.014240572229027748,0.17896229028701782,0.05526108667254448,0.0014090214390307665
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_1,structural,0.06247257441282272,0.1839202642440796,0.12363268435001373,0.006540683563798666
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_2,structural,0.05851028487086296,0.1848260462284088,0.11579135060310364,0.006154865957796574
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_4,structural,0.05139545723795891,0.18389783799648285,0.10171116888523102,0.005314880516380072
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_8,structural,0.04470251128077507,0.18722453713417053,0.08846588432788849,0.0046209958381950855
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_16,structural,0.03450580686330795,0.18194521963596344,0.06828669458627701,0.0035331977996975183
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_25,structural,0.06247257441282272,0.1839202642440796,0.12363268435001373,0.006540683563798666
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_50,structural,0.06247257441282272,0.1839202642440796,0.12363268435001373,0.006540683563798666
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_75,structural,0.04572892189025879,0.18534593284130096,0.09049714356660843,0.00472638476639986
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_90,structural,0.028494052588939667,0.18150345981121063,0.05638948455452919,0.0029032237362116575
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0.03230813890695572,0.1927986890077591,0.17672358453273773,0.004733198322355747
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0.03121877834200859,0.19404073059558868,0.17076484858989716,0.003911415580660105
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0.02901746705174446,0.19243168830871582,0.15872381627559662,0.002838658867403865
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0.02651304192841053,0.19136852025985718,0.14502476155757904,0.0024956618435680866
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0.023265793919563293,0.18954241275787354,0.12726250290870667,0.002073215786367655
