seed,update,parameter_id,parameter_name,shape,sigma_max,sigma_min,naive_condition_number,effective_rank,effective_condition_number,effective_rank_entropy,stable_rank,sigma_p10,sigma_p25,sigma_median,sigma_p75,sigma_p90,tail_energy_fraction_10pct,tail_energy_fraction_25pct,actual_update_error,actual_update_relative_l2,actual_raw_cosine,head_mode_count,tail_mode_count,total_projected_error_energy,total_projected_error_fraction,head_singular_value_error_energy,head_singular_value_error_fraction,tail_singular_value_error_energy,tail_singular_value_error_fraction,head_subspace_mixing_energy,head_subspace_mixing_fraction,tail_subspace_mixing_energy,tail_subspace_mixing_fraction,cross_subspace_mixing_energy,cross_subspace_mixing_fraction,unresolved_error_energy,unresolved_error_fraction,diagonal_spectral_error_energy,offdiagonal_spectral_error_energy,selection_reason
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",0.2001640349626541,0.0004301797307562083,465.30328369140625,384,465.30328369140625,143.36256408691406,2.8605728149414062,0.0006417320109903812,0.0010397036094218493,0.0024738553911447525,0.006436873693019152,0.014583919197320938,0.00010107496927957982,0.0004453478613868356,0.37573909759521484,0.8662536144256592,0.9841943979263306,26,358,0.0026530299801379442,1.0,1.671086465648841e-05,0.0062987846322357655,8.095038538158406e-06,0.0030512427911162376,1.4963704416004475e-05,0.005640232004225254,0.0022195668425410986,0.836615800857544,0.00039369333535432816,0.14839385449886322,0.000983638921752572,0.37076058983802795,2.4805903194646817e-05,0.0026282238823114312,layer_diversity
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",0.37064313888549805,0.003367043100297451,110.0797119140625,384,110.0797119140625,248.3822479248047,2.3915603160858154,0.004869753494858742,0.006755782291293144,0.010860320180654526,0.0185967106372118,0.0323503352701664,0.002127532847225666,0.007995777763426304,0.15028679370880127,0.5513215065002441,0.9747992157936096,88,296,0.00728712510317564,1.0,0.0003285734564997256,0.045089587569236755,6.858434790046886e-05,0.009411715902388096,0.00044784045894630253,0.06145639717578888,0.0037974005099385977,0.5211109519004822,0.002644726075232029,0.36293134093284607,0.009151768870651722,1.255881905555725,0.00039715780440019444,0.006889967044116929,medium_condition
0,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",0.16744917631149292,0.005757854785770178,29.08186912536621,384,29.08186912536621,307.77020263671875,10.816289901733398,0.00817487109452486,0.011280223727226257,0.017333678901195526,0.02760043554008007,0.04185469076037407,0.006496582645922899,0.024454811587929726,0.06432729959487915,0.3594950735569,0.9784873723983765,181,203,0.0053667547181248665,1.0,0.0001607274607522413,0.029948724433779716,2.9660208383575082e-05,0.005526656284928322,0.0012124961940571666,0.22592726349830627,0.0013701941352337599,0.2553114891052246,0.0025936770252883434,0.48328593373298645,0.0076493630185723305,1.425323724746704,0.0001903876691358164,0.00517636735457927,low_update_error
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",0.669548511505127,5.041942586103687e-06,132795.75,384,132795.75,81.44815826416016,1.4466991424560547,0.00016386932111345232,0.000579503015615046,0.00217374786734581,0.007442238740622997,0.020638292655348778,5.144970600667875e-07,1.2508288818935398e-05,0.566179096698761,1.1463919878005981,0.9810997843742371,9,375,0.02452702820301056,1.0,0.00018973978876601905,0.007735947147011757,0.000113627829705365,0.004632759839296341,2.050596594926901e-05,0.0008360559004358947,0.02283134125173092,0.9308645725250244,0.0013718134723603725,0.05593068525195122,0.0,0.0,0.00030336761847138405,0.02422366069004056,high_update_error
1,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",0.08107545226812363,0.0007235296652652323,112.05546569824219,384,112.05546569824219,225.40023803710938,4.007907867431641,0.0010626869043335319,0.0015314416959881783,0.0026295767165720463,0.005147535819560289,0.010078228078782558,0.0012334210332483053,0.004862187895923853,0.16202419996261597,0.5633014440536499,0.981191098690033,73,311,0.00048077397514134645,1.0,9.392291758558713e-06,0.019535774365067482,2.699576270970283e-06,0.005615063011646271,2.8119300623075105e-05,0.05848756805062294,0.0002583077293820679,0.5372747778892517,0.0001822550839278847,0.37908682227134705,0.0005096758250147104,1.0601152181625366,1.2091868029528996e-05,0.0004686821139330277,medium_update_error
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",0.3563482463359833,4.2653721266106004e-07,835444.6875,384,835444.6875,143.59442138671875,1.8451625108718872,0.00028863977058790624,0.0009788931347429752,0.0034696469083428383,0.010611619800329208,0.02516821213066578,4.265870757080847e-06,0.00010168184962822124,0.40082991123199463,0.9193188548088074,0.9795980453491211,36,348,0.009543655440211296,1.0,0.0001020345080178231,0.010691344738006592,4.159181844443083e-05,0.004358059726655483,0.00011381362855900079,0.011925579980015755,0.007431993260979652,0.7787365317344666,0.0018542225006967783,0.19428850710391998,0.0,0.0,0.00014362632646225393,0.009400029390235431,high_condition
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",0.1612185686826706,0.0056148795410990715,28.712738037109375,384,28.712738037109375,302.4775390625,12.395325660705566,0.00800095684826374,0.010962514206767082,0.017176922410726547,0.02774759568274021,0.04335390776395798,0.0058828736655414104,0.02194761484861374,0.07311654090881348,0.38349494338035583,0.9767947793006897,173,211,0.006273164413869381,1.0,0.00022435498249251395,0.035764243453741074,4.3754705984611064e-05,0.006974902004003525,0.0013126287376508117,0.20924507081508636,0.0016765471082180738,0.2672570049762726,0.0030158793088048697,0.4807588458061218,0.008615515194833279,1.3733922243118286,0.000268109688477125,0.006005055154673755,low_condition
