seed,update,parameter_id,parameter_name,shape,method,right_gram_relative_fro,right_gram_relative_spectral,right_gram_fro_cosine,right_gram_trace_relative,right_gram_linear_relative_fro,right_gram_quadratic_relative_fro,right_gram_quadratic_over_delta_fro,right_gram_delta_fro,right_gram_identity_residual,left_gram_relative_fro,left_gram_relative_spectral,left_gram_fro_cosine,left_gram_trace_relative,left_gram_linear_relative_fro,left_gram_quadratic_relative_fro,left_gram_quadratic_over_delta_fro,left_gram_delta_fro,left_gram_identity_residual
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.10361180454492569,0.09157367795705795,0.9967198371887207,0.028643328696489334,0.10705298185348511,0.014968044124543667,0.1444627344608307,0.014347299933433533,2.8592028300522543e-08,0.09750381112098694,0.08981781452894211,0.9973231554031372,0.028643285855650902,0.1011529192328453,0.014967975206673145,0.15351168811321259,0.013501890003681183,3.265033754473734e-08
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.07518888264894485,0.05198630318045616,0.9972457885742188,0.048600636422634125,0.08160032331943512,0.011897114105522633,0.15822969377040863,0.01041153073310852,2.956088174244087e-08,0.07271209359169006,0.048839155584573746,0.9973741769790649,0.04860065504908562,0.07932394742965698,0.011897081509232521,0.1636190265417099,0.010068844072520733,2.4014505939362607e-08
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0443803034722805,0.020622776821255684,0.9990720748901367,0.004200033377856016,0.0448477566242218,0.0051879300735890865,0.11689712852239609,0.006145414896309376,2.9889690722484374e-08,0.03516705334186554,0.0197592880576849,0.9993830323219299,0.004200053866952658,0.03575503081083298,0.005187854636460543,0.14752031862735748,0.004869775380939245,2.41144544332883e-08
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.07697691023349762,0.05831534415483475,0.9971192479133606,0.05816587060689926,0.08513621985912323,0.012471183203160763,0.1620120108127594,0.01065912190824747,2.995697556684718e-08,0.0733228549361229,0.053294017910957336,0.9973431825637817,0.05816587060689926,0.08184795826673508,0.012471498921513557,0.1700901985168457,0.010153419338166714,2.388154207721982e-08
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.043744347989559174,0.0349482037127018,0.9993405342102051,0.0028400407172739506,0.04422235116362572,0.006153317168354988,0.1406654268503189,0.0009987406665459275,4.766708361358951e-09,0.04310087859630585,0.034026455134153366,0.9994339942932129,0.002840021625161171,0.04358591511845589,0.006153316702693701,0.14276544749736786,0.0009840169223025441,6.891413217857689e-09
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.022141901776194572,0.01051305141299963,0.9997580647468567,0.009836130775511265,0.02261664904654026,0.0025495891459286213,0.11514770239591599,0.0005055285873822868,4.726028457469056e-09,0.02248481474816799,0.01068846508860588,0.9998159408569336,0.009836158715188503,0.022952409461140633,0.002549604279920459,0.11339227855205536,0.0005133407539688051,4.861778091225233e-09
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.015849614515900612,0.01050528697669506,0.9998863935470581,0.0039253211580216885,0.015845483168959618,0.001317193266004324,0.08310569822788239,0.00036186742363497615,4.69832217575572e-09,0.015848597511649132,0.010258347727358341,0.9999517202377319,0.003925296012312174,0.01584445871412754,0.0013172058388590813,0.08311183005571365,0.00036183223710395396,4.850481793994277e-09
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.01791735738515854,0.007720896974205971,0.9998412132263184,0.01549078430980444,0.018435407429933548,0.0015201751375570893,0.0848437175154686,0.000409076688811183,4.684188592563032e-09,0.01796850562095642,0.007747272495180368,0.9999058246612549,0.015490797348320484,0.018485117703676224,0.001520177349448204,0.08460231870412827,0.00041023094672709703,4.81102135907463e-09
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.048179991543293,0.04050963371992111,0.9992426633834839,0.0021841861307621002,0.04877272620797157,0.006408747751265764,0.13301678001880646,0.013056972995400429,5.912467315738468e-08,0.04541808366775513,0.03746217489242554,0.9993764162063599,0.0021841630805283785,0.04604640230536461,0.006408749148249626,0.14110566675662994,0.012308478355407715,8.672981266499846e-08
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.021544238552451134,0.011791224591434002,0.9997759461402893,0.006944422144442797,0.02190001681447029,0.0023675868287682533,0.10989420115947723,0.0058385757729411125,5.798527880074289e-08,0.021510474383831024,0.011888181790709496,0.9997782111167908,0.006944403983652592,0.02186681516468525,0.0023675858974456787,0.11006665229797363,0.005829422734677792,5.7999422153898195e-08
