seed,update,parameter_id,shape,reference_method,vq_method,raw_ratio_vq_over_reference,gram_ratio_vq_over_reference,gram_spectral_ratio_vq_over_reference,tail_subspace_ratio_vq_over_reference,update_distortion_ratio_vq_over_reference,exact_polar_distortion_ratio_vq_over_reference,raw_error_delta_vq_minus_reference,gram_error_delta_vq_minus_reference,update_distortion_delta_vq_minus_reference
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8271070269373141,0.9781185504113641,1.1480542081407064,0.8869612700306858,0.6759815292008511,0.6715548194446124,-0.03495737910270691,-0.0018852278590202332,-0.03783386945724487
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8390234463880176,0.9355427704290089,0.8685801306074904,0.8649841493572985,0.6551727395857867,0.6512453702022297,-0.03163762390613556,-0.004093248397111893,-0.030455827713012695
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7476173687562551,0.8295058716379193,0.851300159036404,0.9825251969398616,0.807832416967056,0.8198563771147033,-0.03439062833786011,-0.0059694088995456696,-0.07982361316680908
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7455015600030102,0.7962349678508862,0.7156811163963565,0.971046098046107,0.793842616077183,0.8473664393383497,-0.03421713411808014,-0.00639725849032402,-0.08022922277450562
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8245433303396407,0.9482253304253321,0.8034103696708349,0.8960692220478587,0.6908508184536053,0.6766811301696941,-0.03246782720088959,-0.0033449456095695496,-0.03919363021850586
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8225809136711054,0.9635336649886128,0.9516623784913558,0.9039716084293559,0.6855096525452651,0.6702259864110981,-0.03255535662174225,-0.002257551997900009,-0.040645718574523926
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8446340488410773,0.9388570476460779,0.8384938456990157,0.8757552121834496,0.657833777184271,0.6490900736911938,-0.025945603847503662,-0.0019357278943061829,-0.03188890218734741
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7492301121377833,0.7925100230619314,0.7885927179395301,0.9603476383316661,0.7160918034383962,0.747105990224429,-0.02676299959421158,-0.003597852773964405,-0.0861557126045227
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7495891963358202,0.8255212331932752,0.8703773652907448,0.9615834268107416,0.728718463808813,0.8286771428300855,-0.024596169590950012,-0.002948388457298279,-0.09023135900497437
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.794105731556246,0.9000276299883279,0.8817519594036028,0.8204728582498643,0.6107104873562242,0.6039637104323996,-0.036184221506118774,-0.0031648818403482437,-0.02404254674911499
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.802542767297562,0.8954568098185828,0.8026516411459993,0.8063891024027567,0.6185160941349882,0.6115146115895452,-0.034853339195251465,-0.003395289182662964,-0.024003207683563232
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8193071500396649,0.9057236302573315,0.9653538706043214,0.8637187928272179,0.6407889936119469,0.6404929711681899,-0.03551921248435974,-0.006834089756011963,-0.031160473823547363
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.7455725721792663,0.7741312154480529,0.6893362412057497,0.9667207705610336,0.7400051844811198,0.7657288653989842,-0.02807411551475525,-0.003584614023566246,-0.08518916368484497
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.747865904112809,0.7570478051229629,0.7411490245177161,0.9702476302649892,0.7364474845535254,0.8364644381294514,-0.02408769726753235,-0.002727421000599861,-0.09178614616394043
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8324996288104697,0.9593862277157822,0.9262025904857365,0.8617022269106979,0.6584950841088717,0.6535139502092119,-0.028191179037094116,-0.0012128502130508423,-0.026581287384033203
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.8376288546426541,0.9596334081942014,0.9661619341028042,0.8558293856950797,0.6662108006232437,0.6582532297117257,-0.02695290744304657,-0.0011289212852716446,-0.02631676197052002
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,structural_vq64_int3_k8,0.869063347419055,0.972573866368901,1.0797513350093495,0.8739267412926437,0.688032541024515,0.6792922541000151,-0.025452449917793274,-0.0018563419580459595,-0.02976888418197632
