seed,update,parameter_id,parameter_name,shape,method,reference_active_rank,compressed_active_rank,spectrum_relative_l2,spectrum_rank_normalized_rms,spectrum_log10_rmse,head_singular_relative_l2,head_singular_log10_rmse,middle_singular_relative_l2,middle_singular_log10_rmse,tail_singular_relative_l2,tail_singular_log10_rmse,head_eigengap,middle_eigengap,tail_eigengap
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,384,384,0.03381046652793884,0.001725383144977087,0.03567793220281601,0.03167879953980446,0.024598529562354088,0.05511967092752457,0.023579970002174377,0.1603594571352005,0.06552816927433014,2.8938905649164223e-06,5.174013581558121e-08,6.382856278662106e-09
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,384,384,0.013150607235729694,0.0006710891153185445,0.026594892144203186,0.007147998083382845,0.005204316694289446,0.04630688577890396,0.019998235628008842,0.11646326631307602,0.04838238283991814,2.8938905649164223e-06,5.174013581558121e-08,6.382856278662106e-09
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,384,384,0.03833041712641716,0.001956040908078323,0.024282775819301605,0.03773748502135277,0.029628297314047813,0.020829185843467712,0.009066984057426453,0.10409937053918839,0.04349871352314949,2.8938905649164223e-06,5.174013581558121e-08,6.382856278662106e-09
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,384,384,0.05448023974895477,0.002780183092696523,0.08628614991903305,0.029746174812316895,0.011090699583292007,0.2071172297000885,0.08198705315589905,0.36579179763793945,0.1358928382396698,1.456140625777369e-05,7.934163079011472e-07,1.5769408348424198e-07
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,384,384,0.05181276053190231,0.0026440588639203293,0.04501264542341232,0.05004942789673805,0.03412085026502609,0.07565987855195999,0.0319487564265728,0.20273169875144958,0.08046311140060425,1.456140625777369e-05,7.934163079011472e-07,1.5769408348424198e-07
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,384,384,0.019451381638646126,0.000992624162642182,0.03768541291356087,0.011255567893385887,0.0076548014767467976,0.0658656433224678,0.027833210304379463,0.17390653491020203,0.06967920809984207,1.456140625777369e-05,7.934163079011472e-07,1.5769408348424198e-07
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,384,384,0.0539022758603096,0.0027506889965103684,0.03291383758187294,0.05369481071829796,0.036841683089733124,0.042544495314359665,0.018285851925611496,0.14075548946857452,0.05757984519004822,1.456140625777369e-05,7.934163079011472e-07,1.5769408348424198e-07
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,384,384,0.0896538496017456,0.0045751288541771165,0.3876463770866394,0.018605805933475494,0.008282864466309547,1.5439351797103882,0.4104917049407959,1.8762335777282715,0.4445001184940338,1.438255818970481e-06,1.0946186170370312e-08,4.914309053338799e-10
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,384,384,0.03869517520070076,0.0019746548906107195,0.24753610789775848,0.018560444936156273,0.017023712396621704,0.6775844693183899,0.22967304289340973,1.1091195344924927,0.31594303250312805,1.438255818970481e-06,1.0946186170370312e-08,4.914309053338799e-10
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,384,384,0.023301048204302788,0.001189076636927835,0.19523698091506958,0.00450627226382494,0.0036152584943920374,0.44109252095222473,0.16300983726978302,0.8591060042381287,0.26252681016921997,1.438255818970481e-06,1.0946186170370312e-08,4.914309053338799e-10
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,384,384,0.02818242833018303,0.0014381785233646956,0.18321804702281952,0.019386613741517067,0.017869209870696068,0.4008379578590393,0.1509648859500885,0.7863673567771912,0.24569597840309143,1.438255818970481e-06,1.0946186170370312e-08,4.914309053338799e-10
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,384,384,0.08699241280555725,0.004439312976399427,0.48744505643844604,0.01611284539103508,0.008103585802018642,1.5474673509597778,0.41397997736930847,5.275471210479736,0.7986903786659241,2.319460678339852e-06,5.764435533723786e-08,2.1275831664785557e-09
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,384,384,0.039896272122859955,0.002035948111254832,0.34693652391433716,0.017357898876070976,0.015330611728131771,0.7115877866744995,0.24116216599941254,3.1319901943206787,0.6096403002738953,2.319460678339852e-06,5.764435533723786e-08,2.1275831664785557e-09
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,384,384,0.024823231622576714,0.001266755234213181,0.2885099947452545,0.004450738430023193,0.003773211967200041,0.4626096487045288,0.17189206182956696,2.371347427368164,0.5300660729408264,2.319460678339852e-06,5.764435533723786e-08,2.1275831664785557e-09
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,384,384,0.028659027069807053,0.001462499850950788,0.27600839734077454,0.018934566527605057,0.016930079087615013,0.4203732907772064,0.15933561325073242,2.2483482360839844,0.5177075266838074,2.319460678339852e-06,5.764435533723786e-08,2.1275831664785557e-09
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,384,384,0.04610714316368103,0.0023528952968431714,0.0924651101231575,0.013438875786960125,0.005750344134867191,0.22327661514282227,0.08803354948759079,0.39021217823028564,0.1432487517595291,7.014607898928743e-07,2.6529854566976498e-08,1.6477800520114347e-08
