seed,update,parameter_id,parameter_name,shape,method,right_gram_linear_relative_fro,right_gram_quadratic_relative_fro,right_gram_quadratic_over_delta_fro,left_gram_linear_relative_fro,left_gram_quadratic_relative_fro,left_gram_quadratic_over_delta_fro
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.11327885836362839,0.018694907426834106,0.1692640781402588,0.09380906075239182,0.018694743514060974,0.20686762034893036
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.1192319244146347,0.019070768728852272,0.17146897315979004,0.10531913489103317,0.019070668146014214,0.19833269715309143
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.07521109282970428,0.010233186185359955,0.13765834271907806,0.05470193549990654,0.010233074426651001,0.19129185378551483
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.11550398916006088,0.01599600538611412,0.15039612352848053,0.10326998680830002,0.01599600352346897,0.17213205993175507
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.05353662744164467,0.0055879391729831696,0.10614550113677979,0.05140015855431557,0.0055879284627735615,0.11071804165840149
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.01557899173349142,0.00162218208424747,0.1062208041548729,0.01598248817026615,0.0016222423873841763,0.1034381315112114
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.010455003939568996,0.0008530376944690943,0.08183477073907852,0.011185943149030209,0.0008530669147148728,0.0764610767364502
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.01275520958006382,0.0009721397655084729,0.07813967764377594,0.013194133527576923,0.000972166599240154,0.0754161849617958
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.041899386793375015,0.005235515534877777,0.12620578706264496,0.03941350802779198,0.005235510878264904,0.13434192538261414
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.017870089039206505,0.001889568753540516,0.10748486965894699,0.01836269162595272,0.0018895677058026195,0.10450930893421173
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.013169345445930958,0.0010268969926983118,0.07796607911586761,0.013139478862285614,0.0010268972255289555,0.0781431719660759
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.014890442602336407,0.001248364569619298,0.08613581955432892,0.01546284556388855,0.001248365850187838,0.08278027176856995
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.07069721072912216,0.012305875308811665,0.1765114963054657,0.07932332158088684,0.01230588648468256,0.1568603813648224
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.06986066699028015,0.0121064567938447,0.18454626202583313,0.07966919988393784,0.012106466107070446,0.1593756228685379
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.040684230625629425,0.00644249003380537,0.16011735796928406,0.052878882735967636,0.0064425282180309296,0.12263327836990356
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.06813409179449081,0.009212169796228409,0.14574319124221802,0.07415295392274857,0.009212102741003036,0.13225510716438293
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.07300367206335068,0.012718460522592068,0.17723184823989868,0.0807894840836525,0.012718460522592068,0.1596415787935257
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.07401777058839798,0.01268509030342102,0.1830243319272995,0.08391768485307693,0.012685093097388744,0.1589716672897339
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.042663414031267166,0.006771325599402189,0.1609230786561966,0.054593633860349655,0.0067713577300310135,0.1250775009393692
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.07301511615514755,0.009937550872564316,0.14717726409435272,0.07847227901220322,0.009937461465597153,0.13540993630886078
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.1174933910369873,0.01844000816345215,0.16125115752220154,0.09459233283996582,0.01843988709151745,0.2033829241991043
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.11064781248569489,0.01768854632973671,0.17005863785743713,0.09349973499774933,0.017688482999801636,0.20676879584789276
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.07381973415613174,0.010020704939961433,0.13737423717975616,0.052074309438467026,0.010020626708865166,0.19715584814548492
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.10432075709104538,0.014154629781842232,0.1464412957429886,0.09189417958259583,0.014154690317809582,0.17034883797168732
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.05378706380724907,0.00813756138086319,0.15319879353046417,0.05350302904844284,0.008137591183185577,0.15403340756893158
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.03360217437148094,0.0040936279110610485,0.12495126575231552,0.03363868221640587,0.004093664698302746,0.12480969727039337
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0220381710678339,0.002118761884048581,0.09648291021585464,0.021991826593875885,0.0021187865640968084,0.09668899327516556
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.027708420529961586,0.0023969756439328194,0.08913812041282654,0.027776481583714485,0.002396988682448864,0.08890677243471146
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.054228365421295166,0.0076233213767409325,0.1424436718225479,0.05117694288492203,0.0076233199797570705,0.15118493139743805
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.03208928555250168,0.004000397864729166,0.1277555376291275,0.0316515788435936,0.004000399261713028,0.12961290776729584
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.02112491801381111,0.002094467869028449,0.09955082088708878,0.020752960816025734,0.002094465773552656,0.10134989768266678
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.025694113224744797,0.0023072112817317247,0.09252698719501495,0.02548484317958355,0.0023072112817317247,0.0933343842625618
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.07820510119199753,0.014937096275389194,0.19564048945903778,0.0966634601354599,0.01493711955845356,0.1569543331861496
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.08929777145385742,0.01584802381694317,0.1907370537519455,0.10382433980703354,0.01584797166287899,0.16083647310733795
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.050855815410614014,0.008521056734025478,0.17000232636928558,0.06687681376934052,0.0085210632532835,0.12848114967346191
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.08597341179847717,0.012292535975575447,0.15543004870414734,0.09608236700296402,0.012292427942156792,0.13662254810333252
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.08117829263210297,0.015605714172124863,0.19653727114200592,0.09777044504880905,0.015605805441737175,0.16205140948295593
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.09257716685533524,0.016514863818883896,0.19168460369110107,0.10697752982378006,0.016514960676431656,0.16275300085544586
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.05270780250430107,0.008879692293703556,0.17096425592899323,0.06938028335571289,0.00887973327189684,0.12906967103481293
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.09173581749200821,0.01281935628503561,0.15212023258209229,0.10181629657745361,0.01281925942748785,0.13473252952098846
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.08262062817811966,0.011134620755910873,0.13733749091625214,0.06755703687667847,0.011134488508105278,0.1695844829082489
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.06751757860183716,0.010246056132018566,0.16134676337242126,0.056963566690683365,0.010245980694890022,0.19649682939052582
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.044462721794843674,0.005611659027636051,0.1276598572731018,0.03218948841094971,0.005611593835055828,0.17821119725704193
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.06412424892187119,0.008553016930818558,0.14396576583385468,0.05646318569779396,0.0085530374199152,0.16755414009094238
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.06509590893983841,0.009803283028304577,0.15354987978935242,0.06537878513336182,0.009803240187466145,0.1528584361076355
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0358937606215477,0.004344852641224861,0.12409466505050659,0.03621143847703934,0.004344874061644077,0.12295175343751907
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.023001478984951973,0.002258208580315113,0.09843894094228745,0.02316110208630562,0.0022582265082746744,0.09775769710540771
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.02999698743224144,0.002587388502433896,0.08908821642398834,0.030025992542505264,0.0025874061975628138,0.08899703621864319
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.05096698924899101,0.007372455205768347,0.14633536338806152,0.050882481038570404,0.0073724486865103245,0.14658412337303162
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.03214128315448761,0.003870293265208602,0.12327630817890167,0.031488366425037384,0.0038702909369021654,0.12595923244953156
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.02098645642399788,0.002022616798058152,0.09664018452167511,0.02113393507897854,0.0020226133055984974,0.09596193581819534
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.025758445262908936,0.0022735213860869408,0.09094808250665665,0.025560365989804268,0.002273518592119217,0.09169681370258331
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.11634877324104309,0.01583424024283886,0.1378803551197052,0.07988904416561127,0.015833713114261627,0.20384325087070465
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.06816816329956055,0.010753035545349121,0.16644065082073212,0.07513725757598877,0.010753351263701916,0.14951695501804352
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.039964962750673294,0.00581703195348382,0.14676432311534882,0.04959612712264061,0.005817214027047157,0.11792255938053131
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0655401200056076,0.008276831358671188,0.13510791957378387,0.07040728628635406,0.008277003653347492,0.12457466870546341
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.1267147958278656,0.018179314211010933,0.14388909935951233,0.07748343795537949,0.018178941681981087,0.23648010194301605
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.06532876193523407,0.010200154967606068,0.16476354002952576,0.07252799719572067,0.010200481861829758,0.14684844017028809
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.03913702815771103,0.005538234952837229,0.1429101675748825,0.04809461161494255,0.0055384100414812565,0.11590823531150818
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0636054053902626,0.007769742049276829,0.13025489449501038,0.06771950423717499,0.0077699050307273865,0.12136836349964142
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.08096890151500702,0.008043432608246803,0.10157491266727448,0.07166029512882233,0.00804327055811882,0.11549604684114456
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.03360516205430031,0.004779501352459192,0.15096792578697205,0.02979116141796112,0.004779438488185406,0.17331084609031677
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.02235989272594452,0.0024645428638905287,0.11098658293485641,0.015979178249835968,0.002464481396600604,0.1563480943441391
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.03209126740694046,0.004304164554923773,0.14480765163898468,0.029699629172682762,0.004304160829633474,0.15868645906448364
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.057533975690603256,0.007114590145647526,0.12580646574497223,0.05644729360938072,0.007114558946341276,0.1283152997493744
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.017636097967624664,0.0017975090304389596,0.10366324335336685,0.018886001780629158,0.0017975051887333393,0.0965895727276802
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.012496864423155785,0.0009309180313721299,0.0746990442276001,0.012969191186130047,0.0009309180895797908,0.07196435332298279
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.014031239785254002,0.0010534439934417605,0.07665851712226868,0.014622721821069717,0.0010534394532442093,0.07343374937772751
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.06283412873744965,0.007837437093257904,0.12718559801578522,0.06127949059009552,0.007837429642677307,0.13054528832435608
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.017095254734158516,0.0015997049631550908,0.09466681629419327,0.017757689580321312,0.001599704148247838,0.0910572037100792
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.012342594563961029,0.0008489798055961728,0.06875327229499817,0.012933795340359211,0.0008489785832352936,0.06561321020126343
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.014164909720420837,0.0009509247611276805,0.06816725432872772,0.013882296159863472,0.0009509240626357496,0.06959947198629379
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.05102488026022911,0.007894085720181465,0.15712496638298035,0.05764053761959076,0.007894217036664486,0.13862262666225433
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.03357631340622902,0.006162600126117468,0.1946643590927124,0.043163180351257324,0.006162699777632952,0.1478293240070343
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.02206418476998806,0.0033851887565106153,0.1552501767873764,0.030993929132819176,0.003385256975889206,0.10987593978643417
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.030354563146829605,0.00416664220392704,0.14623552560806274,0.03639845922589302,0.004166699014604092,0.11952396482229233
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.04979514703154564,0.008118126541376114,0.16632479429244995,0.0596800222992897,0.008118224330246449,0.13792505860328674
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0344393290579319,0.0063582719303667545,0.19577538967132568,0.043756429105997086,0.006358357612043619,0.15056681632995605
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.02250189520418644,0.003503634361550212,0.15710625052452087,0.03169162571430206,0.0035036930348724127,0.11105478554964066
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.031203072518110275,0.004443156998604536,0.15277983248233795,0.03796156495809555,0.004443197976797819,0.12261039018630981
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.10021478682756424,0.015193418599665165,0.15576913952827454,0.08411187678575516,0.015193144790828228,0.18779169023036957
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.07666090130805969,0.011784082278609276,0.1625615954399109,0.06477803736925125,0.011783873662352562,0.1971079707145691
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0518912747502327,0.0066514285281300545,0.12944312393665314,0.03646667301654816,0.006651304196566343,0.18608787655830383
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0704384595155716,0.00921227689832449,0.14031155407428741,0.06305953860282898,0.009212177246809006,0.1597452461719513
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.04108482226729393,0.005440038163214922,0.13325610756874084,0.03826592490077019,0.0054400707595050335,0.14321373403072357
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.01611214689910412,0.0016690300544723868,0.10516664385795593,0.015926258638501167,0.0016690492630004883,0.10643377155065536
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.011059661395847797,0.0008373857708647847,0.07577966153621674,0.011003456078469753,0.000837397004943341,0.07616831362247467
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.012557430192828178,0.0009606184903532267,0.07818981260061264,0.01250222697854042,0.0009606292005628347,0.07855162024497986
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.036443907767534256,0.004168623127043247,0.1154761016368866,0.03470144048333168,0.0041686296463012695,0.12139461934566498
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.011369893327355385,0.0010164579143747687,0.09054365754127502,0.01090430747717619,0.0010164589621126652,0.09451600164175034
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.00795035995543003,0.0005323164514265954,0.06697428971529007,0.008380349725484848,0.0005323171499185264,0.0635361298918724
0,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.008648991584777832,0.0005980897694826126,0.07037391513586044,0.008995397947728634,0.0005980904679745436,0.06757299602031708
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.04985617846250534,0.007050310727208853,0.1439042091369629,0.05773558095097542,0.007050398737192154,0.12370878458023071
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0317283496260643,0.005385818425565958,0.18035072088241577,0.037870608270168304,0.005385885946452618,0.1482812911272049
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.020002322271466255,0.0028360141441226006,0.14340856671333313,0.02591726928949356,0.00283605488948524,0.1101687103509903
0,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.03084740787744522,0.004235963802784681,0.14785122871398926,0.034404776990413666,0.004235970322042704,0.13054153323173523
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.04682784527540207,0.0067902859300374985,0.14764660596847534,0.056105561554431915,0.0067904056049883366,0.12255222350358963
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.029730139300227165,0.0050593712367117405,0.18090681731700897,0.03590772673487663,0.00505945086479187,0.14681380987167358
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.019186636433005333,0.0027027204632759094,0.14244017004966736,0.025308111682534218,0.002702765865251422,0.10747620463371277
0,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.028954260051250458,0.003991579636931419,0.14872975647449493,0.032832954078912735,0.003991612698882818,0.12883396446704865
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.09175734966993332,0.013290585950016975,0.14885632693767548,0.08169350028038025,0.01329028606414795,0.1684318482875824
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.07379882782697678,0.01232550386339426,0.1821005493402481,0.06892091035842896,0.012325286865234375,0.1977396458387375
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.04527433589100838,0.005701226182281971,0.12732981145381927,0.03492892533540726,0.005701069720089436,0.16631042957305908
0,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.07331228256225586,0.01197670865803957,0.18193718791007996,0.0694415271282196,0.011976808309555054,0.1947803795337677
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.06466670334339142,0.006761159747838974,0.1064373180270195,0.05954908952116966,0.006761173252016306,0.11596327275037766
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.01518247276544571,0.001569417305290699,0.10497245192527771,0.012976613827049732,0.001569403917528689,0.12352903187274933
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.011749166063964367,0.0008146319887600839,0.06924577802419662,0.009880213998258114,0.0008146255859173834,0.08229976892471313
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.01218442339450121,0.0009388908511027694,0.07848653197288513,0.010694848373532295,0.0009388831094838679,0.0899202823638916
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.04864107072353363,0.004750770051032305,0.09902128577232361,0.045072268694639206,0.004750770051032305,0.10710764676332474
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.013588819652795792,0.0016805373597890139,0.12958498299121857,0.014864398166537285,0.0016805385239422321,0.11752336472272873
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.009417042136192322,0.0007737599080428481,0.08260203152894974,0.009965918958187103,0.0007737600244581699,0.07800822705030441
0,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.013344242237508297,0.0017226203344762325,0.13936853408813477,0.014692741446197033,0.0017226245254278183,0.12478139996528625
0,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0518670491874218,0.009280022233724594,0.18235646188259125,0.06535971909761429,0.009280075319111347,0.14368392527103424
0,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.048633161932229996,0.009009924717247486,0.19759444892406464,0.06073751673102379,0.009010002948343754,0.1544513702392578
0,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.02974695898592472,0.004943909123539925,0.16801008582115173,0.041098497807979584,0.004943950101733208,0.1209767535328865
0,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.04591936245560646,0.006438146810978651,0.15109632909297943,0.053858302533626556,0.006438154727220535,0.1260756403207779
0,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.05394768714904785,0.009207316674292088,0.1739063411951065,0.06618498265743256,0.009207385592162609,0.14085130393505096
