seed,update,parameter_id,shape,reference_method,vq_method,raw_ratio_vq_over_reference,gram_ratio_vq_over_reference,gram_spectral_ratio_vq_over_reference,tail_subspace_ratio_vq_over_reference,update_distortion_ratio_vq_over_reference,exact_polar_distortion_ratio_vq_over_reference,raw_error_delta_vq_minus_reference,gram_error_delta_vq_minus_reference,update_distortion_delta_vq_minus_reference
0,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.026612495389707,1.1304601362502242,0.7349534564199928,1.0009886336967169,1.0041646170962235,1.012335333728838,0.0023638159036636353,0.002067742869257927,0.0012030601501464844
0,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0280819563044719,1.1571769289628435,1.020854488093534,1.0032588230710158,0.9880160227375315,0.9981683289114762,0.002435535192489624,0.0024037742987275124,-0.00367128849029541
0,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1307463144210277,1.6230539380220124,1.24840445758241,0.9954236638889561,1.0582231141977445,1.0563645502708636,0.01438547670841217,0.011150646954774857,0.005114912986755371
0,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1319474335066486,1.597970065613173,1.0998851499425395,1.0111832678461514,1.0395169773935566,1.0382929343143585,0.014535292983055115,0.011020561680197716,0.003575742244720459
0,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.151170279064224,1.7535814842234956,2.5705946127439536,0.964772216065857,0.9424403113127559,0.9276979300756348,0.02014760673046112,0.028613679111003876,-0.006640076637268066
0,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.025040469776187,1.1515631260224914,1.0538556556503613,1.003211366930906,0.9961875434644882,1.004062680825579,0.001998208463191986,0.0018570208922028542,-0.0011162161827087402
0,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0169963906520585,1.1597837461809954,1.0444031723213643,1.0005579592742528,0.9903475022958191,1.008230425202151,0.0013804435729980469,0.0019286563619971275,-0.0029746294021606445
0,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1066961831737647,1.6602432159226168,1.5731254071632759,1.0149618959074453,1.0276589975751422,1.0268632214037887,0.010882459580898285,0.009595797397196293,0.00299757719039917
0,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1415482817326936,1.6485835918531249,1.502373829213791,1.011407733604089,1.0455972400655422,1.0485980434918063,0.014099501073360443,0.00971141830086708,0.005284488201141357
0,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.1017173212491056,1.4986114029741398,1.390474578486818,0.9855921971248051,0.9384609138789028,0.9306334741866095,0.012562915682792664,0.014456437900662422,-0.007047295570373535
0,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0154904840485923,1.07360325436627,0.9427674219025953,0.9979243804326496,0.9736566676564168,0.9838300851048153,0.0010832101106643677,0.0006531709805130959,-0.007435142993927002
0,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0112371963478561,1.091375767200503,0.962804844378107,0.9910373931694676,0.9655624455065854,0.989658057959497,0.000835910439491272,0.0010534096509218216,-0.010337412357330322
0,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1156553599514751,1.510427891227382,1.1519308569675701,1.0144597660397272,1.0480042862752668,1.0492534037048926,0.01104116439819336,0.006552516482770443,0.006018579006195068
0,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1275708093833645,1.5743583098006293,1.2888248893746606,1.007596632470956,1.0270333048201234,1.0313494099831098,0.012715369462966919,0.008073914796113968,0.0034754276275634766
0,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.1218537988696606,1.4813462064060374,1.1638093696918888,0.9712086045588204,0.9307094659726238,0.9225158314482775,0.014291547238826752,0.01155693270266056,-0.008569002151489258
0,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0194586585179481,1.0581033394642927,0.9851682697587506,0.9913200783786342,0.9886440081408792,0.9963842195602918,0.0011782273650169373,0.0004787025973200798,-0.0030134916305541992
0,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.016420925077594,1.0725701505701506,1.0320351740177787,1.0025000784274818,0.9803585853789312,0.98717029612534,0.0009304918348789215,0.0005363980308175087,-0.005288302898406982
0,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1009170932141785,1.5143182777790967,1.1785271859250133,1.0270721487148062,1.0204541135893475,1.0271073838941558,0.0087762251496315,0.005387498997151852,0.002720355987548828
0,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1051365052893982,1.4143937408673155,1.0904095857066656,1.0114125199135862,1.0353532328640835,1.040229651984756,0.00937168300151825,0.004929198883473873,0.004749715328216553
0,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.1003477287222365,1.479613127802707,1.2845203025823488,0.9517135270945961,0.9022336627086274,0.8922261967438451,0.010936014354228973,0.008581016212701797,-0.012281239032745361
0,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0309498887150907,1.1732180002848167,0.9632222176059114,1.0078680647896325,1.0062333093027844,1.0086793260183298,0.002743370831012726,0.0028478875756263733,0.001404881477355957
0,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0361134467124304,1.1870032287286125,1.0128668888271777,0.9984407415924289,1.0066443372679914,1.015228488195139,0.003300219774246216,0.0034033432602882385,0.0017372965812683105
0,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0595495729362387,1.3226431695253842,1.0256919940834883,0.9956548131075132,1.029676485927222,1.0156261317526367,0.007585152983665466,0.005896665155887604,0.0011565685272216797
0,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0647889291906847,1.3639031892410773,1.1100824636472573,1.0007598598203462,1.037128687273689,1.0241813551762122,0.00847102701663971,0.007379630580544472,0.0014979839324951172
0,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0560821496566661,1.3167976424361494,1.1770377648810293,0.978541089227428,0.9624958439756385,0.9515320453678704,0.00855456292629242,0.01522902399301529,-0.0023263096809387207
0,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0384600046360857,1.251898025788167,1.1061655974834939,1.0043951869480605,1.0123928451043074,1.0169067025889893,0.0036429911851882935,0.004390748217701912,0.003352820873260498
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0293788981061005,1.1469169539966468,0.87520456134707,1.0037289778604448,1.0090787645645343,0.9966145413509592,0.0027446821331977844,0.0023852158337831497,0.002674698829650879
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.113661930712756,1.5301078074302592,1.4357883609170976,1.0055267070575806,1.05892806848891,1.0378223569994047,0.015826568007469177,0.017279822379350662,0.0030179619789123535
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1193177379014712,1.6100221677111377,1.402116771398454,1.0159815076909773,1.0511218435336909,1.0323133324357407,0.01686277985572815,0.02074071392416954,0.0027495622634887695
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.1060336251234137,1.4735303707044904,1.779492447287165,0.9879610970325023,0.9626101418356025,0.9433545171674413,0.01674748957157135,0.028783880174160004,-0.002625107765197754
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0325577478639838,1.2283683267376901,1.1321891010372107,0.9972345470059545,0.9987799699303617,1.003248051447695,0.002866208553314209,0.0032168831676244736,-0.0003491640090942383
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0266893926078184,1.1769494421145628,0.9706995555330429,1.0049450380017737,0.9926111059968339,0.9945956156672365,0.0024877935647964478,0.0028189029544591904,-0.0023346543312072754
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1026940285693805,1.5663347293918364,1.6969264209434916,1.0180140846264834,1.0419341547376955,1.0295054269463144,0.014687389135360718,0.020600542426109314,0.002632737159729004
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1162305453344434,1.5993310286488942,1.4583903399240565,1.0086048512074277,1.0549148351449145,1.0397076453204324,0.016235217452049255,0.019745230674743652,0.0036112070083618164
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.078786460475939,1.4164279638435682,1.7684638573427403,0.959020976990328,0.947165486790723,0.9322266959927181,0.012742355465888977,0.029063254594802856,-0.003641068935394287
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.032794425996048,1.2836108942049367,1.1609064251499088,0.9983100886836874,0.9885108140779675,0.9913652419444887,0.00302722305059433,0.004084808751940727,-0.0036040544509887695
0,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.023396264904111,1.2294002774739916,1.0440454100213592,0.9969981169776981,0.9961624605584153,1.00859718185706,0.0022320151329040527,0.004113776609301567,-0.0012271404266357422
0,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0965787586598885,1.5592063472306512,1.4559317496945978,0.9992215898704881,1.0391051038605794,1.0293653187179566,0.013490408658981323,0.01941462978720665,0.002800881862640381
0,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.1039179901904774,1.5820406395321636,1.4653196119306369,1.0085741360703904,1.0318353387322572,1.0235687879293598,0.01463647186756134,0.022476322948932648,0.0023557543754577637
0,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0796661137167052,1.4072932824941171,1.2819969504058002,0.9585233063219682,0.9401861284584468,0.9247505887692831,0.012497708201408386,0.021658960729837418,-0.003994464874267578
0,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0291853609900088,1.246390633488528,1.1891521132031189,0.9993917982594746,0.9920507898999567,0.9945180401434676,0.0027405396103858948,0.00451955571770668,-0.0024959444999694824
0,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0170860270238398,1.2241819316485423,1.0417342778703522,0.9993394652455528,0.9916173365554783,1.0055637448134482,0.0016385838389396667,0.004402764141559601,-0.002711176872253418
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0972756847275447,1.606721098011759,1.4925380478495376,0.995874271840497,1.0351055993306824,1.025649198422529,0.013666003942489624,0.021874338388442993,0.0028661489486694336
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.104432433608758,1.6301818563052928,1.382428456524168,1.0151724024806585,1.0148792799476536,1.0045469867734502,0.014587685465812683,0.021832600235939026,0.0012862682342529297
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0927838150791291,1.4165736071639083,1.2130111292857104,0.9580392689298141,0.9284142670494068,0.9096882600835035,0.013429120182991028,0.013632606714963913,-0.0048888325691223145
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0207518997149652,1.2403772890630522,1.035611126936715,0.997429969907046,0.9990060237752937,0.99859183423857,0.0018446147441864014,0.004149258136749268,-0.0003223419189453125
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0238447765900112,1.1564977020126868,0.990212629464747,1.0041245994037755,1.0005109566129708,1.0127551264878354,0.00200585275888443,0.002302771434187889,0.0001609325408935547
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0901947819950466,1.5521858229193068,1.5125735976746928,1.0036581540994176,1.0244523382590984,1.0265728939975918,0.011533722281455994,0.014864655211567879,0.0023563504219055176
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0883623674940117,1.4758661985793162,1.1583280441862422,1.0083697849886846,1.02204478820016,1.0171378541074456,0.011444851756095886,0.013277918100357056,0.0021704435348510742
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0495334634126268,1.2455470585580566,0.9762310639652148,0.9499519584188992,0.9221678624715254,0.9102460291164319,0.006457328796386719,0.005462413653731346,-0.005170762538909912
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0356005836542133,1.163486398106959,1.0621332832195214,1.0074034592316203,1.0098818132835137,1.0154313573772937,0.0032422691583633423,0.002807481214404106,0.0022573471069335938
