seed,update,parameter_id,parameter_name,shape,method,raw_cosine,right_gram_fro_cosine,left_gram_fro_cosine,head_singular_relative_l2,head_singular_log10_rmse,middle_singular_relative_l2,middle_singular_log10_rmse,tail_singular_relative_l2,tail_singular_log10_rmse,head_left_mean_sin,head_left_max_sin,head_left_fro_sin,head_right_mean_sin,head_right_max_sin,head_right_fro_sin,head_subspace_mean_sin,middle_left_mean_sin,middle_left_max_sin,middle_left_fro_sin,middle_right_mean_sin,middle_right_max_sin,middle_right_fro_sin,middle_subspace_mean_sin,tail_left_mean_sin,tail_left_max_sin,tail_left_fro_sin,tail_right_mean_sin,tail_right_max_sin,tail_right_fro_sin,tail_subspace_mean_sin,top8_left_mean_sin,top8_left_max_sin,top8_left_fro_sin,top8_right_mean_sin,top8_right_max_sin,top8_right_fro_sin,top8_subspace_mean_sin,exact_polar_cosine,update_cosine
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.9756481051445007,0.9946066737174988,0.9971234798431396,0.024642715230584145,0.009290941059589386,0.05562923103570938,0.02365373633801937,0.13106389343738556,0.05378364771604538,0.11010322390252988,0.3860467335523578,0.814176890214253,0.13445453963689866,0.40094099662624044,0.9432516772988618,0.12227888176971427,0.6461899931176056,0.9998279690084266,4.225606770819055,0.6928539398180834,0.9993577614438931,4.457474630659566,0.6695219664678445,0.5950777558523682,0.999279473466428,3.967909200304788,0.82232004825963,0.9985738806084913,5.1711948797861425,0.7086989020559991,0.06270424048318307,0.107946454585421,0.18939107922453308,0.07580817826827155,0.11812405336353562,0.22409114774826,0.06925620937572731,0.8978445529937744,0.9017261862754822
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.9778302907943726,0.9946627020835876,0.9963932633399963,0.04654471576213837,0.026849612593650818,0.01813461072742939,0.008024020120501518,0.09616253525018692,0.04013759642839432,0.11758540926459546,0.5519533647987829,0.9521130958597598,0.1432987673044157,0.5607823076645362,1.075107260862455,0.1304420882845056,0.6166382264095175,0.9992405760123868,4.054288295154849,0.6639906223144336,0.9990020056598111,4.2864752994169795,0.6403144243619756,0.5726642788070512,0.9998654903662021,3.8502568295300645,0.7992740681880542,0.9999999488389424,5.035268295634317,0.6859691734975527,0.053937131368587146,0.07333594517178257,0.158951151959405,0.06130165147347112,0.08042161613500615,0.18040772537967642,0.057619391421029134,0.9082764387130737,0.9118237495422363
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.986477792263031,0.99738609790802,0.9987088441848755,0.010819198563694954,0.0059460303746163845,0.02965635620057583,0.0128639480099082,0.08142483234405518,0.03396756574511528,0.07748761113786563,0.2883559897131003,0.5844496766769505,0.09853128627567193,0.29922813944278825,0.6968660029839291,0.08800944870676877,0.5306619141268509,0.9996837144509714,3.6040539897104296,0.5761581135053847,0.9997761880087509,3.810336139981212,0.5534100138161178,0.4963301007724505,0.9974450417190965,3.4255361920563954,0.720297017319179,0.9991764711819981,4.562337426089853,0.6083135590458147,0.03971326540298717,0.06938193507153437,0.12089582857179289,0.051101824582586816,0.07853073901799469,0.15194222601027182,0.04540754499278699,0.9365867376327515,0.9397156834602356
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.9850066900253296,0.9954489469528198,0.9966445565223694,0.05214937776327133,0.030025187879800797,0.007991918362677097,0.003378530964255333,0.050691258162260056,0.02169443666934967,0.10819230693940994,0.5067518028386907,0.8966549195385609,0.134090239562629,0.5148817326594167,1.0228380880536585,0.12114127325101948,0.5257730245150009,0.9986333156574516,3.532420468822262,0.5672930828523863,0.9980817767853221,3.725770503102949,0.5465330536836936,0.4870990866990998,0.9988943750061953,3.3869863584815736,0.7016983408491279,0.9998978383428593,4.45907924363861,0.5943987137741138,0.05015328405895922,0.07809045276063022,0.1501089995694772,0.04880861593149493,0.06858271644573558,0.1442082812044676,0.04948094999522708,0.9406880736351013,0.9428495168685913
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.9816623330116272,0.9989252090454102,0.9990138411521912,0.013848439790308475,0.005537497811019421,1.147042155265808,0.33601558208465576,1.4901082515716553,0.3905412554740906,0.1202526703187058,0.3797013203867105,0.8879650706382366,0.11861939363145285,0.38656369850818106,0.8789105280565592,0.11943603197507932,0.9356834617571215,0.9999167610791033,5.855560307469215,0.915732411621152,0.9999445041333548,5.740728898811184,0.9257079366891368,0.9681636187830622,0.9999929319556953,6.049741242768031,0.8879889334780925,0.9998690037385397,5.581152361904685,0.9280762761305774,0.048762847007211424,0.08828202332499072,0.14861309323033173,0.04939548140505105,0.08762664473232161,0.1508734557637739,0.04907916420613124,0.5511741042137146,0.5439102053642273
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.9904987215995789,0.9994723796844482,0.9995442032814026,0.0241935383528471,0.017664413899183273,0.6717884540557861,0.22710676491260529,1.1092209815979004,0.3213755786418915,0.08716538955591568,0.24451070472955239,0.6345021940427489,0.08555122923449585,0.23687535391190304,0.6220670134573345,0.08635830939520577,0.9096495481932612,0.9999821216428869,5.704899104136686,0.8901608252765589,0.9999978355306304,5.595471778318728,0.89990518673491,0.9629295646379884,0.9999994576425927,6.017602625631159,0.8667239849379827,0.9999932741204532,5.465360088000816,0.9148267747879856,0.030546830980774202,0.04724820088261536,0.09223773814585771,0.030316897859420704,0.04569360725659055,0.09098387255058545,0.030431864420097453,0.6242406964302063,0.613216757774353
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.9950360655784607,0.9997636675834656,0.9998371601104736,0.005340895149856806,0.003303993958979845,0.4267374873161316,0.15795911848545074,0.8653849363327026,0.26921212673187256,0.06481221078150637,0.2985548232670052,0.510486121788408,0.0632884700484038,0.2943230886625865,0.4997644221590802,0.06405034041495508,0.8493901668841508,0.9999757361543185,5.357932621348323,0.8261462042319431,0.9999796534133899,5.23254725976412,0.837768185558047,0.9544793087555473,0.9999030977985458,5.9666324432783595,0.8396236763952936,0.999994325488627,5.309475081082023,0.8970514925754205,0.022845846753633173,0.037599132450275824,0.0694610399826008,0.02330200102263902,0.039662375401178666,0.0710388504351855,0.023073923888136096,0.69944167137146,0.6903618574142456
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.994731068611145,0.9996464252471924,0.9997180700302124,0.02433784492313862,0.017453884705901146,0.39640313386917114,0.14825120568275452,0.8064090609550476,0.2556318938732147,0.06582559935384455,0.21439777627966566,0.48956958123934424,0.0651775258548408,0.21073206498598904,0.4834828766496146,0.06550156260434267,0.8570851933145525,0.9999934311103188,5.40294336118788,0.8361256606545268,0.9994505857668979,5.29163166833761,0.8466054269845396,0.9535079517037628,0.9999922357667308,5.961168453112263,0.834334322043903,0.9997383061339699,5.27987278241242,0.8939211368738329,0.02243952626212352,0.03209721211493122,0.06717073419641328,0.0220674473319182,0.03257739400698203,0.06590544202124916,0.022253486797020862,0.699039876461029,0.6907687187194824
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.9820557236671448,0.9989450573921204,0.9991102814674377,0.013754121027886868,0.0052434890531003475,0.9771597981452942,0.3018570840358734,3.5219085216522217,0.6607962846755981,0.12170052937822948,0.45184232965749405,0.916016914525496,0.1218369693910151,0.4550384956060233,0.9132092821096476,0.12176874938462229,0.9103481801079639,0.99997807761848,5.708668970398541,0.9114702613548934,0.9999207268965415,5.714849596279519,0.9109092207314287,0.8934628024633642,0.9999087360225162,5.613621059868581,0.8918183729091879,0.9999997203202922,5.606592669861385,0.892640587686276,0.05030526978058619,0.094978306994126,0.15512076001300668,0.051628372754246275,0.09529069684107262,0.1582309249865524,0.05096682126741624,0.5209352970123291,0.5578821897506714
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.9902616739273071,0.9995150566101074,0.9995296001434326,0.023508667945861816,0.017576444894075394,0.5830340385437012,0.20517253875732422,2.4852051734924316,0.5605732202529907,0.09093759376092682,0.33104360719520626,0.6773755152861385,0.09039761779333895,0.32812283645080087,0.6725737016172926,0.09066760577713288,0.868877998530324,0.9999901047808285,5.470423894946581,0.8737458910699735,0.9997494043665963,5.496516446657093,0.8713119448001487,0.8798152071671936,0.9999677977582807,5.541247199852006,0.880369893529602,0.9999999987579296,5.54159751738265,0.8800925503483978,0.032413077248612476,0.05298690198082812,0.09853730477828791,0.033195887638268834,0.05414620426784858,0.10054260611938984,0.032804482443440655,0.5730268955230713,0.6143912076950073
