seed,update,parameter_id,parameter_name,shape,method,frechet_distortion_pred,actual_update_distortion,actual_frechet_cosine_error_difference,frechet_relative_l2,actual_update_relative_l2,sigma_max,sigma_min,condition_number_proxy,state_error_relative_fro,quadratic_gram_ratio
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6493828594684601,0.5000012516975403,0.1493816077709198,2.67034912109375,1.0467220544815063,0.15365049242973328,8.429865556536242e-05,1822.692138671875,0.18937307596206665,0.12963677942752838
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6369305849075317,0.48760920763015747,0.14932137727737427,2.5517845153808594,1.035280704498291,0.6016814708709717,2.3018310457700863e-06,261392.546875,0.1848946213722229,0.11617574095726013
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6278902292251587,0.4786716103553772,0.1492186188697815,2.5090181827545166,1.0201696157455444,0.41703182458877563,5.674436124536442e-06,73493.0859375,0.19195114076137543,0.13678161799907684
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6336081624031067,0.48459893465042114,0.14900922775268555,2.5326035022735596,1.0185470581054688,0.15203247964382172,0.0001191211340483278,1276.28466796875,0.19641715288162231,0.13711771368980408
1,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6215678155422211,0.4726833701133728,0.14888444542884827,2.4309282302856445,1.0101674795150757,0.5420858263969421,1.4802892565057846e-06,366202.625,0.1941172033548355,0.10732002556324005
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5890733301639557,0.4404277801513672,0.1486455500125885,2.2155356407165527,0.9607388973236084,0.2126898169517517,0.00019751914078369737,1076.80615234375,0.19039571285247803,0.13325610756874084
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6334275007247925,0.4848906993865967,0.1485368013381958,2.532100200653076,1.027978539466858,0.31811684370040894,7.257037282215606e-08,4383563.5,0.19435061514377594,0.14477777481079102
1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5598775744438171,0.41160184144973755,0.1482757329940796,2.035609245300293,0.9395734071731567,0.1550435721874237,3.9342751279036747e-07,394084.21875,0.18409059941768646,0.1593550145626068
1,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5894692242145538,0.4415910243988037,0.14787819981575012,2.2184817790985107,0.9632730484008789,0.23625679314136505,0.00017533016216475517,1347.49658203125,0.20224778354167938,0.11011989414691925
1,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.608808845281601,0.46103978157043457,0.14776906371116638,2.3732786178588867,0.9992865324020386,0.424411416053772,2.5411245587747544e-06,167017.15625,0.1973903328180313,0.10985243320465088
1,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.640811026096344,0.49321460723876953,0.14759641885757446,2.6212103366851807,1.0409667491912842,0.35593411326408386,2.4760265660006553e-07,1437521.375,0.1906503438949585,0.14057739078998566
0,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.7064250707626343,0.5589013993740082,0.1475236713886261,3.264285087585449,1.1408506631851196,0.7171411514282227,9.210984330820793e-07,778571.6875,0.18804746866226196,0.1030929908156395
0,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5477573573589325,0.40044456720352173,0.14731279015541077,1.9892290830612183,0.9065726399421692,0.10148146748542786,0.00014547437604051083,697.5899658203125,0.20108965039253235,0.15254679322242737
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6511585712432861,0.5041646957397461,0.14699387550354004,2.674342393875122,1.0549683570861816,0.3188253343105316,2.2494944005302386e-06,141732.0,0.1877290904521942,0.14655113220214844
0,4096,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6520111262798309,0.50511234998703,0.1468987762928009,2.6782147884368896,1.0576237440109253,0.7506916522979736,9.564091669744812e-07,784906.375,0.18741226196289062,0.0956859365105629
1,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6357377469539642,0.48888564109802246,0.14685210585594177,2.5532071590423584,1.0350394248962402,0.2810506522655487,6.041170308890287e-06,46522.55078125,0.18983758985996246,0.15140683948993683
0,4096,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5264369547367096,0.37974774837493896,0.14668920636177063,1.864426851272583,0.9001851081848145,0.13941612839698792,2.890687710532802e-06,48229.3984375,0.1834418624639511,0.15006476640701294
1,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6526123285293579,0.5065500140190125,0.14606231451034546,2.708214044570923,1.0561959743499756,0.29326337575912476,3.9212527553900145e-06,74788.1875,0.18993131816387177,0.1414932757616043
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6150532364845276,0.46922802925109863,0.14582520723342896,2.3617074489593506,0.9996792078018188,0.1452532410621643,0.00012395650264807045,1171.80810546875,0.18812666833400726,0.1406654268503189
1,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6176957786083221,0.47207725048065186,0.1456185281276703,2.4184610843658447,1.007125735282898,0.5028340816497803,4.002951754955575e-06,125615.8203125,0.19160036742687225,0.13459928333759308
