scope,outcome,predictor,n,pearson,spearman,method,shape,seed
per_shape,actual_update_distortion,jvp_output_relative_l2,0,nan,nan,,"(384, 384)",
per_shape,actual_update_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(384, 384)",
per_shape,actual_polar_distortion,raw_relative_l2,240,0.7729015027226497,0.6429521345856698,,"(384, 384)",
per_shape,actual_polar_distortion,right_gram_relative_fro,240,0.7282386358883756,0.6146382749700515,,"(384, 384)",
per_shape,actual_polar_distortion,right_gram_relative_spectral,240,0.7807026613529636,0.6528481397246478,,"(384, 384)",
per_shape,actual_polar_distortion,tail_angle,240,0.9609015595252984,0.9913540165627873,,"(384, 384)",
per_shape,actual_polar_distortion,prior_gap_proxy,240,0.04378731525449486,0.1959316929700371,,"(384, 384)",
per_shape,actual_polar_distortion,gap_skew_score,240,0.35998546006169363,0.8194022465667805,,"(384, 384)",
per_shape,actual_polar_distortion,sigma_sum_skew_score,240,0.8064260681818226,0.8783563950763033,,"(384, 384)",
per_shape,actual_polar_distortion,finite_k_skew_score,240,0.9256356756501677,0.922340665636556,,"(384, 384)",
per_shape,actual_polar_distortion,frechet_relative_l2,240,0.9514107958580365,0.9334823521241686,,"(384, 384)",
per_shape,actual_polar_distortion,frechet_distortion_pred,240,0.9542780539409499,0.9335969374468304,,"(384, 384)",
per_shape,actual_polar_distortion,frozen_norm_frechet_distortion_pred,240,0.9542877439846736,0.9332688067501171,,"(384, 384)",
per_shape,actual_polar_distortion,magnitude_only,240,0.9015745124929114,0.8416074931856453,,"(384, 384)",
per_shape,actual_polar_distortion,symmetric_only,240,0.9628298117224805,0.9482247955693675,,"(384, 384)",
per_shape,actual_polar_distortion,skew_only,240,0.9471581791926936,0.922340665636556,,"(384, 384)",
per_shape,actual_polar_distortion,out_of_subspace_only,240,-0.027024045960819695,0.04504916590324854,,"(384, 384)",
per_shape,actual_polar_distortion,orientation_plus_outside,240,0.9471581791926936,0.922340665636556,,"(384, 384)",
per_shape,actual_polar_distortion,all_channels,240,0.9542780504673718,0.9335969374468304,,"(384, 384)",
per_shape,actual_polar_distortion,jvp_output_relative_l2,0,nan,nan,,"(384, 384)",
per_shape,actual_polar_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(384, 384)",
per_shape,actual_polar_distortion,exact_polar_pred_distortion,0,nan,nan,,"(384, 384)",
per_shape,actual_update_distortion,raw_relative_l2,480,0.22720429783903215,0.3493568765489434,,"(1024, 384)",
per_shape,actual_update_distortion,right_gram_relative_fro,480,0.1231583713730798,0.2545198763883524,,"(1024, 384)",
per_shape,actual_update_distortion,right_gram_relative_spectral,480,0.234582176156718,0.36340348699430114,,"(1024, 384)",
per_shape,actual_update_distortion,tail_angle,480,0.9112340845606229,0.9866312353786257,,"(1024, 384)",
per_shape,actual_update_distortion,prior_gap_proxy,480,0.3446473131749761,0.457583287820338,,"(1024, 384)",
per_shape,actual_update_distortion,gap_skew_score,480,0.1972819199222541,0.6063382436555713,,"(1024, 384)",
per_shape,actual_update_distortion,sigma_sum_skew_score,480,0.9555952874432625,0.9798446390826347,,"(1024, 384)",
per_shape,actual_update_distortion,finite_k_skew_score,480,0.9565715343965266,0.9951016497467436,,"(1024, 384)",
per_shape,actual_update_distortion,frechet_relative_l2,480,0.9953970871605659,0.9949593965251584,,"(1024, 384)",
per_shape,actual_update_distortion,frechet_distortion_pred,480,0.9936552546637573,0.9950617190178777,,"(1024, 384)",
per_shape,actual_update_distortion,frozen_norm_frechet_distortion_pred,480,0.9940701683827652,0.9966219471438676,,"(1024, 384)",
per_shape,actual_update_distortion,magnitude_only,480,0.2142149882372507,0.28446136557996543,,"(1024, 384)",
per_shape,actual_update_distortion,symmetric_only,480,0.9528069929532431,0.9751383456057954,,"(1024, 384)",
per_shape,actual_update_distortion,skew_only,480,0.9683059088418847,0.995102300791236,,"(1024, 384)",
per_shape,actual_update_distortion,out_of_subspace_only,480,0.9901425026737131,0.9911719451907341,,"(1024, 384)",
per_shape,actual_update_distortion,orientation_plus_outside,480,0.99303802327507,0.9935264475974286,,"(1024, 384)",
per_shape,actual_update_distortion,all_channels,480,0.993655251583997,0.9950617190178777,,"(1024, 384)",
per_shape,actual_update_distortion,jvp_output_relative_l2,0,nan,nan,,"(1024, 384)",
per_shape,actual_update_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(1024, 384)",
per_shape,actual_polar_distortion,raw_relative_l2,480,0.3705606064797472,0.4434355183833263,,"(1024, 384)",
per_shape,actual_polar_distortion,right_gram_relative_fro,480,0.22059244866815986,0.3351763679529859,,"(1024, 384)",
per_shape,actual_polar_distortion,right_gram_relative_spectral,480,0.3137814760371683,0.43815370292405775,,"(1024, 384)",
per_shape,actual_polar_distortion,tail_angle,480,0.9436849452231855,0.9978097778202163,,"(1024, 384)",
per_shape,actual_polar_distortion,prior_gap_proxy,480,0.29705604082628534,0.41259421484893044,,"(1024, 384)",
per_shape,actual_polar_distortion,gap_skew_score,480,0.21608302652635006,0.6245345031879478,,"(1024, 384)",
per_shape,actual_polar_distortion,sigma_sum_skew_score,480,0.9729912777325155,0.9950473960390452,,"(1024, 384)",
per_shape,actual_polar_distortion,finite_k_skew_score,480,0.9481821734355866,0.9933922239245829,,"(1024, 384)",
per_shape,actual_polar_distortion,frechet_relative_l2,480,0.9857909678668171,0.9834605401933166,,"(1024, 384)",
per_shape,actual_polar_distortion,frechet_distortion_pred,480,0.981169246113092,0.983751014544334,,"(1024, 384)",
per_shape,actual_polar_distortion,frozen_norm_frechet_distortion_pred,480,0.9821784065066115,0.9857047990659682,,"(1024, 384)",
per_shape,actual_polar_distortion,magnitude_only,480,0.182168486310034,0.2704845739692185,,"(1024, 384)",
per_shape,actual_polar_distortion,symmetric_only,480,0.9629874950382118,0.976187883638162,,"(1024, 384)",
per_shape,actual_polar_distortion,skew_only,480,0.9613009776926871,0.9933824582571971,,"(1024, 384)",
per_shape,actual_polar_distortion,out_of_subspace_only,480,0.972197572644832,0.9778440878649646,,"(1024, 384)",
per_shape,actual_polar_distortion,orientation_plus_outside,480,0.9782370882624758,0.9817052157344432,,"(1024, 384)",
per_shape,actual_polar_distortion,all_channels,480,0.981169240393985,0.983751014544334,,"(1024, 384)",
per_shape,actual_polar_distortion,jvp_output_relative_l2,0,nan,nan,,"(1024, 384)",
per_shape,actual_polar_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(1024, 384)",
per_shape,actual_polar_distortion,exact_polar_pred_distortion,0,nan,nan,,"(1024, 384)",
per_shape,actual_update_distortion,raw_relative_l2,240,0.44363058329962757,0.44441483359086087,,"(384, 1024)",
per_shape,actual_update_distortion,right_gram_relative_fro,240,0.11865015760676864,0.11719561103491377,,"(384, 1024)",
per_shape,actual_update_distortion,right_gram_relative_spectral,240,0.5363558354529974,0.404118995121443,,"(384, 1024)",
per_shape,actual_update_distortion,tail_angle,240,0.9325995951603139,0.9873001267383112,,"(384, 1024)",
per_shape,actual_update_distortion,prior_gap_proxy,240,0.1428574853465867,0.45030256582840783,,"(384, 1024)",
per_shape,actual_update_distortion,gap_skew_score,240,0.0164321008531331,0.6715863122623655,,"(384, 1024)",
per_shape,actual_update_distortion,sigma_sum_skew_score,240,0.9710990211051759,0.9850327262626086,,"(384, 1024)",
per_shape,actual_update_distortion,finite_k_skew_score,240,0.9681670221395567,0.9969218215594019,,"(384, 1024)",
per_shape,actual_update_distortion,frechet_relative_l2,240,0.9968522729989439,0.9956431535269709,,"(384, 1024)",
per_shape,actual_update_distortion,frechet_distortion_pred,240,0.9947575650980711,0.995413982881647,,"(384, 1024)",
per_shape,actual_update_distortion,frozen_norm_frechet_distortion_pred,240,0.9956053618081603,0.9976405840379171,,"(384, 1024)",
per_shape,actual_update_distortion,magnitude_only,240,0.26713558254870184,0.33779239609030376,,"(384, 1024)",
per_shape,actual_update_distortion,symmetric_only,240,0.9668733406427773,0.9906100800361115,,"(384, 1024)",
per_shape,actual_update_distortion,skew_only,240,0.977128659075477,0.9969218215594019,,"(384, 1024)",
per_shape,actual_update_distortion,out_of_subspace_only,240,0.9899198593474823,0.9921786836577023,,"(384, 1024)",
per_shape,actual_update_distortion,orientation_plus_outside,240,0.9935290498561948,0.9941604888973765,,"(384, 1024)",
per_shape,actual_update_distortion,all_channels,240,0.9947575639806056,0.995413982881647,,"(384, 1024)",
per_shape,actual_update_distortion,jvp_output_relative_l2,0,nan,nan,,"(384, 1024)",
per_shape,actual_update_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(384, 1024)",
per_shape,actual_polar_distortion,raw_relative_l2,240,0.5190003505911467,0.4911031441518081,,"(384, 1024)",
per_shape,actual_polar_distortion,right_gram_relative_fro,240,0.15844934841698052,0.14111269292869666,,"(384, 1024)",
per_shape,actual_polar_distortion,right_gram_relative_spectral,240,0.5893592643907336,0.4344137919061094,,"(384, 1024)",
per_shape,actual_polar_distortion,tail_angle,240,0.9495245890158877,0.9971266862271911,,"(384, 1024)",
per_shape,actual_polar_distortion,prior_gap_proxy,240,0.1382628453839179,0.43416129484427574,,"(384, 1024)",
per_shape,actual_polar_distortion,gap_skew_score,240,0.026826629561743143,0.6926561225021266,,"(384, 1024)",
per_shape,actual_polar_distortion,sigma_sum_skew_score,240,0.9795699517477792,0.9963289293216895,,"(384, 1024)",
per_shape,actual_polar_distortion,finite_k_skew_score,240,0.9635682961968363,0.9968732096043332,,"(384, 1024)",
per_shape,actual_polar_distortion,frechet_relative_l2,240,0.9858465972119157,0.9889086616087084,,"(384, 1024)",
per_shape,actual_polar_distortion,frechet_distortion_pred,240,0.9831136216059887,0.9889268910918589,,"(384, 1024)",
per_shape,actual_polar_distortion,frozen_norm_frechet_distortion_pred,240,0.9847964768035755,0.9909772739110052,,"(384, 1024)",
per_shape,actual_polar_distortion,magnitude_only,240,0.22974092582938804,0.3074932523770563,,"(384, 1024)",
per_shape,actual_polar_distortion,symmetric_only,240,0.9582611773698517,0.9835066581017029,,"(384, 1024)",
per_shape,actual_polar_distortion,skew_only,240,0.9735237398765105,0.9968732096043332,,"(384, 1024)",
per_shape,actual_polar_distortion,out_of_subspace_only,240,0.9747222583099449,0.9851846386221982,,"(384, 1024)",
per_shape,actual_polar_distortion,orientation_plus_outside,240,0.9810348444462468,0.9883079567353598,,"(384, 1024)",
per_shape,actual_polar_distortion,all_channels,240,0.9831136162017327,0.9889268910918589,,"(384, 1024)",
per_shape,actual_polar_distortion,jvp_output_relative_l2,0,nan,nan,,"(384, 1024)",
per_shape,actual_polar_distortion,jvp_predicted_cosine_distortion,0,nan,nan,,"(384, 1024)",
per_shape,actual_polar_distortion,exact_polar_pred_distortion,0,nan,nan,,"(384, 1024)",
per_seed,actual_update_distortion,raw_relative_l2,600,-0.15888789866382785,-0.15570048805691125,,,0
per_seed,actual_update_distortion,right_gram_relative_fro,600,-0.2797717387392244,-0.2839388442745674,,,0
per_seed,actual_update_distortion,right_gram_relative_spectral,600,-0.033302641865322544,-0.10559973777704937,,,0
per_seed,actual_update_distortion,tail_angle,600,0.9138703516313785,0.9838901774727151,,,0
per_seed,actual_update_distortion,prior_gap_proxy,600,0.12889431612835614,0.8093719992367421,,,0
per_seed,actual_update_distortion,gap_skew_score,600,0.36386753075509376,0.8635856766268795,,,0
per_seed,actual_update_distortion,sigma_sum_skew_score,600,0.5227041990345008,0.9610966141572614,,,0
per_seed,actual_update_distortion,finite_k_skew_score,600,0.8227753776615235,0.9912946980408279,,,0
per_seed,actual_update_distortion,frechet_relative_l2,600,0.9667047432614758,0.9980054944597068,,,0
per_seed,actual_update_distortion,frechet_distortion_pred,600,0.994629018426639,0.9980646612907257,,,0
per_seed,actual_update_distortion,frozen_norm_frechet_distortion_pred,600,0.9945642418530065,0.9985046625129513,,,0
per_seed,actual_update_distortion,magnitude_only,600,0.7804166082114464,0.8095989724414552,,,0
per_seed,actual_update_distortion,symmetric_only,600,0.894318378181117,0.9814480040222333,,,0
per_seed,actual_update_distortion,skew_only,600,0.9504248977458579,0.9912926562475541,,,0
per_seed,actual_update_distortion,out_of_subspace_only,600,0.44630530914817346,0.22173400816282113,,,0
per_seed,actual_update_distortion,orientation_plus_outside,600,0.9759824058598544,0.9929032580646056,,,0
per_seed,actual_update_distortion,all_channels,600,0.9946290188537176,0.9980646612907257,,,0
per_seed,actual_update_distortion,jvp_output_relative_l2,60,0.9569658857845887,0.9896637954987497,,,0
per_seed,actual_update_distortion,jvp_predicted_cosine_distortion,60,0.9933108915607419,0.9896082245068076,,,0
per_seed,actual_polar_distortion,raw_relative_l2,600,-0.21247151896710026,-0.15803682788007742,,,0
per_seed,actual_polar_distortion,right_gram_relative_fro,600,-0.30691174628157325,-0.2886297461937394,,,0
per_seed,actual_polar_distortion,right_gram_relative_spectral,600,-0.06401083379501178,-0.11407481687449131,,,0
per_seed,actual_polar_distortion,tail_angle,600,0.9026389353650704,0.9719325331459252,,,0
per_seed,actual_polar_distortion,prior_gap_proxy,600,0.15885305211892192,0.8219069618705246,,,0
per_seed,actual_polar_distortion,gap_skew_score,600,0.37944522360935057,0.8754059316831434,,,0
per_seed,actual_polar_distortion,sigma_sum_skew_score,600,0.5611153310792412,0.9832407867799632,,,0
per_seed,actual_polar_distortion,finite_k_skew_score,600,0.8260383089371284,0.9959067108519746,,,0
per_seed,actual_polar_distortion,frechet_relative_l2,600,0.942779492346257,0.9872028533412592,,,0
per_seed,actual_polar_distortion,frechet_distortion_pred,600,0.9745498135870255,0.9872651312920313,,,0
per_seed,actual_polar_distortion,frozen_norm_frechet_distortion_pred,600,0.9744689400720502,0.9877948549857082,,,0
per_seed,actual_polar_distortion,magnitude_only,600,0.7985938135569245,0.8195062791155441,,,0
per_seed,actual_polar_distortion,symmetric_only,600,0.9193065506864184,0.9913694760263221,,,0
per_seed,actual_polar_distortion,skew_only,600,0.9598766621250396,0.9959036135642546,,,0
per_seed,actual_polar_distortion,out_of_subspace_only,600,0.33014995802417124,0.1417658556575885,,,0
per_seed,actual_polar_distortion,orientation_plus_outside,600,0.9344118172427305,0.9744898735829821,,,0
per_seed,actual_polar_distortion,all_channels,600,0.9745498133023976,0.9872651312920313,,,0
per_seed,actual_polar_distortion,jvp_output_relative_l2,60,0.9498237372423397,0.9409836065573772,,,0
per_seed,actual_polar_distortion,jvp_predicted_cosine_distortion,60,0.9682901773726142,0.9405946096137817,,,0
per_seed,actual_polar_distortion,exact_polar_pred_distortion,60,0.9920608822345641,0.9920533481522648,,,0
per_seed,actual_update_distortion,raw_relative_l2,600,-0.15324944147879824,-0.15509281970227695,,,1
per_seed,actual_update_distortion,right_gram_relative_fro,600,-0.2771293894967663,-0.2780522168117134,,,1
per_seed,actual_update_distortion,right_gram_relative_spectral,600,-0.0228188155928453,-0.08352500979169386,,,1
per_seed,actual_update_distortion,tail_angle,600,0.9122921537120944,0.9834741763171564,,,1
per_seed,actual_update_distortion,prior_gap_proxy,600,0.28900725802650445,0.8242243499204676,,,1
per_seed,actual_update_distortion,gap_skew_score,600,0.30011298705739947,0.8955327653687926,,,1
per_seed,actual_update_distortion,sigma_sum_skew_score,600,0.5539257062349253,0.9639473442981786,,,1
per_seed,actual_update_distortion,finite_k_skew_score,600,0.8202748321564683,0.991474809652249,,,1
per_seed,actual_update_distortion,frechet_relative_l2,600,0.9651655471949484,0.9979383276064655,,,1
per_seed,actual_update_distortion,frechet_distortion_pred,600,0.9945900927920326,0.9979966055461263,,,1
per_seed,actual_update_distortion,frozen_norm_frechet_distortion_pred,600,0.9945397434985255,0.9983877732993702,,,1
per_seed,actual_update_distortion,magnitude_only,600,0.7763061324976674,0.813764066967137,,,1
per_seed,actual_update_distortion,symmetric_only,600,0.8962858117828917,0.9830616054914265,,,1
per_seed,actual_update_distortion,skew_only,600,0.9501623918833205,0.9914728096466935,,,1
per_seed,actual_update_distortion,out_of_subspace_only,600,0.4353365248590547,0.212153367465368,,,1
per_seed,actual_update_distortion,orientation_plus_outside,600,0.9759176835966983,0.9921760893780258,,,1
per_seed,actual_update_distortion,all_channels,600,0.9945900931569761,0.9979966055461263,,,1
per_seed,actual_update_distortion,jvp_output_relative_l2,60,0.9639714823494113,0.9951653237010283,,,1
per_seed,actual_update_distortion,jvp_predicted_cosine_distortion,60,0.9940165691121451,0.9961656015559881,,,1
per_seed,actual_polar_distortion,raw_relative_l2,600,-0.20310875743130125,-0.15753465981849948,,,1
per_seed,actual_polar_distortion,right_gram_relative_fro,600,-0.30449507677344056,-0.28301361948227627,,,1
per_seed,actual_polar_distortion,right_gram_relative_spectral,600,-0.05422743571072435,-0.09361092669701858,,,1
per_seed,actual_polar_distortion,tail_angle,600,0.900220847835701,0.9718347550965418,,,1
per_seed,actual_polar_distortion,prior_gap_proxy,600,0.34472597076049394,0.8358064011658577,,,1
per_seed,actual_polar_distortion,gap_skew_score,600,0.3135270330700663,0.9068211856144044,,,1
per_seed,actual_polar_distortion,sigma_sum_skew_score,600,0.5900776058826067,0.9834606762796563,,,1
per_seed,actual_polar_distortion,finite_k_skew_score,600,0.8224398619943138,0.9963348231522865,,,1
per_seed,actual_polar_distortion,frechet_relative_l2,600,0.9423124193780177,0.9884255789599414,,,1
per_seed,actual_polar_distortion,frechet_distortion_pred,600,0.9760976851550605,0.9885474126317016,,,1
per_seed,actual_polar_distortion,frozen_norm_frechet_distortion_pred,600,0.9760621588089802,0.989006525018125,,,1
per_seed,actual_polar_distortion,magnitude_only,600,0.7920584640193903,0.8219500347188508,,,1
per_seed,actual_polar_distortion,symmetric_only,600,0.9201048938347987,0.9921392419442726,,,1
per_seed,actual_polar_distortion,skew_only,600,0.9598258399425459,0.9963323787010518,,,1
per_seed,actual_polar_distortion,out_of_subspace_only,600,0.32271457444534296,0.13852638063549963,,,1
per_seed,actual_polar_distortion,orientation_plus_outside,600,0.9365957212694584,0.9750475417987271,,,1
per_seed,actual_polar_distortion,all_channels,600,0.9760976842959939,0.9885474126317016,,,1
per_seed,actual_polar_distortion,jvp_output_relative_l2,60,0.9556946452702452,0.9547096415671023,,,1
per_seed,actual_polar_distortion,jvp_predicted_cosine_distortion,60,0.9718528982649988,0.9563767713253684,,,1
per_seed,actual_polar_distortion,exact_polar_pred_distortion,60,0.9942975976998837,0.991886635176438,,,1
