seed,update,parameter_id,shape,method,gap_skew_score,sigma_sum_skew_score,finite_k_skew_score,actual_update_distortion
0,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1074.2822274630075,3.0124087217668145,1.7087304902401783,0.4879300594329834
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,770.5181506410954,24.845115033093997,1.227571064397076,0.3679266571998596
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,527.6163118772923,13.133178465948179,0.7168030334027468,0.289533793926239
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,351.0599296789727,10.594606947845836,0.6481955035430005,0.28363674879074097
0,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,3161.478413790315,61.54935892811937,3.3596763350884506,0.4640468955039978
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,54.13626984274086,0.06278125240180615,0.04426108200821439,0.10680657625198364
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,20.043943583034526,0.037359983543094534,0.026288154909969202,0.06777310371398926
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,24.23440114309985,0.038009323229329255,0.02697286390533102,0.07074224948883057
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,44.12327114345614,0.0653224178765951,0.04605742821680425,0.10510605573654175
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,150.57290035296936,0.0657205506143872,0.04694517451720588,0.110287606716156
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,120.92550573428633,0.04002117631931227,0.02852054051389405,0.07132428884506226
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,70.85199644939043,0.04060308441957792,0.0290472447392281,0.0736204981803894
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,165.52587355704844,0.06820506681383051,0.048694127190238023,0.10921186208724976
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,37.40755057815542,0.04648273707466773,0.03422725688467134,0.08817625045776367
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,26.848546718212553,0.030825151762709113,0.022561632808627198,0.060284316539764404
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.378877416308935,0.0282309324866945,0.020702982930157623,0.05715048313140869
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,48.860037559554875,0.05474534739384092,0.040092023128635614,0.09827381372451782
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,413.86820871720124,1.3279104903564154,0.765553142914382,0.386783242225647
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,279.33533167307826,0.7443922287294518,0.43309541346182623,0.3096381425857544
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,267.2150011454665,0.7001790038437175,0.40344941920039884,0.3092312812805176
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,984.3050677410856,2.713294915561078,1.5674796493967882,0.4560897946357727
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,880.8017348968264,38.41677962579298,1.55233527879119,0.3856087923049927
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,650.7228099504506,16.50601455540289,0.8487063232473271,0.3063330054283142
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,355.21850784842445,17.176621937181995,0.8096487534138407,0.30714184045791626
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1464.5073705319458,68.89930799789684,3.0060223096575176,0.4421178102493286
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,59.99680589192607,0.06709412485089515,0.047434737522546504,0.11184585094451904
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,32.35089145625511,0.041326028236873306,0.029264771802970418,0.07388782501220703
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,40.45908838788516,0.04158569139040323,0.029567303317361994,0.07530879974365234
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,151.0427453965453,0.06972414504709207,0.049341147305216215,0.1115577220916748
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,57.524514385578804,0.07110944607603148,0.050492032529352755,0.11676454544067383
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,37.68729727246875,0.04308706027653376,0.030557979521763888,0.07673543691635132
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,33.67944158745562,0.043462443354433826,0.031037215071342442,0.07893067598342896
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,49.76638923308715,0.07104873031094655,0.05067452157458984,0.11277145147323608
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,53.57446567034329,0.04793316905825909,0.03444922385348732,0.0883219838142395
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,42.94532065253517,0.03219134420448177,0.023039366263257668,0.06102854013442993
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,23.401205162704205,0.02960439545933403,0.02132993945394111,0.05786615610122681
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,57.79828068293948,0.06227363133786478,0.04457561996158158,0.10489457845687866
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1258.708123957275,2.5259575373892167,1.066776760308276,0.4153854250907898
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,656.8842067308783,1.380509148165113,0.5890070508665667,0.33680838346481323
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,617.1826841971682,1.283826254402464,0.5545797267876236,0.3355618119239807
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,2269.6353406010835,5.737370262277095,2.4530888504674055,0.49224036931991577
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1683.1261589133628,41.147808586406256,1.6028302730757504,0.38916492462158203
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1893.4572251126085,23.20388544795753,0.8895304734929814,0.31416434049606323
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,633.5454064854716,23.491639477337856,0.8276769737446813,0.3089357018470764
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,7139.196860227635,59.80394723053262,3.0643067987120403,0.46229004859924316
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,202.79607389610442,0.07523123847223397,0.05541806919949647,0.12677901983261108
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,172.19026716363874,0.04594287149741066,0.0336382308893066,0.08562684059143066
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,74.00844281587406,0.04566460457233409,0.03360855488607231,0.08758538961410522
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,130.11154281406786,0.08552029703876123,0.06297011663845828,0.13411551713943481
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,99.68334543564751,0.07520123389066413,0.055766942438194717,0.1292431354522705
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,46.504102756991244,0.04613718406305664,0.03433716107991906,0.08713275194168091
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,47.955889923947815,0.045867361604156644,0.03408153254790142,0.08859741687774658
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,98.67727772545476,0.08891952189219955,0.06624988639930765,0.13664484024047852
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,71.20835036226597,0.05185035050796538,0.036391368555890084,0.09319710731506348
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,41.435035238335914,0.03595437357437599,0.02520454462438381,0.06670814752578735
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.474659928303534,0.031723629990293295,0.02232780901427196,0.061308205127716064
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,120.33189547973691,0.10481653392104594,0.0732872905135889,0.15028148889541626
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,262.00453053985694,0.7583446546046947,0.45482494054018824,0.30346328020095825
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,130.04793643965,0.4171719461627377,0.24936349020723045,0.21496522426605225
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,128.95721180552255,0.4073298344500914,0.24434534639406533,0.21730756759643555
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1015.7215449486007,2.807187484942996,1.693738685419734,0.4507862329483032
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,580.2394979233603,16.62656779151313,0.8991343758262628,0.3326115012168884
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,542.6323795259921,9.043099172361122,0.4985359687157832,0.24109196662902832
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,921.9460964924607,14.454993257938547,0.4806521782808548,0.24238014221191406
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,6735.83038296617,82.22750754664033,4.100090672037203,0.5028429329395294
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,163.50377514000988,0.029707920524084084,0.02284444217625537,0.0617600679397583
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,80.75687920681807,0.017477129186358725,0.013449638965202865,0.03609555959701538
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,18.123377970417977,0.017573668981871845,0.013596227708198424,0.03771752119064331
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,72.29779666609761,0.03772904306410979,0.029104262034204707,0.07148623466491699
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,32.651425468583916,0.031427034931747984,0.023977247884936607,0.06292062997817993
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,15.077345376501535,0.018521214425253316,0.014104378589765381,0.03769540786743164
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,31.96752379489544,0.018715864783349398,0.014356465069478875,0.0389174222946167
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,46.24607847179211,0.04085441678355179,0.031169812775984705,0.07570153474807739
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,50.49718784067673,0.04573469580941323,0.03307164227716656,0.08674699068069458
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,31.5035432360055,0.030143392537557132,0.021664063652741983,0.0584409236907959
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,54.146884782118356,0.027220189757890444,0.019671198865698,0.05558651685714722
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,148.54108120057953,0.06511577569095907,0.046875971167977495,0.11008936166763306
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,303.08910015131175,0.8660069598331921,0.5074622682621341,0.32765716314315796
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,186.53788671310255,0.45714394235543526,0.26693268663066216,0.23654073476791382
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,213.1418794592115,0.45147658041127126,0.2653501288012366,0.242467999458313
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,811.5824762319497,2.7016272249643736,1.5826264178716238,0.4404277801513672
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,789.083535421765,27.92535275159678,0.9856572544744501,0.3482651114463806
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,571.5048737276846,28.783797428770953,0.5421518901022374,0.25663942098617554
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,614.0956095954641,40.74531124747171,0.5161106628041915,0.2564789652824402
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,5057.86534403679,98.9905772967556,3.8805117735509165,0.49267876148223877
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,77.27779207923298,0.044982989610715625,0.032012534772300004,0.07783573865890503
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,39.87521865146247,0.026866268421733775,0.019027298902139705,0.048053205013275146
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,24.361874365873103,0.028150716080913678,0.020101936577916677,0.051254451274871826
0,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,71.36610082748162,0.062404092435877564,0.044290085318219624,0.09922224283218384
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,108.8211684072213,0.046555770335412604,0.03307666846201137,0.07884246110916138
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,20.432567862830645,0.027411349528199815,0.019427128432538267,0.04924416542053223
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,24.467637586142725,0.02877741807292021,0.020530125678160083,0.05252569913864136
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,109.1526552853089,0.0673235095078278,0.04757515593362117,0.10132431983947754
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,31.72968507429868,0.0538304808479538,0.038263418159167235,0.09542304277420044
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,22.972461411684336,0.03850532593346039,0.027182441473262185,0.06973671913146973
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,21.21451679328777,0.03449832287291328,0.02451445443857461,0.06565415859222412
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,53.61712554261319,0.08395141821514283,0.05948045210175044,0.12556809186935425
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,157.69003992367445,0.5122330238020485,0.29278291142053303,0.2576073408126831
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,91.94216243930552,0.2993468006752311,0.1705346937935653,0.17454499006271362
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,311.1222798521203,0.2775215473791822,0.15869289915874688,0.17241257429122925
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,989.4677625019955,2.6188968496121388,1.4765914542460405,0.43976277112960815
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,400.6851910071331,37.086663543293184,0.6610482021705428,0.29689520597457886
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,468.2108673439394,9.237875438340836,0.5212561160485568,0.2527390718460083
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,364.85806707475405,9.140833401375628,0.4311388655775463,0.2301558256149292
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,2460.0882165342755,88.0827648899668,3.263014048020449,0.44160032272338867
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,75.8010466383155,0.05363138220472975,0.03809071820441616,0.09283161163330078
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,30.842331117021825,0.03165529262211946,0.02247404615562798,0.05787229537963867
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,34.263741896069504,0.03257295669966808,0.023146584905057787,0.060327112674713135
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,71.51950311933713,0.05870212685783035,0.04171321966618046,0.09633022546768188
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,69.99191319555534,0.05708957539748398,0.04022620346922556,0.09645664691925049
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,40.7837546586822,0.03371859527252528,0.023719578493420365,0.061283111572265625
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,56.63728449839748,0.03402089993879565,0.024055992406856644,0.0635218620300293
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,71.10705599703435,0.06077148914348511,0.04289479502559212,0.0987081527709961
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,34.30381819355404,0.0408600195728725,0.031082226778083307,0.08186060190200806
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,28.02369127870012,0.026402464871539126,0.020048663430596265,0.054406821727752686
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,20.770991767358492,0.024101991158336958,0.018341323803895516,0.05253571271896362
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,84.3679433311543,0.04349548340309549,0.032987058907872714,0.08288109302520752
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,590.5479666527654,0.637628580959464,0.44806928278789265,0.32378166913986206
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,243.70919718197786,0.3687411556972686,0.25750760266247497,0.24018019437789917
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,118.45633548068814,0.3377516214203993,0.23764175111377073,0.23804563283920288
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,862.1613306423728,1.504240364796438,1.072037761476439,0.4160298705101013
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,422.450720261694,8.642196617816186,0.825950241177428,0.313421368598938
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,758.2805693654075,8.449313775033014,0.6142819338638182,0.2630929946899414
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,199.83727889196544,6.539634616141205,0.4652111523132626,0.23372119665145874
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1116.3115318994105,31.92383030347114,2.4208347736112446,0.41899949312210083
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,31.764281213502777,0.050460976805089555,0.03627358691831955,0.0926213264465332
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,62.41992026146558,0.029825313567892076,0.02138925441857344,0.0571255087852478
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,32.766219789968304,0.029641085472907794,0.021358710073901443,0.058680176734924316
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,44.696807090272344,0.04528054882381401,0.03247087028678387,0.08222723007202148
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,100.39195423798134,0.052318378488792235,0.037387475847365535,0.09482192993164062
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,56.36867956146787,0.03142755423547215,0.02234953698609393,0.05848461389541626
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,45.628024562788134,0.03123482071954285,0.022338912835885853,0.06036466360092163
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,271.0956454484694,0.04584705506521769,0.03268582869095362,0.0815272331237793
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,88.16557144185205,0.0348073968792095,0.027407956315852,0.07518213987350464
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,25.18447261922095,0.02216722482564231,0.01738462527573641,0.048362016677856445
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,27.218720913593334,0.020370804373903508,0.016070771146365497,0.04661840200424194
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,37.874888033076616,0.035311836401569756,0.02770692795728351,0.0740848183631897
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1635.2554032453868,1.4491653872245656,0.855501287087436,0.38560259342193604
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,625.3039830915261,0.8053759543989154,0.4712207866924695,0.3069934844970703
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,487.3444683947416,0.7840307205983061,0.4591530049221261,0.30588483810424805
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1988.4163840098092,2.546038217331044,1.4862528624487745,0.42983728647232056
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,605.5573396760653,22.964980535514822,1.4825266315753645,0.3590937852859497
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,457.8992215711176,12.220069928652071,0.7909885824995511,0.28193342685699463
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,346.04680891783426,15.647139430786826,0.7804477206012463,0.2850298285484314
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1020.1615687815756,47.81446789822846,2.1469167655685912,0.38793957233428955
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,78.45689752998513,0.04940018456003866,0.03594577397873793,0.09207963943481445
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,105.62087102271671,0.029399612291032717,0.021266150975960924,0.057251036167144775
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,36.6740602298618,0.03009870829396988,0.02191438033326656,0.0588802695274353
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,99.63246690520614,0.04506767877516977,0.0326700580775348,0.08284240961074829
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,44.367304241112194,0.05125760327439444,0.03692824366507908,0.09282088279724121
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,46.67131905880841,0.03064534963171148,0.022061018242036285,0.05861598253250122
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,34.024117657808695,0.031121681638442627,0.02257962529153598,0.06055307388305664
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,54.40244346186681,0.04900645619070196,0.03523338097738661,0.08535647392272949
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,64.43046505633683,0.03846897561328934,0.029170586121865655,0.07751274108886719
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,67.98491972267665,0.025652966525444826,0.019339734017916266,0.052577853202819824
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.66879517455446,0.023040542854276057,0.017429730623383117,0.04962611198425293
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,47.28426375484706,0.045129123165724046,0.03403323305581764,0.08554995059967041
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,746.5648850707083,2.870946265552529,1.1960801885502543,0.40545564889907837
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,733.4511628215892,1.6362163949630544,0.6794416291157792,0.339758038520813
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,962.241793426023,1.5292686745546864,0.6372716154262507,0.33365464210510254
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1789.9313624949768,5.380864085088604,2.195670965970253,0.46125489473342896
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1225.5533700100245,46.402708348898486,1.4920554039096752,0.3669871687889099
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,460.19315786882584,20.95000727884728,0.8105976892142567,0.2919158935546875
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,684.6489151906912,45.00156673207359,0.7654204691521672,0.2922292947769165
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,3489.1945118465255,72.48690647057464,2.649202010315168,0.4220116138458252
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,64.57940493640896,0.06000767272190019,0.04296678939618897,0.1026148796081543
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,29.077952832957298,0.037176731499723725,0.026502151411583734,0.06792253255844116
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,35.03270137635164,0.03697065819987428,0.02650552325157054,0.06876462697982788
0,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,59.873968598959664,0.07495182801389341,0.05391097837598736,0.11439907550811768
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,73.57149195225665,0.05922914186519627,0.04240251664347739,0.10259222984313965
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,34.666775091439746,0.03615553766942081,0.025946676960211548,0.06661760807037354
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,34.82847819806276,0.036379198983684066,0.02612686700103543,0.06817859411239624
0,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,52.48080304797151,0.07050130722998514,0.050789421843962276,0.11019617319107056
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,97.5656916758775,0.0485198775795459,0.034150684790767445,0.08778387308120728
0,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,56.94379283418656,0.03562951145632299,0.02492329724362534,0.06507939100265503
