seed,update,parameter_id,shape,reference_method,raw_error_ratio_vq_over_reference,skew_channel_ratio_vq_over_reference,out_of_subspace_ratio_vq_over_reference,frechet_ratio_vq_over_reference,actual_distortion_ratio_vq_over_reference,polar_distortion_ratio_vq_over_reference,delta_actual_distortion,delta_frechet
0,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.1125098854309403,1.0567761303872172,0.9579389153672575,0.9990705424819822,1.0666380207702921,1.0458089428343478,0.003281533718109131,-0.0003032088279724121
0,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.1159711075046406,0.9018488847253703,0.8232830804685024,0.9228288364579389,0.9414575192224194,0.917656143423612,-0.0040825605392456055,-0.0308685302734375
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0394380876490668,0.9305608086409988,0.9290035675373304,0.9648191826080528,0.9877830021318962,0.9871022811740177,-0.002132415771484375,-0.02456378936767578
0,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.2365363078740066,0.82711524069916,0.0,0.9050179602757823,0.9106460031441483,0.9409617795497879,-0.0225832462310791,-0.08919674158096313
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0737016483810662,1.0299251265070903,0.9504269652766812,0.9878536862650782,1.042417831865334,1.0318387397145734,0.002454817295074463,-0.004393398761749268
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0837620875526048,1.0141829695185052,0.9439620749863978,0.9840819393829359,1.036531279178338,1.023832235802101,0.002238750457763672,-0.0059365034103393555
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.0584567624531749,0.9148401909735228,0.8726669634478129,0.943750379845519,0.965608926429264,0.95074380587321,-0.0018711090087890625,-0.019197821617126465
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0318832730702419,0.9228533219081319,0.9202455852110998,0.961541578869929,0.9911126662869721,1.0005526590280294,-0.002134561538696289,-0.035381197929382324
0,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.089809776341462,0.7573251427445038,0.0,0.8670707499781186,0.8883596346869755,0.9251744550965711,-0.029371798038482666,-0.13325226306915283
0,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.056737165788776,0.9985719893511745,0.9358185137707685,0.9770993083297677,1.0272149514767734,1.0181844796949024,0.0015546679496765137,-0.008139461278915405
0,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0706225394249023,0.9995246362129897,0.9348255091805682,0.978358017637864,1.032146056548605,1.0214083982670958,0.001880049705505371,-0.007814288139343262
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,1.037893206726807,0.9244243653910467,0.8641963398705812,0.9415546889309099,0.963946609480145,0.9506531364097456,-0.001743614673614502,-0.018744081258773804
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,1.0312835555697897,0.974390404745644,0.9482416126949443,0.9798115916668131,0.9963886973215783,0.9983727464692908,-0.0011086463928222656,-0.025195598602294922
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,1.0291419978285437,0.9866738255018105,0.0,0.9907180801647342,1.0109827405921872,1.0218096262587886,0.0030964016914367676,-0.010695338249206543
0,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,1.0739790724600506,1.0304817710977245,0.9285478938261982,0.9778562127845032,1.028457709578111,1.0152900572169266,0.0016292333602905273,-0.007861852645874023
0,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0826286600319153,1.0235078397874355,0.9366291881587328,0.9814541388933933,1.0330471531289498,1.016085191448643,0.00193709135055542,-0.006670325994491577
