seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,calibration_split,evaluation_split
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",4,danger_zone_codebook_fine,0.30412769317626953,0.9543910622596741,0.18340593576431274,0.9832578897476196,0.5280554294586182,0.9945971369743347,1.0458024740219116,0.54047030210495,0.9586777687072754,0.0006190004642121494,0.0018906134646385908,843.6369018554688,220,384,0.30412769317626953,0.9543910622596741,3.913549517164938e-05,1.66158024512697e-05,0.3776380717754364,1.4013812688062899e-05,2.8336048671917524e-06,4.5344222598942e-05,4.7072782763279974e-05,0.0012192014837637544,0.7456341981887817,0.7468534111976624,0.42802971601486206,0.4708234965801239,0.08007945120334625,1.5089703992998693e-06,0.0009228499257005751,seed0,seed1
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,muon_global_codebook_fine,0.302189439535141,0.9549899101257324,0.14925560355186462,0.9888913035392761,0.5701908469200134,0.9551240801811218,1.0574027299880981,0.587486982345581,0.9083109498023987,0.0005105320014990866,0.0014228405198082328,843.6369018554688,220,384,0.302189439535141,0.9549899101257324,3.2641488360241055e-05,1.5254492609528825e-05,0.3657633364200592,1.1589489076868631e-05,2.338623971809284e-06,3.757138256332837e-05,3.87646141462028e-05,0.0011578903067857027,0.7498995065689087,0.7510574460029602,0.42817774415016174,0.4710772931575775,0.08039291203022003,9.434245384909445e-07,0.0006110022659413517,seed0,seed1
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,geometry_codebook_fine,0.302189439535141,0.9549899101257324,0.14925560355186462,0.9888913035392761,0.5701908469200134,0.9551240801811218,1.0574027299880981,0.587486982345581,0.9083109498023987,0.0005105320014990866,0.0014228405198082328,843.6369018554688,220,384,0.302189439535141,0.9549899101257324,3.2641488360241055e-05,1.5254492609528825e-05,0.3657633364200592,1.1589489076868631e-05,2.338623971809284e-06,3.757138256332837e-05,3.87646141462028e-05,0.0011578903067857027,0.7498995065689087,0.7510574460029602,0.42817774415016174,0.4710772931575775,0.08039291203022003,9.434245384909445e-07,0.0006110022659413517,seed0,seed1
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook_fine,0.30167266726493835,0.9559765458106995,0.14900073409080505,0.988979697227478,0.5709947943687439,0.9548851251602173,1.0586795806884766,0.588085949420929,0.9076517224311829,0.0005105320014990866,0.0014228405198082328,843.6369018554688,220,384,0.30167266726493835,0.9559765458106995,3.398382250452414e-05,1.6841848264448345e-05,0.44341814517974854,1.1589489076868631e-05,2.338623971809284e-06,3.9339098293567076e-05,3.87646141462028e-05,0.001232862938195467,0.7619473338127136,0.7631801962852478,0.4326780140399933,0.476926326751709,0.0816824659705162,9.844702617556322e-07,0.0006084330379962921,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,muon_global_codebook_fine,0.299284964799881,0.955804169178009,0.1797514259815216,0.9839032888412476,0.5211808085441589,1.021978735923767,1.083378791809082,0.4767856299877167,1.022951602935791,0.0038342848420143127,0.004783330950886011,573227.375,163,384,0.299284964799881,0.955804169178009,0.00025057524908334017,0.00022959476336836815,0.3025987446308136,9.650025458540767e-05,1.9303655790281482e-05,0.0002813076425809413,0.00024892957299016416,0.0010457310127094388,0.6580651998519897,0.6591109037399292,0.33119717240333557,0.4641644358634949,0.19002044200897217,1.413322752341628e-05,0.008893860504031181,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,geometry_codebook_fine,0.299284964799881,0.955804169178009,0.1797514259815216,0.9839032888412476,0.5211808085441589,1.021978735923767,1.083378791809082,0.4767856299877167,1.022951602935791,0.0038342848420143127,0.004783330950886011,573227.375,163,384,0.299284964799881,0.955804169178009,0.00025057524908334017,0.00022959476336836815,0.3025987446308136,9.650025458540767e-05,1.9303655790281482e-05,0.0002813076425809413,0.00024892957299016416,0.0010457310127094388,0.6580651998519897,0.6591109037399292,0.33119717240333557,0.4641644358634949,0.19002044200897217,1.413322752341628e-05,0.008893860504031181,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,danger_zone_codebook_fine,0.299284964799881,0.955804169178009,0.1797514259815216,0.9839032888412476,0.5211808085441589,1.021978735923767,1.083378791809082,0.4767856299877167,1.022951602935791,0.0038342848420143127,0.004783330950886011,573227.375,163,384,0.299284964799881,0.955804169178009,0.00025057524908334017,0.00022959476336836815,0.3025987446308136,9.650025458540767e-05,1.9303655790281482e-05,0.0002813076425809413,0.00024892957299016416,0.0010457310127094388,0.6580651998519897,0.6591109037399292,0.33119717240333557,0.4641644358634949,0.19002044200897217,1.413322752341628e-05,0.008893860504031181,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,muon_global_codebook_fine,0.30167797207832336,0.9550715684890747,0.15085940062999725,0.9886568784713745,0.5565051436424255,0.9844586253166199,1.0845741033554077,0.5116779804229736,0.9882541298866272,0.0032403571531176567,0.004204920493066311,573227.375,163,384,0.30167797207832336,0.9550715684890747,0.00021057992125861347,0.00019394553964957595,0.3075357973575592,8.130547212203965e-05,1.6270660125883296e-05,0.00023655987752135843,0.00020227076311130077,0.0011396417394280434,0.6586138010025024,0.6597534418106079,0.3296607434749603,0.46391838788986206,0.19105538725852966,1.0847656085388735e-05,0.006269001867622137,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,geometry_codebook_fine,0.30167797207832336,0.9550715684890747,0.15085940062999725,0.9886568784713745,0.5565051436424255,0.9844586253166199,1.0845741033554077,0.5116779804229736,0.9882541298866272,0.0032403571531176567,0.004204920493066311,573227.375,163,384,0.30167797207832336,0.9550715684890747,0.00021057992125861347,0.00019394553964957595,0.3075357973575592,8.130547212203965e-05,1.6270660125883296e-05,0.00023655987752135843,0.00020227076311130077,0.0011396417394280434,0.6586138010025024,0.6597534418106079,0.3296607434749603,0.46391838788986206,0.19105538725852966,1.0847656085388735e-05,0.006269001867622137,seed0,seed1
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,danger_zone_codebook_fine,0.29995065927505493,0.9565215110778809,0.14999273419380188,0.9888520240783691,0.5594738125801086,0.9820953607559204,1.0862761735916138,0.5141862034797668,0.9857128262519836,0.0032403571531176567,0.004204920493066311,573227.375,163,384,0.29995065927505493,0.9565215110778809,0.00021613312128465623,0.0002106809988617897,0.3775770366191864,8.130547212203965e-05,1.6270660125883296e-05,0.00024361633404623717,0.00020227076311130077,0.0011009381851181388,0.6651784777641296,0.6662793755531311,0.33609887957572937,0.46689754724502563,0.19082601368427277,1.0359602129028644e-05,0.0062591927126049995,seed0,seed1
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,muon_global_codebook_fine,0.34059804677963257,0.9432340264320374,0.2711184322834015,0.9637858271598816,0.82506263256073,0.5975585579872131,1.0194718837738037,0.8149344325065613,0.6083925366401672,0.0011045940918847919,0.00346487108618021,71.36660766601562,0,384,0.34059804677963257,0.9432340264320374,6.499019946204498e-05,5.7529687182977796e-05,0.40742239356040955,2.9373701181611978e-05,6.006991043250309e-06,7.521481893491e-05,6.618533370783553e-05,0.0,0.0,0.0,0.6690393686294556,0.29623842239379883,0.0018817130476236343,0.0,0.0,seed0,seed1
