seed,update,parameter_id,k,candidate,reference,match_type,raw_residual_l2_candidate,raw_residual_l2_reference,absolute_raw_l2_gap,update_cosine_gain_candidate_minus_reference,zero_fraction_candidate,zero_fraction_reference,zero_fraction_gap
1,128,transformer.h.0.mlp.c_proj.weight,4,muon_global_codebook,mulaw_mu_5,nearest_raw_relative_l2,0.4392394721508026,0.39325788617134094,0.04598158597946167,-0.06153684854507446,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,muon_global_codebook,lloyd_global,nearest_zero_fraction,0.4392394721508026,0.3839685320854187,0.05527094006538391,-0.04714709520339966,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,4,geometry_codebook,mulaw_mu_5,nearest_raw_relative_l2,0.4392394721508026,0.39325788617134094,0.04598158597946167,-0.06153684854507446,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,geometry_codebook,lloyd_global,nearest_zero_fraction,0.4392394721508026,0.3839685320854187,0.05527094006538391,-0.04714709520339966,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,4,danger_zone_codebook,mulaw_mu_5,nearest_raw_relative_l2,0.4392394721508026,0.39325788617134094,0.04598158597946167,-0.06153684854507446,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,danger_zone_codebook,lloyd_global,nearest_zero_fraction,0.4392394721508026,0.3839685320854187,0.05527094006538391,-0.04714709520339966,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,4,muon_global_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.4306243360042572,0.39325788617134094,0.03736644983291626,-0.0536535382270813,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,muon_global_codebook_fine,lloyd_global,nearest_zero_fraction,0.4306243360042572,0.3839685320854187,0.0466558039188385,-0.039263784885406494,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,4,geometry_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.4306243360042572,0.39325788617134094,0.03736644983291626,-0.0536535382270813,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,geometry_codebook_fine,lloyd_global,nearest_zero_fraction,0.4306243360042572,0.3839685320854187,0.0466558039188385,-0.039263784885406494,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,4,danger_zone_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.4306243360042572,0.39325788617134094,0.03736644983291626,-0.0536535382270813,0.5705642700195312,0.4253031313419342,0.14526113867759705
1,128,transformer.h.0.mlp.c_proj.weight,4,danger_zone_codebook_fine,lloyd_global,nearest_zero_fraction,0.4306243360042572,0.3839685320854187,0.0466558039188385,-0.039263784885406494,0.5705642700195312,0.5175297856330872,0.05303448438644409
1,128,transformer.h.0.mlp.c_proj.weight,8,muon_global_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.403816282749176,0.3799038827419281,0.023912400007247925,-0.04619324207305908,0.500701904296875,0.180572509765625,0.32012939453125
1,128,transformer.h.0.mlp.c_proj.weight,8,muon_global_codebook,lloyd_global,nearest_zero_fraction,0.403816282749176,0.349975049495697,0.053841233253479004,-0.042054593563079834,0.500701904296875,0.4568074643611908,0.043894439935684204
1,128,transformer.h.0.mlp.c_proj.weight,8,geometry_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.403816282749176,0.3799038827419281,0.023912400007247925,-0.04619324207305908,0.500701904296875,0.180572509765625,0.32012939453125
