rounding_mode,shape,parameter_id,parameter_name,quantizer,bits,codebook,block_size,raw_zero_fraction,raw_momentum_relative_l2,raw_momentum_cosine,raw_momentum_norm_ratio,raw_momentum_metric_status,update_relative_l2,update_cosine,update_norm_ratio,update_metric_status,muon_update_relative_l2,muon_update_cosine,muon_update_norm_ratio,seed,update,snapshot,delta_raw_momentum_cosine,delta_raw_momentum_relative_l2,delta_muon_update_cosine,delta_muon_update_relative_l2
muon_update_direction_oracle,"[384, 1024]",transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.02022298239171505,0.23044507205486298,0.9732162952423096,0.9891859889030457,ok,0.5664386749267578,0.8415568470954895,1.012057900428772,ok,0.5664386749267578,0.8415568470954895,1.012057900428772,0,512,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_000512.pt,-9.179115295410156e-06,8.243322372436523e-05,3.8564205169677734e-05,-9.697675704956055e-05
nearest,"[1152, 384]",transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.013619882054626942,0.18656261265277863,0.9826579689979553,1.0032057762145996,ok,0.9112899899482727,0.5921554565429688,1.0177111625671387,ok,0.9112899899482727,0.5921554565429688,1.0177111625671387,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1152, 384]",transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.013585973531007767,0.18955673277378082,0.9832023978233337,1.0343751907348633,ok,0.9084687232971191,0.595569908618927,1.0198560953140259,ok,0.9084687232971191,0.595569908618927,1.0198560953140259,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.000544428825378418,0.0029941201210021973,0.003414452075958252,-0.0028212666511535645
muon_update_direction_oracle,"[1152, 384]",transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.013619882054626942,0.18662422895431519,0.9826573133468628,1.003726840019226,ok,0.9109795689582825,0.5924157500267029,1.0176690816879272,ok,0.9109795689582825,0.5924157500267029,1.0176690816879272,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-6.556510925292969e-07,6.161630153656006e-05,0.00026029348373413086,-0.0003104209899902344
nearest,"[384, 384]",transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0111219622194767,0.19516099989414215,0.9809409379959106,0.9991916418075562,ok,0.9685718417167664,0.5534427762031555,1.0478416681289673,ok,0.9685718417167664,0.5534427762031555,1.0478416681289673,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 384]",transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.01110161654651165,0.19793502986431122,0.9813919067382812,1.0294342041015625,ok,0.9649240970611572,0.5569041967391968,1.0480464696884155,ok,0.9649240970611572,0.5569041967391968,1.0480464696884155,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00045096874237060547,0.0027740299701690674,0.0034614205360412598,-0.003647744655609131
muon_update_direction_oracle,"[384, 384]",transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0111219622194767,0.19526654481887817,0.9809322357177734,0.9998289942741394,ok,0.9682436585426331,0.553801417350769,1.0479589700698853,ok,0.9682436585426331,0.553801417350769,1.0479589700698853,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-8.702278137207031e-06,0.00010554492473602295,0.0003586411476135254,-0.0003281831741333008
nearest,"[1024, 384]",transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.01146697998046875,0.19053666293621063,0.9818547964096069,1.0003702640533447,ok,0.3922726511955261,0.9237124919891357,1.00810706615448,ok,0.3922726511955261,0.9237124919891357,1.00810706615448,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.011449177749454975,0.19335554540157318,0.9822773933410645,1.0297670364379883,ok,0.3870047330856323,0.9257277846336365,1.0078517198562622,ok,0.3870047330856323,0.9257277846336365,1.0078517198562622,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00042259693145751953,0.002818882465362549,0.0020152926445007324,-0.005267918109893799
muon_update_direction_oracle,"[1024, 384]",transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.01146697998046875,0.19068992137908936,0.9818419218063354,1.0012335777282715,ok,0.39213478565216064,0.9237514138221741,1.0079317092895508,ok,0.39213478565216064,0.9237514138221741,1.0079317092895508,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-1.2874603271484375e-05,0.00015325844287872314,3.892183303833008e-05,-0.00013786554336547852
nearest,"[1024, 384]",transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.01189422607421875,0.19018715620040894,0.9819303750991821,1.000869870185852,ok,0.3928452134132385,0.9234968423843384,1.008194923400879,ok,0.3928452134132385,0.9234968423843384,1.008194923400879,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.0118865966796875,0.19313636422157288,0.9823828339576721,1.03114652633667,ok,0.3874754309654236,0.9255457520484924,1.0078386068344116,ok,0.3874754309654236,0.9255457520484924,1.0078386068344116,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00045245885848999023,0.0029492080211639404,0.0020489096641540527,-0.005369782447814941
muon_update_direction_oracle,"[1024, 384]",transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.01189422607421875,0.19027669727802277,0.9819288849830627,1.0016688108444214,ok,0.3927280902862549,0.923528254032135,1.0080251693725586,ok,0.3927280902862549,0.923528254032135,1.0080251693725586,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-1.4901161193847656e-06,8.954107761383057e-05,3.141164779663086e-05,-0.00011712312698364258
nearest,"[384, 1024]",transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0194422397762537,0.2222946435213089,0.9751235246658325,0.9918772578239441,ok,0.482603520154953,0.8850852251052856,1.0126863718032837,ok,0.482603520154953,0.8850852251052856,1.0126863718032837,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 1024]",transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0193812046200037,0.22466619312763214,0.9753836989402771,1.0183738470077515,ok,0.47806259989738464,0.8871846795082092,1.012245535850525,ok,0.47806259989738464,0.8871846795082092,1.012245535850525,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.0002601742744445801,0.002371549606323242,0.002099454402923584,-0.004540920257568359
muon_update_direction_oracle,"[384, 1024]",transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0194422397762537,0.22233346104621887,0.9751197695732117,0.9921730160713196,ok,0.48254746198654175,0.8851099014282227,1.0126701593399048,ok,0.48254746198654175,0.8851099014282227,1.0126701593399048,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-3.7550926208496094e-06,3.8817524909973145e-05,2.467632293701172e-05,-5.605816841125488e-05
nearest,"[1152, 384]",transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.012116609141230583,0.1894826740026474,0.9820601940155029,1.0006581544876099,ok,0.9264275431632996,0.5779851675033569,1.016545295715332,ok,0.9264275431632996,0.5779851675033569,1.016545295715332,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1152, 384]",transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.012089482508599758,0.19228921830654144,0.9825208783149719,1.0307117700576782,ok,0.9231968522071838,0.5811524987220764,1.0170774459838867,ok,0.9231968522071838,0.5811524987220764,1.0170774459838867,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00046068429946899414,0.002806544303894043,0.0031673312187194824,-0.0032306909561157227
muon_update_direction_oracle,"[1152, 384]",transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.012116609141230583,0.18952670693397522,0.9820573329925537,1.0009431838989258,ok,0.9264563322067261,0.5780102014541626,1.0166641473770142,ok,0.9264563322067261,0.5780102014541626,1.0166641473770142,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-2.86102294921875e-06,4.4032931327819824e-05,2.5033950805664062e-05,2.8789043426513672e-05
nearest,"[384, 384]",transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0115492083132267,0.18489457666873932,0.9829369783401489,1.0016790628433228,ok,1.0352811813354492,0.5123898983001709,1.090620517730713,ok,1.0352811813354492,0.5123898983001709,1.090620517730713,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 384]",transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.01153564453125,0.1880534291267395,0.9834353923797607,1.0335290431976318,ok,1.0288114547729492,0.5188978910446167,1.091355800628662,ok,1.0288114547729492,0.5188978910446167,1.091355800628662,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.0004984140396118164,0.003158852458000183,0.006507992744445801,-0.0064697265625
muon_update_direction_oracle,"[384, 384]",transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0115492083132267,0.1851823627948761,0.9829069972038269,1.002863883972168,ok,1.0350202322006226,0.5126927495002747,1.0907245874404907,ok,1.0350202322006226,0.5126927495002747,1.0907245874404907,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-2.9981136322021484e-05,0.0002877861261367798,0.00030285120010375977,-0.00026094913482666016
nearest,"[1024, 384]",transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.014193217270076275,0.19158676266670227,0.9816405773162842,0.999631404876709,ok,0.47669464349746704,0.8867133855819702,1.0028947591781616,ok,0.47669464349746704,0.8867133855819702,1.0028947591781616,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.014162699691951275,0.19454370439052582,0.9820483922958374,1.0296539068222046,ok,0.47206148505210876,0.8889550566673279,1.003335952758789,ok,0.47206148505210876,0.8889550566673279,1.003335952758789,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00040781497955322266,0.0029569417238235474,0.002241671085357666,-0.004633158445358276
muon_update_direction_oracle,"[1024, 384]",transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.014193217270076275,0.19158676266670227,0.9816405773162842,0.999631404876709,ok,0.47669464349746704,0.8867133855819702,1.0028947591781616,ok,0.47669464349746704,0.8867133855819702,1.0028947591781616,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.0,0.0,0.0,0.0
nearest,"[1024, 384]",transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.014661152847111225,0.19079791009426117,0.9817860722541809,0.9993311166763306,ok,0.48046600818634033,0.8846430778503418,1.0005782842636108,ok,0.48046600818634033,0.8846430778503418,1.0005782842636108,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.014615376479923725,0.19349341094493866,0.9821405410766602,1.0273032188415527,ok,0.4758092164993286,0.8869532346725464,1.0013236999511719,ok,0.4758092164993286,0.8869532346725464,1.0013236999511719,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00035446882247924805,0.0026955008506774902,0.00231015682220459,-0.004656791687011719
muon_update_direction_oracle,"[1024, 384]",transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.014661152847111225,0.19099833071231842,0.9817635416984558,1.0002011060714722,ok,0.4804038107395172,0.8846579194068909,1.0004485845565796,ok,0.4804038107395172,0.8846579194068909,1.0004485845565796,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-2.2530555725097656e-05,0.00020042061805725098,1.4841556549072266e-05,-6.219744682312012e-05
nearest,"[384, 1024]",transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0276311244815588,0.22467045485973358,0.9745118618011475,0.9867606163024902,ok,0.5279961824417114,0.8614048361778259,1.0056208372116089,ok,0.5279961824417114,0.8614048361778259,1.0056208372116089,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 1024]",transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.02755228616297245,0.2264518439769745,0.9744991064071655,1.0049787759780884,ok,0.5254483819007874,0.8626570105552673,1.0050398111343384,ok,0.5254483819007874,0.8626570105552673,1.0050398111343384,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-1.2755393981933594e-05,0.0017813891172409058,0.0012521743774414062,-0.0025478005409240723
muon_update_direction_oracle,"[384, 1024]",transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0276311244815588,0.2247573286294937,0.9744980335235596,0.9872312545776367,ok,0.5279644727706909,0.8614155054092407,1.0055789947509766,ok,0.5279644727706909,0.8614155054092407,1.0055789947509766,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-1.3828277587890625e-05,8.687376976013184e-05,1.0669231414794922e-05,-3.170967102050781e-05
nearest,"[1152, 384]",transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.019725657999515533,0.20595435798168182,0.9786820411682129,0.9940361976623535,ok,1.0711350440979004,0.5041950941085815,1.1378692388534546,ok,1.0711350440979004,0.5041950941085815,1.1378692388534546,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1152, 384]",transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.019630715250968933,0.20826785266399384,0.9788485765457153,1.0178335905075073,ok,1.0685075521469116,0.5082385540008545,1.1407058238983154,ok,1.0685075521469116,0.5082385540008545,1.1407058238983154,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.0001665353775024414,0.0023134946823120117,0.004043459892272949,-0.0026274919509887695
muon_update_direction_oracle,"[1152, 384]",transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,int4-dynamic-b2048,4,dynamic,2048,0.019725657999515533,0.20635467767715454,0.9786479473114014,0.9969252347946167,ok,1.0708179473876953,0.504594624042511,1.1380506753921509,ok,1.0708179473876953,0.504594624042511,1.1380506753921509,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-3.409385681152344e-05,0.0004003196954727173,0.00039952993392944336,-0.0003170967102050781
nearest,"[384, 384]",transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0152587890625,0.20173940062522888,0.9796152710914612,0.9981878399848938,ok,1.0328994989395142,0.511659562587738,1.0849629640579224,ok,1.0328994989395142,0.511659562587738,1.0849629640579224,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 384]",transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0152452252805233,0.20490184426307678,0.9801375865936279,1.0316567420959473,ok,1.0301989316940308,0.515776515007019,1.0879087448120117,ok,1.0301989316940308,0.515776515007019,1.0879087448120117,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.000522315502166748,0.0031624436378479004,0.004116952419281006,-0.0027005672454833984
muon_update_direction_oracle,"[384, 384]",transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.0152587890625,0.20191921293735504,0.979598343372345,0.9992082715034485,ok,1.0326921939849854,0.5117547512054443,1.0847694873809814,ok,1.0326921939849854,0.5117547512054443,1.0847694873809814,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-1.6927719116210938e-05,0.00017981231212615967,9.518861770629883e-05,-0.0002073049545288086
nearest,"[1024, 384]",transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.013712565414607525,0.19428977370262146,0.9811070561408997,0.9989896416664124,ok,0.4871048033237457,0.8814601898193359,1.0008059740066528,ok,0.4871048033237457,0.8814601898193359,1.0008059740066528,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.013682047836482525,0.19718265533447266,0.9815399646759033,1.0295168161392212,ok,0.4808931052684784,0.884463906288147,1.0008023977279663,ok,0.4808931052684784,0.884463906288147,1.0008023977279663,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.0004329085350036621,0.0028928816318511963,0.003003716468811035,-0.006211698055267334
muon_update_direction_oracle,"[1024, 384]",transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,int4-dynamic-b2048,4,dynamic,2048,0.013712565414607525,0.19437909126281738,0.9811004996299744,0.9995790719985962,ok,0.48706144094467163,0.8814699649810791,1.0007104873657227,ok,0.48706144094467163,0.8814699649810791,1.0007104873657227,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-6.556510925292969e-06,8.931756019592285e-05,9.775161743164062e-06,-4.336237907409668e-05
nearest,"[1024, 384]",transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.01366424560546875,0.19622229039669037,0.980733335018158,0.9991999864578247,ok,0.492963969707489,0.878669798374176,1.0014450550079346,ok,0.492963969707489,0.878669798374176,1.0014450550079346,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[1024, 384]",transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.013623555190861225,0.1991962194442749,0.9811775088310242,1.0300500392913818,ok,0.48727625608444214,0.8813578486442566,1.000645399093628,ok,0.48727625608444214,0.8813578486442566,1.000645399093628,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00044417381286621094,0.0029739290475845337,0.0026880502700805664,-0.005687713623046875
muon_update_direction_oracle,"[1024, 384]",transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,int4-dynamic-b2048,4,dynamic,2048,0.01366424560546875,0.19646862149238586,0.9807096719741821,1.0004992485046387,ok,0.4926967918872833,0.8787837624549866,1.001301884651184,ok,0.4926967918872833,0.8787837624549866,1.001301884651184,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,-2.3663043975830078e-05,0.0002463310956954956,0.00011396408081054688,-0.0002671778202056885
nearest,"[384, 1024]",transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.01885986328125,0.2193111628293991,0.9758030772209167,0.9928039312362671,ok,0.46367189288139343,0.8938717842102051,1.0121852159500122,ok,0.46367189288139343,0.8938717842102051,1.0121852159500122,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,,,,
raw_direction_oracle,"[384, 1024]",transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,int4-dynamic-b2048,4,dynamic,2048,0.01881917379796505,0.22180403769016266,0.9760216474533081,1.018628478050232,ok,0.46067988872528076,0.8952475190162659,1.0122674703598022,ok,0.46067988872528076,0.8952475190162659,1.0122674703598022,0,1024,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_001024.pt,0.00021857023239135742,0.00249287486076355,0.001375734806060791,-0.002992004156112671
