seed,update,rounding_mode,snapshot,raw_relative_l2,raw_momentum_relative_l2,raw_cosine,raw_momentum_cosine,raw_norm_ratio,raw_momentum_norm_ratio,raw_metric_status,raw_momentum_metric_status,update_relative_l2,muon_update_relative_l2,update_cosine,muon_update_cosine,update_norm_ratio,muon_update_norm_ratio,update_metric_status,muon_update_metric_status,delta_raw_momentum_cosine,delta_raw_momentum_relative_l2,delta_muon_update_cosine,delta_muon_update_relative_l2,update_cosine_headroom,update_l2_reduction_fraction
0,2048,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_002048.pt,0.2109029910507752,0.2109029910507752,0.978576973011453,0.978576973011453,1.024325972178092,1.024325972178092,ok,ok,0.6868388025065738,0.6868388025065738,0.770592165941214,0.770592165941214,1.0266386659166746,1.0266386659166746,ok,ok,0.0003391735657997108,0.0026666692000697767,0.0025695497723491334,-0.003871957989779129,0.0025695497723491334,0.005605758895368438
0,2048,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_002048.pt,0.20845736698319145,0.20845736698319145,0.9782116329698857,0.9782116329698857,0.9969860154876458,0.9969860154876458,ok,ok,0.6905631970104236,0.6905631970104236,0.7680900977108931,0.7680900977108931,1.0266243155934196,1.0266243155934196,ok,ok,-2.6166475767586128e-05,0.0002210451324860252,6.748154202818046e-05,-0.00014756348592936952,6.748154202818046e-05,0.00021364005654599713
0,4096,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_004096.pt,0.20908105279872113,0.20908105279872113,0.978039338053122,0.978039338053122,0.9946471554218992,0.9946471554218992,ok,ok,0.6782227088999179,0.6782227088999179,0.7764062282969724,0.7764062282969724,1.0269908650032156,1.0269908650032156,ok,ok,,,,,,
0,4096,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_004096.pt,0.21157917351983693,0.21157917351983693,0.9782831716471093,0.9782831716471093,1.0207528570199325,1.0207528570199325,ok,ok,0.6746784146379345,0.6746784146379345,0.7787457157569012,0.7787457157569012,1.027011441235606,1.027011441235606,ok,ok,0.0002438335939872749,0.0024981207211157985,0.002339487459928846,-0.0035442942619833273,0.002339487459928846,0.005225856072752559
0,4096,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s0/muon_momentum_snapshots/update_004096.pt,0.20946275041595477,0.20946275041595477,0.9779799321786457,0.9779799321786457,0.9958511986544406,0.9958511986544406,ok,ok,0.6780899199547554,0.6780899199547554,0.7764322761762935,0.7764322761762935,1.0267381348074773,1.0267381348074773,ok,ok,-5.940587447639256e-05,0.0003816976172336395,2.604787932114494e-05,-0.0001327889451624431,2.604787932114494e-05,0.00019578958861142786
1,128,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000128.pt,0.20326285716968612,0.20326285716968612,0.979276456325924,0.979276456325924,0.9965451976107956,0.9965451976107956,ok,ok,0.8059818630456851,0.8059818630456851,0.679061630506797,0.679061630506797,1.0118249434761268,1.0118249434761268,ok,ok,,,,,,
1,128,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000128.pt,0.205777244772943,0.205777244772943,0.9795945858029187,0.9795945858029187,1.0237518055902344,1.0237518055902344,ok,ok,0.8017332506787264,0.8017332506787264,0.6824283237341768,0.6824283237341768,1.0117983556604158,1.0117983556604158,ok,ok,0.0003181294769947218,0.0025143876032568957,0.0033666932273798134,-0.004248612366958726,0.0033666932273798134,0.005271349842667495
1,128,muon_update_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000128.pt,0.20335823707870815,0.20335823707870815,0.9792665046049569,0.9792665046049569,0.9970847657271444,0.9970847657271444,ok,ok,0.8058613532364698,0.8058613532364698,0.6791428416521781,0.6791428416521781,1.0117800497064577,1.0117800497064577,ok,ok,-9.951720967071864e-06,9.537990902203086e-05,8.1211145381066e-05,-0.00012050980921529675,8.1211145381066e-05,0.0001495192568724911
1,512,nearest,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000512.pt,0.20687392013203532,0.20687392013203532,0.9785131677222181,0.9785131677222181,0.9953916338631615,0.9953916338631615,ok,ok,0.735707621323339,0.735707621323339,0.73666745933647,0.73666745933647,1.0263995427629964,1.0263995427629964,ok,ok,,,,,,
1,512,raw_direction_oracle,/home/sienna/projects/experiments/lowp-optimizer-bench/reports/muon_update_fidelity_formal_s0_s1_results/muon-fidelity-formal/fp32_muon_snapshot_s1/muon_momentum_snapshots/update_000512.pt,0.20939647086593582,0.20939647086593582,0.9788137003136238,0.9788137003136238,1.0226671960976284,1.0226671960976284,ok,ok,0.732107958303575,0.732107958303575,0.7392182706974029,0.7392182706974029,1.026317090989643,1.026317090989643,ok,ok,0.0003005325914057222,0.002522550733900508,0.0025508113609328253,-0.003599663019763999,0.0025508113609328253,0.004892790172934703
