seed,update,parameter_id,parameter_name,shape,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction,selection,clipped,budget_norm
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.005,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0007422928512096405
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.01,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.001484585702419281
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.02,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.002969171404838562
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,0.05,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.007422928512096406
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.001,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0001484585702419281
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.0025,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00037114642560482025
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.005,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0007422928512096405
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.01,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.001484585702419281
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.02,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.002969171404838562
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,0.05,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8858215808868408,0.4812588095664978,1.0134016275405884,0.8793800473213196,0.49117422103881836,0.8793800473213196,0.49117422103881836,1.000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.007422928512096406
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,4.32407068728935e-05,0.0009999999885578856,1,0.001,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5710853338241577,0.9342359900474548,1.0171020030975342,0.5895244479179382,0.9060671329498291,0.5894989371299744,0.9060952663421631,1.0000007152557373,-2.7239322662353516e-05,-3.141164779663086e-05,-6.351159058733211e-05,-3.362394974604028e-05,-2.5510787963867188e-05,-2.8133392333984375e-05,diagonal,False,4.3240707367658615e-05
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.00010810176900122315,0.002500000013461311,1,0.0025,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.571042001247406,0.9342840313911438,1.0171055793762207,0.5895244479179382,0.9060671329498291,0.5894586443901062,0.9061399698257446,1.0000008344650269,-7.05718994140625e-05,-7.94529914855957e-05,-0.00016454644038381013,-8.504881406351366e-05,-6.580352783203125e-05,-7.283687591552734e-05,diagonal,False,0.00010810176841914654
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0002162035380024463,0.005000000026922622,1,0.005,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5709643363952637,0.9343714118003845,1.0171103477478027,0.5895244479179382,0.9060671329498291,0.5893869400024414,0.9062181115150452,1.000001311302185,-0.00014823675155639648,-0.00016683340072631836,-0.00034563090982646605,-0.00017858336876502232,-0.00013750791549682617,-0.00015097856521606445,diagonal,False,0.00021620353683829307
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0004324070760048926,0.010000000053845244,4,0.01,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711458325386047,0.934164822101593,1.017091989517212,0.5895244479179382,0.9060671329498291,0.5896021127700806,0.9059803485870361,1.000001311302185,3.325939178466797e-05,3.975629806518555e-05,7.754806903223484e-05,4.25563083123508e-05,7.766485214233398e-05,8.678436279296875e-05,diagonal,False,0.00043240707367658615
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0008648141520097852,0.02000000010769049,21,0.02,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5719847083091736,0.933306097984314,1.0172061920166016,0.5895244479179382,0.9060671329498291,0.5902813673019409,0.9052315354347229,1.0000016689300537,0.0008721351623535156,0.0008984804153442383,0.0020334826990674915,0.0009617598073468905,0.0007569193840026855,0.0008355975151062012,diagonal,False,0.0008648141473531723
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0012898766435682774,0.029830146685644314,196,0.05,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5731485486030579,0.9321428537368774,1.0174318552017212,0.5895244479179382,0.9060671329498291,0.5919405221939087,0.9033957123756409,1.0000017881393433,0.002035975456237793,0.0020617246627807617,0.004747109215059279,0.002206930591490576,0.002416074275970459,0.0026714205741882324,diagonal,True,0.002162035368382931
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,4.32407068728935e-05,0.0009999999885578856,1,0.001,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711148381233215,0.9342029094696045,1.0171023607254028,0.5895244479179382,0.9060671329498291,0.5895264148712158,0.906064510345459,1.0000008344650269,2.2649765014648438e-06,1.6689300537109375e-06,5.281051296102015e-06,1.7864717132621024e-06,1.9669532775878906e-06,2.6226043701171875e-06,cross,False,4.3240707367658615e-05
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.00010810176900122315,0.002500000013461311,1,0.0025,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711187124252319,0.9341996908187866,1.0171035528182983,0.5895244479179382,0.9060671329498291,0.5895283818244934,0.9060628414154053,1.000001072883606,6.139278411865234e-06,4.887580871582031e-06,1.4314428513118619e-05,5.231810017410443e-06,3.933906555175781e-06,4.291534423828125e-06,cross,False,0.00010810176841914654
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0002162035380024463,0.005000000026922622,1,0.005,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711228251457214,0.9341965913772583,1.0171061754226685,0.5895244479179382,0.9060671329498291,0.5895300507545471,0.9060603380203247,1.0000011920928955,1.0251998901367188e-05,7.987022399902344e-06,2.390370586656701e-05,8.549543199182919e-06,5.602836608886719e-06,6.794929504394531e-06,cross,False,0.00021620353683829307
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0004324070760048926,0.010000000053845244,1,0.01,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711235404014587,0.9341983795166016,1.0171117782592773,0.5895244479179382,0.9060671329498291,0.5895271301269531,0.9060632586479187,1.0000011920928955,1.0967254638671875e-05,6.198883056640625e-06,2.5571406275862385e-05,6.635466363544952e-06,2.682209014892578e-06,3.874301910400391e-06,cross,False,0.00043240707367658615
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0008648141520097852,0.02000000010769049,3,0.02,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5711252689361572,0.9341951012611389,1.017107605934143,0.5895244479179382,0.9060671329498291,0.5895313620567322,0.9060587882995605,1.000001072883606,1.2695789337158203e-05,9.47713851928711e-06,2.960168226499287e-05,1.0144607228881225e-05,6.9141387939453125e-06,8.344650268554688e-06,cross,False,0.0008648141473531723
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.002162035321816802,0.04999999892309512,21,0.05,0.5711125731468201,0.9342045783996582,1.0170999765396118,0.5712029933929443,0.9341139197349548,1.017113447189331,0.5895244479179382,0.9060671329498291,0.5896215438842773,0.9059590101242065,1.0000017881393433,9.042024612426758e-05,9.065866470336914e-05,0.00021082512674175673,9.704369556684492e-05,9.709596633911133e-05,0.0001081228256225586,cross,False,0.002162035368382931
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,4.858065221924335e-05,0.0009999999640550367,1,0.001,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5921211838722229,0.9113325476646423,1.0177136659622192,0.616245687007904,0.8760788440704346,0.6162147521972656,0.8761136531829834,1.0000007152557373,-3.6656856536865234e-05,-4.172325134277344e-05,-8.988000799712851e-05,-4.578478157029112e-05,-3.0934810638427734e-05,-3.4809112548828125e-05,diagonal,False,4.858065396547318e-05
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.00012145163782406598,0.0025000000599082724,1,0.0025,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5920642614364624,0.9113967418670654,1.0177167654037476,0.616245687007904,0.8760788440704346,0.6161670088768005,0.8761681914329529,1.000000238418579,-9.357929229736328e-05,-0.00010591745376586914,-0.00022944977651299475,-0.00011622793835772474,-7.867813110351562e-05,-8.934736251831055e-05,diagonal,False,0.00012145163491368293
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.00024290327564813197,0.005000000119816545,1,0.005,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5919637084007263,0.9115111827850342,1.017722249031067,0.616245687007904,0.8760788440704346,0.6160832047462463,0.8762640357017517,0.9999995231628418,-0.00019413232803344727,-0.00022035837173461914,-0.00047599867649861396,-0.00024180905352195182,-0.00016248226165771484,-0.00018519163131713867,diagonal,False,0.00024290326982736587
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.00048580655129626393,0.01000000023963309,3,0.01,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5919872522354126,0.9114983081817627,1.0177483558654785,0.616245687007904,0.8760788440704346,0.6160520315170288,0.8762989044189453,1.0000007152557373,-0.00017058849334716797,-0.00020748376846313477,-0.0004182708664841981,-0.00022768117806597627,-0.00019365549087524414,-0.0002200603485107422,diagonal,False,0.00048580653965473174
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0009716131025925279,0.02000000047926618,16,0.02,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5926915407180786,0.9107112288475037,1.017748475074768,0.616245687007904,0.8760788440704346,0.6165968179702759,0.875678300857544,1.0000005960464478,0.0005336999893188477,0.0005795955657958984,0.0013085944578964046,0.0006360160228421584,0.00035113096237182617,0.000400543212890625,diagonal,False,0.0009716130793094635
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0014713610289618373,0.030286974522976788,169,0.05,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5951774716377258,0.9078872799873352,1.0176578760147095,0.616245687007904,0.8760788440704346,0.6190527677536011,0.8728687167167664,0.9999997019767761,0.0030196309089660645,0.0034035444259643555,0.0074039204636463865,0.0037348608531810904,0.0028070807456970215,0.003210127353668213,diagonal,True,0.0024290326982736588
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,4.858065221924335e-05,0.0009999999640550367,1,0.001,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5921589732170105,0.9112908244132996,1.0177135467529297,0.616245687007904,0.8760788440704346,0.6162474751472473,0.8760762810707092,1.0000008344650269,1.1324882507324219e-06,0.0,2.7767807348706372e-06,0.0,1.7881393432617188e-06,2.562999725341797e-06,cross,False,4.858065396547318e-05
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.00012145163782406598,0.0025000000599082724,1,0.0025,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.592159628868103,0.9112917184829712,1.017716884613037,0.616245687007904,0.8760788440704346,0.6162500381469727,0.876073956489563,1.000000238418579,1.7881393432617188e-06,-8.940696716308594e-07,4.384390634006269e-06,-9.81102462220524e-07,4.351139068603516e-06,4.887580871582031e-06,cross,False,0.00012145163491368293
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.00024290327564813197,0.005000000119816545,1,0.005,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5921577215194702,0.9112955331802368,1.0177233219146729,0.616245687007904,0.8760788440704346,0.6162512302398682,0.8760719299316406,1.0000007152557373,-1.1920928955078125e-07,-4.708766937255859e-06,-2.922927089337513e-07,-5.167139634361426e-06,5.543231964111328e-06,6.9141387939453125e-06,cross,False,0.00024290326982736587
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.00048580655129626393,0.01000000023963309,1,0.01,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5921461582183838,0.9113133549690247,1.0177332162857056,0.616245687007904,0.8760788440704346,0.6162457466125488,0.8760792016983032,1.0000001192092896,-1.1682510375976562e-05,-2.2530555725097656e-05,-2.8644685475507626e-05,-2.4723782047957202e-05,5.960464477539063e-08,-3.5762786865234375e-07,cross,False,0.00048580653965473174
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0009716131025925279,0.02000000047926618,3,0.02,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5921461582183838,0.9113292694091797,1.0177680253982544,0.616245687007904,0.8760788440704346,0.616253137588501,0.8760698437690735,1.0000004768371582,-1.1682510375976562e-05,-3.844499588012695e-05,-2.8644685475507626e-05,-4.218740587548253e-05,7.450580596923828e-06,9.000301361083984e-06,cross,False,0.0009716130793094635
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0024290326982736588,0.05,22,0.05,0.5921578407287598,0.9112908244132996,1.0177110433578491,0.5923193693161011,0.91111159324646,1.0177152156829834,0.616245687007904,0.8760788440704346,0.6164242625236511,0.8758735656738281,1.000001072883606,0.0001615285873413086,0.0001792311668395996,0.000396056620605233,0.0001966783402598077,0.0001785755157470703,0.0002052783966064453,cross,False,0.0024290326982736588
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.00015142322808969766,0.0009999999823174265,1,0.001,0.5534431338310242,0.9685721397399902,1.047842264175415,0.553462564945221,0.968551516532898,1.0478399991989136,0.5236919522285461,0.9760206937789917,0.5237500667572021,0.975962221622467,1.0000001192092896,1.9431114196777344e-05,2.0623207092285156e-05,4.3513190970452276e-05,2.1292381069128606e-05,5.811452865600586e-05,5.84721565246582e-05,diagonal,False,0.00015142323076725007
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.00037855806294828653,0.002499999907743095,1,0.0025,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5534918308258057,0.968518078327179,1.0478382110595703,0.5236919522285461,0.9760206937789917,0.5238383412361145,0.9758715033531189,0.9999994039535522,4.869699478149414e-05,5.40614128112793e-05,0.00010904992951797395,5.581557696444985e-05,0.00014638900756835938,0.00014919042587280273,diagonal,False,0.00037855807691812517
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0007571161258965731,0.00499999981548619,1,0.005,0.5534431338310242,0.9685721397399902,1.047842264175415,0.55354243516922,0.968461811542511,1.0478355884552002,0.5236919522285461,0.9760206937789917,0.5239866971969604,0.9757187366485596,0.9999998807907104,9.930133819580078e-05,0.00011032819747924805,0.00022237109250544015,0.00011390808485247704,0.00029474496841430664,0.0003019571304321289,diagonal,False,0.0007571161538362503
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0015142322517931461,0.00999999963097238,2,0.01,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5540633201599121,0.9678882956504822,1.0478163957595825,0.5236919522285461,0.9760206937789917,0.5245602130889893,0.975130558013916,1.0000001192092896,0.0006201863288879395,0.0006838440895080566,0.0013888182578145887,0.0007060332023298049,0.0008682608604431152,0.0008901357650756836,diagonal,False,0.0015142323076725007
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.003028464736416936,0.020000000799559842,15,0.02,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5545940399169922,0.9673328399658203,1.0478549003601074,0.5236919522285461,0.9760206937789917,0.5248249173164368,0.974859893321991,0.9999997019767761,0.0011509060859680176,0.0012392997741699219,0.0025772889707008067,0.0012795121017032428,0.001132965087890625,0.0011608004570007324,diagonal,False,0.0030284646153450013
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.004406156484037638,0.02909828605367866,149,0.05,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5538798570632935,0.9680440425872803,1.0477322340011597,0.5236919522285461,0.9760206937789917,0.5237056612968445,0.9760072827339172,0.9999998211860657,0.0004367232322692871,0.0005280971527099609,0.000977978988467803,0.0005452326481863568,1.3709068298339844e-05,1.341104507446289e-05,diagonal,True,0.007571161538362504
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.00015142322808969766,0.0009999999823174265,1,0.001,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5534498691558838,0.9685682654380798,1.0478475093841553,0.5236919522285461,0.9760206937789917,0.5236968994140625,0.976016104221344,0.9999995827674866,6.735324859619141e-06,3.874301910400391e-06,1.50827931891445e-05,4.000013784662889e-06,4.947185516357422e-06,4.589557647705078e-06,cross,False,0.00015142323076725007
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.00037855806294828653,0.002499999907743095,1,0.0025,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5534580945968628,0.9685639142990112,1.047856330871582,0.5236919522285461,0.9760206937789917,0.52370285987854,0.9760097861289978,0.9999997019767761,1.4960765838623047e-05,8.225440979003906e-06,3.350248752632982e-05,8.492336958207363e-06,1.0907649993896484e-05,1.0907649993896484e-05,cross,False,0.00037855807691812517
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.0007571161258965731,0.00499999981548619,1,0.005,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5534680485725403,0.9685593247413635,1.0478709936141968,0.5236919522285461,0.9760206937789917,0.5237104892730713,0.9760020971298218,0.9999994039535522,2.491474151611328e-05,1.2814998626708984e-05,5.579298719524249e-05,1.3230814826192632e-05,1.8537044525146484e-05,1.8596649169921875e-05,cross,False,0.0007571161538362503
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.0015142322517931461,0.00999999963097238,1,0.01,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5534765720367432,0.9685636758804321,1.0478951930999756,0.5236919522285461,0.9760206937789917,0.5237153172492981,0.9759972095489502,0.9999997019767761,3.343820571899414e-05,8.463859558105469e-06,7.488006176203597e-05,8.738491652648157e-06,2.3365020751953125e-05,2.3484230041503906e-05,cross,False,0.0015142323076725007
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.0030284645035862923,0.01999999926194476,3,0.02,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5535552501678467,0.9684568643569946,1.0478527545928955,0.5236919522285461,0.9760206937789917,0.5237228274345398,0.9759892225265503,0.9999997019767761,0.00011211633682250977,0.00011527538299560547,0.0002510684423785912,0.00011901579476212349,3.0875205993652344e-05,3.147125244140625e-05,cross,False,0.0030284646153450013
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.007571161258965731,0.0499999981548619,24,0.05,0.5534431338310242,0.9685721397399902,1.047842264175415,0.5537428855895996,0.9682127833366394,1.0477734804153442,0.5236919522285461,0.9760206937789917,0.5240050554275513,0.9756999611854553,1.0000007152557373,0.00029975175857543945,0.0003593564033508301,0.000671251034939891,0.00037101666319588547,0.00031310319900512695,0.00032073259353637695,cross,False,0.007571161538362504
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.001,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,3.8752660155296325e-05
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.0025,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,9.688165038824082e-05
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.005,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.00019376330077648164
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.01,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0003875266015529633
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.02,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0007750532031059265
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,0.05,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,True,0.0019376330077648164
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.001,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,3.8752660155296325e-05
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.0025,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,9.688165038824082e-05
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.005,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.00019376330077648164
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.01,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0003875266015529633
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,0.02,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9237164855003357,0.39227283000946045,1.0081067085266113,0.9212663173675537,0.39683642983436584,0.9212663173675537,0.39683642983436584,1.000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,cross,True,0.0007750532031059265
